M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
1000.0,0.6534,3.0,-2.5,-1.40538,22.076828,2.732291,-1.9309127,0.03353205,0.14864066
1000.0,0.6534,3.0,-2.41667,-1.40538,26.868334,2.2367156,-1.4013133,0.027691483,0.1227505
1000.0,0.6534,3.0,-2.33333,-1.40538,32.13956,1.8625337,-1.0014373,0.023281798,0.103203155
1000.0,0.6534,3.0,-2.25,-1.40538,37.955746,1.5705438,-0.68939024,0.01984062,0.08794904
1000.0,0.6534,3.0,-2.16667,-1.40538,44.395706,1.3367296,-0.43950677,0.017084695,0.0757325
1000.0,0.6534,3.0,-2.08333,-1.40538,51.552803,1.1456237,-0.2352562,0.014831574,0.06574481
1000.0,0.6534,3.0,-2.0,-1.40538,59.535152,0.9868673,-0.065568395,0.012959083,0.05744437
1000.0,0.6534,3.0,-1.91667,-1.40538,68.4747,0.8531745,0.077343896,0.011381285,0.050450254
1000.0,0.6534,3.0,-1.83333,-1.40538,78.530106,0.73931223,0.19907412,0.010036468,0.044488892
1000.0,0.6534,3.0,-1.75,-1.40538,89.888855,0.6414593,0.30370733,0.008879578,0.039360575
1000.0,0.6534,3.0,-1.66667,-1.40538,102.782394,0.5567036,0.39435807,0.007876304,0.034913205
1000.0,0.6534,3.0,-1.58333,-1.40538,117.4933,0.48281538,0.47341362,0.0070004035,0.031030448
1000.0,0.6534,3.0,-1.5,-1.40538,134.36147,0.41808304,0.54271287,0.0062317806,0.027623229
1000.0,0.6534,3.0,-1.41667,-1.40538,153.80782,0.36113772,0.60374993,0.0055544507,0.024620688
1000.0,0.6534,3.0,-1.33333,-1.40538,124.0034,0.36132604,0.5983557,0.006504299,0.028831076
1000.0,0.6534,3.0,-1.25,-1.40538,86.82193,0.3911112,0.5560177,0.008641083,0.038302876
1000.0,0.6534,3.0,-1.16667,-1.40538,67.4052,0.4050196,0.5303147,0.010641582,0.047170542
1000.0,0.6534,3.0,-1.08333,-1.40538,53.911106,0.4125779,0.5097805,0.012838582,0.05690922
1000.0,0.6534,3.0,-1.0,-1.40538,43.630287,0.41585627,0.49145982,0.015382792,0.068186976
1000.0,0.6534,3.0,-0.91667,-1.40538,35.432934,0.41549218,0.47383127,0.018423932,0.08166747
1000.0,0.6534,3.0,-0.83333,-1.40538,28.729605,0.41150856,0.45577022,0.022148285,0.09817644
1000.0,0.6534,3.0,-0.75,-1.40538,23.17306,0.40350628,0.43619716,0.026805624,0.11882107
1000.0,0.6534,3.0,-0.66667,-1.40538,18.538315,0.39066523,0.41385612,0.0327465,0.14515524
1000.0,0.6534,3.0,-0.58333,-1.40538,14.672882,0.37165523,0.3871347,0.04046772,0.17938113
1000.0,0.6534,3.0,-0.5,-1.40538,11.470566,0.34450582,0.35388637,0.050664283,0.2245795
1000.0,0.6534,3.0,-0.41667,-1.40538,8.853591,0.30649313,0.31128427,0.064273216,0.2849039
1000.0,0.6534,3.0,-0.33333,-1.40538,6.76535,0.2544055,0.25606537,0.08238752,0.36519927
1000.0,0.6534,3.0,-0.25,-1.40538,5.1652975,0.18616158,0.1861001,0.10571804,0.46861658
1000.0,0.6534,3.0,-0.16667,-1.40538,4.0239334,0.10570123,0.10516214,0.13296276,0.58938444
1000.0,0.6534,3.0,-0.08333,-1.40538,3.3215697,0.031917255,0.031665318,0.15782431,0.69958836
1000.0,0.6534,3.0,0.0,-1.40538,3.0469615,0.0,0.0,0.16855729,0.7471645
1000.0,0.6534,3.0,0.08333,-1.40538,3.1960752,0.033167645,0.03291101,0.15740292,0.6977204
1000.0,0.6534,3.0,0.16667,-1.40538,3.7723663,0.11273269,0.11219495,0.13058832,0.57885927
1000.0,0.6534,3.0,0.25,-1.40538,4.786638,0.20085062,0.20089309,0.100740455,0.44655243
1000.0,0.6534,3.0,0.33333,-1.40538,6.2582965,0.274972,0.2769898,0.07538201,0.3341459
1000.0,0.6534,3.0,0.41667,-1.40538,8.216925,0.33021954,0.3357691,0.05613239,0.24881804
1000.0,0.6534,3.0,0.5,-1.40538,10.703811,0.36923784,0.3799037,0.042094022,0.18659009
1000.0,0.6534,3.0,0.58333,-1.40538,13.777287,0.396014,0.41342437,0.031913456,0.14146265
1000.0,0.6534,3.0,0.66667,-1.40538,17.518621,0.4138432,0.43974012,0.024458956,0.10841906
