M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
1000.0,0.6534,3.0,-2.5,-2.81075,40.264,1.5704068,-1.019029,0.07555766,0.33492932
1000.0,0.6534,3.0,-2.41667,-2.81075,45.19742,1.3912202,-0.7893629,0.066999175,0.29699126
1000.0,0.6534,3.0,-2.33333,-2.81075,50.620888,1.2350014,-0.58928466,0.05956346,0.26403022
1000.0,0.6534,3.0,-2.25,-2.81075,56.600285,1.0978925,-0.41381502,0.053060442,0.23520361
1000.0,0.6534,3.0,-2.16667,-2.81075,63.215164,0.9768195,-0.25898695,0.047338735,0.20984039
1000.0,0.6534,3.0,-2.08333,-2.81075,70.55966,0.86934316,-0.12165201,0.042278174,0.1874079
1000.0,0.6534,3.0,-2.0,-2.81075,78.74263,0.7735364,0.00067787606,0.037783746,0.16748494
1000.0,0.6534,3.0,-1.91667,-2.81075,87.896774,0.6877974,0.11007058,0.03377653,0.1497217
1000.0,0.6534,3.0,-1.83333,-2.81075,98.18151,0.6108138,0.20822129,0.030191837,0.13383141
1000.0,0.6534,3.0,-1.75,-2.81075,109.78489,0.5415241,0.29650187,0.0269773,0.11958194
1000.0,0.6534,3.0,-1.66667,-2.81075,122.93879,0.479018,0.37609023,0.024088057,0.10677443
1000.0,0.6534,3.0,-1.58333,-2.81075,137.92584,0.42253283,0.4479756,0.021486554,0.09524239
1000.0,0.6534,3.0,-1.5,-2.81075,155.08511,0.37144464,0.51297516,0.019142047,0.08484955
1000.0,0.6534,3.0,-1.41667,-2.81075,174.83394,0.32521322,0.5718274,0.017028073,0.07547861
1000.0,0.6534,3.0,-1.33333,-2.81075,128.38345,0.3354135,0.53223765,0.0220552,0.09776252
1000.0,0.6534,3.0,-1.25,-2.81075,96.48738,0.3466816,0.4845218,0.028221173,0.12509465
1000.0,0.6534,3.0,-1.16667,-2.81075,77.952484,0.3472509,0.45004824,0.03395196,0.15049767
1000.0,0.6534,3.0,-1.08333,-2.81075,64.67863,0.34207362,0.419791,0.039938666,0.17703506
1000.0,0.6534,3.0,-1.0,-2.81075,54.40308,0.33237332,0.39093003,0.046451777,0.20590585
1000.0,0.6534,3.0,-0.91667,-2.81075,46.122044,0.31849867,0.36198175,0.05368331,0.2379612
1000.0,0.6534,3.0,-0.83333,-2.81075,39.294262,0.3004544,0.33195177,0.061800577,0.2739427
1000.0,0.6534,3.0,-0.75,-2.81075,33.594185,0.27810466,0.30009964,0.07095165,0.3145068
1000.0,0.6534,3.0,-0.66667,-2.81075,28.807524,0.25128675,0.2658613,0.08125932,0.36019775
1000.0,0.6534,3.0,-0.58333,-2.81075,24.78734,0.21995443,0.22890516,0.09278744,0.41129857
1000.0,0.6534,3.0,-0.5,-2.81075,21.430426,0.18438426,0.1892829,0.10548067,0.46756405
1000.0,0.6534,3.0,-0.41667,-2.81075,18.660515,0.14542077,0.1476293,0.11908937,0.52788746
1000.0,0.6534,3.0,-0.33333,-2.81075,16.421703,0.104815,0.10546906,0.13306065,0.5898181
1000.0,0.6534,3.0,-0.25,-2.81075,14.673732,0.0655344,0.06550208,0.14643793,0.6491157
1000.0,0.6534,3.0,-0.16667,-2.81075,13.387054,0.031773087,0.031608913,0.1578582,0.6997385
1000.0,0.6534,3.0,-0.08333,-2.81075,12.541778,0.008452913,0.00838631,0.16571477,0.73456436
1000.0,0.6534,3.0,0.0,-2.81075,12.126419,0.0,0.0,0.16855729,0.7471645
1000.0,0.6534,3.0,0.08333,-2.81075,12.136621,0.008733599,0.008667504,0.1656199,0.73414385
