M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
3000.0,0.6534,3.0,-2.5,0.0,664.4203,0.47212538,0.52768755,2.1162346e-06,9.507226e-06
3000.0,0.6534,3.0,-2.41667,0.0,612.6795,0.47429594,0.5255178,2.1074861e-06,9.4679235e-06
3000.0,0.6534,3.0,-2.33333,0.0,564.0785,0.4763373,0.52347714,2.0992588e-06,9.4309635e-06
3000.0,0.6534,3.0,-2.25,0.0,518.4058,0.4782578,0.52155733,2.0915197e-06,9.396195e-06
3000.0,0.6534,3.0,-2.16667,0.0,475.4604,0.48006526,0.51975054,2.0842365e-06,9.363475e-06
3000.0,0.6534,3.0,-2.08333,0.0,435.0663,0.48176673,0.51804966,2.0773812e-06,9.332676e-06
3000.0,0.6534,3.0,-2.0,0.0,397.08215,0.48336777,0.51644915,2.0709306e-06,9.303698e-06
3000.0,0.6534,3.0,-1.91667,0.0,361.369,0.48487398,0.5149435,2.0648624e-06,9.276437e-06
3000.0,0.6534,3.0,-1.83333,0.0,327.80386,0.4862903,0.5135277,2.059157e-06,9.250804e-06
3000.0,0.6534,3.0,-1.75,0.0,296.2887,0.48762068,0.5121978,2.0537977e-06,9.226728e-06
3000.0,0.6534,3.0,-1.66667,0.0,266.7244,0.48886916,0.51094973,2.048769e-06,9.204136e-06
3000.0,0.6534,3.0,-1.58333,0.0,239.02269,0.49003932,0.50978,2.0440557e-06,9.182962e-06
3000.0,0.6534,3.0,-1.5,0.0,213.11385,0.49113402,0.50868565,2.0396467e-06,9.163154e-06
3000.0,0.6534,3.0,-1.41667,0.0,188.92587,0.49215624,0.50766385,2.0355296e-06,9.144659e-06
3000.0,0.6534,3.0,-1.33333,0.0,166.39442,0.49310857,0.50671184,2.0316943e-06,9.127428e-06
3000.0,0.6534,3.0,-1.25,0.0,145.46942,0.49399316,0.50582755,2.028132e-06,9.111424e-06
3000.0,0.6534,3.0,-1.16667,0.0,126.098145,0.49481213,0.5050089,2.024834e-06,9.096608e-06
3000.0,0.6534,3.0,-1.08333,0.0,108.23368,0.49556747,0.5042538,2.0217922e-06,9.082943e-06
3000.0,0.6534,3.0,-1.0,0.0,91.84009,0.49626064,0.5035609,2.019001e-06,9.0704025e-06
3000.0,0.6534,3.0,-0.91667,0.0,76.87913,0.4968933,0.5029285,2.0164534e-06,9.058957e-06
3000.0,0.6534,3.0,-0.83333,0.0,63.31716,0.49746677,0.50235516,2.014144e-06,9.048584e-06
3000.0,0.6534,3.0,-0.75,0.0,51.128944,0.4979822,0.50183994,2.0120688e-06,9.03926e-06
3000.0,0.6534,3.0,-0.66667,0.0,40.287636,0.49844065,0.50138164,2.0102227e-06,9.030967e-06
3000.0,0.6534,3.0,-0.58333,0.0,30.770208,0.49884313,0.5009793,2.0086022e-06,9.023686e-06
3000.0,0.6534,3.0,-0.5,0.0,22.559935,0.49919036,0.5006322,2.007204e-06,9.017405e-06
3000.0,0.6534,3.0,-0.41667,0.0,15.639414,0.49948302,0.5003397,2.0060259e-06,9.012112e-06
3000.0,0.6534,3.0,-0.33333,0.0,9.994556,0.49972174,0.50010103,2.0050647e-06,9.007794e-06
3000.0,0.6534,3.0,-0.25,0.0,5.615816,0.4999069,0.49991593,2.0043192e-06,9.004444e-06
3000.0,0.6534,3.0,-0.16667,0.0,2.4940445,0.5000389,0.49978396,2.0037876e-06,9.002057e-06
3000.0,0.6534,3.0,-0.08333,0.0,0.62314093,0.500118,0.49970487,2.003469e-06,9.000625e-06
3000.0,0.6534,3.0,0.08333,0.0,0.62314093,0.500118,0.49970487,2.003469e-06,9.000625e-06
3000.0,0.6534,3.0,0.16667,0.0,2.4940445,0.5000389,0.49978396,2.0037876e-06,9.002057e-06
3000.0,0.6534,3.0,0.25,0.0,5.615816,0.4999069,0.49991593,2.0043192e-06,9.004444e-06
3000.0,0.6534,3.0,0.33333,0.0,9.994556,0.49972174,0.50010103,2.0050647e-06,9.007794e-06
3000.0,0.6534,3.0,0.41667,0.0,15.639414,0.49948302,0.5003397,2.0060259e-06,9.012112e-06
3000.0,0.6534,3.0,0.5,0.0,22.559935,0.49919036,0.5006322,2.007204e-06,9.017405e-06
3000.0,0.6534,3.0,0.58333,0.0,30.770208,0.49884313,0.5009793,2.0086022e-06,9.023686e-06
3000.0,0.6534,3.0,0.66667,0.0,40.287636,0.49844065,0.50138164,2.0102227e-06,9.030967e-06
3000.0,0.6534,3.0,0.75,0.0,51.128944,0.4979822,0.50183994,2.0120688e-06,9.03926e-06
3000.0,0.6534,3.0,0.83333,0.0,63.31716,0.49746677,0.50235516,2.014144e-06,9.048584e-06
3000.0,0.6534,3.0,0.91667,0.0,76.87913,0.4968933,0.5029285,2.0164534e-06,9.058957e-06
3000.0,0.6534,3.0,1.0,0.0,91.84009,0.49626064,0.5035609,2.019001e-06,9.0704025e-06
3000.0,0.6534,3.0,1.08333,0.0,108.23368,0.49556747,0.5042538,2.0217922e-06,9.082943e-06
3000.0,0.6534,3.0,1.16667,0.0,126.098145,0.49481213,0.5050089,2.024834e-06,9.096608e-06
3000.0,0.6534,3.0,1.25,0.0,145.46942,0.49399316,0.50582755,2.028132e-06,9.111424e-06
3000.0,0.6534,3.0,1.33333,0.0,166.39442,0.49310857,0.50671184,2.0316943e-06,9.127428e-06
3000.0,0.6534,3.0,1.41667,0.0,188.92587,0.49215624,0.50766385,2.0355296e-06,9.144659e-06
3000.0,0.6534,3.0,1.5,0.0,213.11385,0.49113402,0.50868565,2.0396467e-06,9.163154e-06
3000.0,0.6534,3.0,1.58333,0.0,239.02269,0.49003932,0.50978,2.0440557e-06,9.182962e-06
3000.0,0.6534,3.0,1.66667,0.0,266.7244,0.48886916,0.51094973,2.048769e-06,9.204136e-06
3000.0,0.6534,3.0,1.75,0.0,296.2887,0.48762068,0.5121978,2.0537977e-06,9.226728e-06
3000.0,0.6534,3.0,1.83333,0.0,327.80386,0.4862903,0.5135277,2.059157e-06,9.250804e-06
3000.0,0.6534,3.0,1.91667,0.0,361.369,0.48487398,0.5149435,2.0648624e-06,9.276437e-06
3000.0,0.6534,3.0,2.0,0.0,397.08215,0.48336777,0.51644915,2.0709306e-06,9.303698e-06
3000.0,0.6534,3.0,2.08333,0.0,435.0663,0.48176673,0.51804966,2.0773812e-06,9.332676e-06
3000.0,0.6534,3.0,2.16667,0.0,475.4604,0.48006526,0.51975054,2.0842365e-06,9.363475e-06
3000.0,0.6534,3.0,2.25,0.0,518.4058,0.4782578,0.52155733,2.0915197e-06,9.396195e-06
3000.0,0.6534,3.0,2.33333,0.0,564.0785,0.4763373,0.52347714,2.0992588e-06,9.4309635e-06
3000.0,0.6534,3.0,2.41667,0.0,612.6795,0.47429594,0.5255178,2.1074861e-06,9.4679235e-06
3000.0,0.6534,3.0,2.5,0.0,664.4203,0.47212538,0.52768755,2.1162346e-06,9.507226e-06
