M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
1000.0,0.6534,3.0,-2.5,-9.83764,422.59012,0.18859856,-0.061000485,0.1469952,0.651589
1000.0,0.6534,3.0,-2.41667,-9.83764,417.0322,0.18811876,-0.044695754,0.14432225,0.63974
1000.0,0.6534,3.0,-2.33333,-9.83764,412.3307,0.18724902,-0.02673209,0.14143491,0.6269406
1000.0,0.6534,3.0,-2.25,-9.83764,408.5447,0.18595062,-0.007002583,0.13832168,0.6131399
1000.0,0.6534,3.0,-2.16667,-9.83764,405.7433,0.18418328,0.014604193,0.13497059,0.5982848
1000.0,0.6534,3.0,-2.08333,-9.83764,404.00964,0.1819059,0.038195886,0.13137041,0.5823254
1000.0,0.6534,3.0,-2.0,-9.83764,403.44443,0.17907834,0.063863344,0.12751265,0.56522423
1000.0,0.6534,3.0,-1.91667,-9.83764,404.16797,0.17566091,0.09169332,0.12338946,0.5469463
1000.0,0.6534,3.0,-1.83333,-9.83764,406.32614,0.17161617,0.12175604,0.11899545,0.52746785
1000.0,0.6534,3.0,-1.75,-9.83764,410.09457,0.16691229,0.1540874,0.114330195,0.50678694
1000.0,0.6534,3.0,-1.66667,-9.83764,415.68704,0.16152214,0.188704,0.109395966,0.48491368
1000.0,0.6534,3.0,-1.58333,-9.83764,423.36392,0.15542684,0.22558674,0.10420028,0.46188134
1000.0,0.6534,3.0,-1.5,-9.83764,433.4342,0.14862241,0.2646622,0.098759994,0.4377646
1000.0,0.6534,3.0,-1.41667,-9.83764,371.90753,0.13261302,0.21207169,0.11036908,0.48922613
1000.0,0.6534,3.0,-1.33333,-9.83764,328.21826,0.11832332,0.1677022,0.12027441,0.5331351
1000.0,0.6534,3.0,-1.25,-9.83764,299.52725,0.10606053,0.13972163,0.12706894,0.56325424
1000.0,0.6534,3.0,-1.16667,-9.83764,277.0294,0.09473366,0.11827362,0.132602,0.5877814
1000.0,0.6534,3.0,-1.08333,-9.83764,258.20697,0.084024675,0.100548424,0.13740198,0.609059
1000.0,0.6534,3.0,-1.0,-9.83764,241.932,0.07380896,0.08530889,0.14169893,0.62810653
