M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
4000.0,0.6534,1.0,-7.5,-0.46846,827.9969,0.47805998,0.5063406,0.0025860674,0.011626423
4000.0,0.6534,1.0,-7.25,-0.46846,769.79504,0.47851717,0.5047354,0.0027775825,0.012487435
4000.0,0.6534,1.0,-7.0,-0.46846,714.27936,0.47886688,0.50311726,0.0029891897,0.013438777
4000.0,0.6534,1.0,-6.75,-0.46846,661.3572,0.47910187,0.50147575,0.0032238185,0.01449362
4000.0,0.6534,1.0,-6.5,-0.46846,610.94305,0.4792132,0.49979904,0.0034849476,0.015667602
4000.0,0.6534,1.0,-6.25,-0.46846,562.9583,0.47918972,0.49807337,0.0037767307,0.016979398
4000.0,0.6534,1.0,-6.0,-0.46846,517.3302,0.4790177,0.4962825,0.0041041602,0.018451454
4000.0,0.6534,1.0,-5.75,-0.46846,473.99158,0.4786802,0.4944072,0.004473276,0.020110922
4000.0,0.6534,1.0,-5.5,-0.46846,432.8804,0.47815615,0.4924244,0.0048914384,0.021990893
4000.0,0.6534,1.0,-5.25,-0.46846,393.93936,0.47741947,0.490306,0.005367686,0.024132004
4000.0,0.6534,1.0,-5.0,-0.46846,357.1155,0.47643745,0.48801756,0.005913209,0.026584564
4000.0,0.6534,1.0,-4.75,-0.46846,322.3599,0.47516906,0.4855164,0.0065419874,0.029411418
4000.0,0.6534,1.0,-4.5,-0.46846,289.62738,0.47356218,0.4827489,0.007271649,0.032691825
4000.0,0.6534,1.0,-4.25,-0.46846,258.87625,0.47155014,0.47964707,0.008124654,0.036526762
4000.0,0.6534,1.0,-4.0,-0.46846,230.06818,0.4690468,0.47612357,0.009129938,0.041046306
4000.0,0.6534,1.0,-3.75,-0.46846,203.1678,0.46593967,0.47206482,0.010325214,0.046420023
4000.0,0.6534,1.0,-3.5,-0.46846,178.14275,0.4620799,0.4673211,0.011760279,0.052871775
4000.0,0.6534,1.0,-3.25,-0.46846,154.96332,0.45726818,0.46169227,0.013501768,0.06070115
4000.0,0.6534,1.0,-3.0,-0.46846,133.60246,0.45123354,0.45490688,0.015640145,0.07031485
4000.0,0.6534,1.0,-2.75,-0.46846,114.03552,0.44360253,0.44659117,0.018300053,0.082273245
4000.0,0.6534,1.0,-2.5,-0.46846,96.24025,0.43385267,0.43622252,0.021655815,0.09736005
4000.0,0.6534,1.0,-2.25,-0.46846,80.1966,0.42124262,0.42306,0.025954656,0.11668676
4000.0,0.6534,1.0,-2.0,-0.46846,65.88672,0.40470928,0.40604138,0.0315511,0.14184721
4000.0,0.6534,1.0,-1.75,-0.46846,53.29481,0.38272178,0.3836374,0.038955573,0.17513618
4000.0,0.6534,1.0,-1.5,-0.46846,42.407085,0.35310158,0.3536721,0.048894387,0.21981902
4000.0,0.6534,1.0,-1.25,-0.46846,33.21171,0.31289613,0.31319663,0.062351894,0.28032118
4000.0,0.6534,1.0,-1.0,-0.46846,25.698765,0.25865874,0.25876877,0.08047717,0.36180866
4000.0,0.6534,1.0,-0.75,-0.46846,19.860165,0.18819097,0.18819287,0.104003124,0.4675765
4000.0,0.6534,1.0,-0.5,-0.46846,15.689668,0.10584167,0.105811395,0.13148008,0.5911072
4000.0,0.6534,1.0,-0.25,-0.46846,13.182828,0.031486515,0.031471923,0.15628222,0.7026124
4000.0,0.6534,1.0,0.0,-0.46846,12.336985,0.0,0.0,0.16678362,0.7498246
4000.0,0.6534,1.0,0.25,-0.46846,13.151247,0.031562116,0.03154751,0.15625699,0.70249903
4000.0,0.6534,1.0,0.5,-0.46846,15.626496,0.106269464,0.106239215,0.13133736,0.59046555
4000.0,0.6534,1.0,0.75,-0.46846,19.765388,0.1890932,0.18909553,0.10370207,0.466223
4000.0,0.6534,1.0,1.0,-0.46846,25.572363,0.25993705,0.26004845,0.08005049,0.3598904
4000.0,0.6534,1.0,1.25,-0.46846,33.05367,0.3143921,0.31469542,0.061852362,0.2780754
4000.0,0.6534,1.0,1.5,-0.46846,42.21739,0.35468826,0.3552635,0.048364267,0.21743573
4000.0,0.6534,1.0,1.75,-0.46846,53.073467,0.3843184,0.385241,0.03842176,0.17273627
4000.0,0.6534,1.0,2.0,-0.46846,65.633766,0.4062702,0.4076118,0.03102878,0.13949896
4000.0,0.6534,1.0,2.25,-0.46846,79.91211,0.4227444,0.42457408,0.0254516,0.11442512
4000.0,0.6534,1.0,2.5,-0.46846,95.92434,0.4352848,0.43767008,0.021175455,0.09520046
4000.0,0.6534,1.0,2.75,-0.46846,113.68841,0.4449619,0.44796944,0.017843388,0.08022018
4000.0,0.6534,1.0,3.0,-0.46846,133.22441,0.45252088,0.45621702,0.015206856,0.06836687
4000.0,0.6534,1.0,3.25,-0.46846,154.55476,0.45848626,0.46293744,0.013090863,0.058853805
4000.0,0.6534,1.0,3.5,-0.46846,177.70422,0.46323243,0.46850544,0.011370455,0.05111921
4000.0,0.6534,1.0,3.75,-0.46846,202.70001,0.46703056,0.47319284,0.009955061,0.04475589
4000.0,0.6534,1.0,4.0,-0.46846,229.57204,0.47008005,0.47719973,0.008778047,0.03946428
4000.0,0.6534,1.0,4.25,-0.46846,258.35294,0.47252944,0.48067573,0.007789678,0.035020776
4000.0,0.6534,1.0,4.5,-0.46846,289.0783,0.474491,0.4837342,0.006952325,0.03125621
4000.0,0.6534,1.0,4.75,-0.46846,321.78687,0.47605053,0.48646218,0.006237151,0.028040938
4000.0,0.6534,1.0,5.0,-0.46846,356.52066,0.4772744,0.4889274,0.0056217955,0.025274428
4000.0,0.6534,1.0,5.25,-0.46846,393.32532,0.4782143,0.49118322,0.0050887237,0.022877848
4000.0,0.6534,1.0,5.5,-0.46846,432.25024,0.4789111,0.49327213,0.0046240464,0.020788753
4000.0,0.6534,1.0,5.75,-0.46846,473.34903,0.47939718,0.49522835,0.0042166533,0.0189572
4000.0,0.6534,1.0,6.0,-0.46846,516.6797,0.47969836,0.49707973,0.0038575805,0.017342882
4000.0,0.6534,1.0,6.25,-0.46846,562.305,0.47983545,0.49884924,0.0035395343,0.015913012
4000.0,0.6534,1.0,6.5,-0.46846,610.2931,0.47982517,0.500556,0.003256535,0.014640706
4000.0,0.6534,1.0,6.75,-0.46846,660.7176,0.47968104,0.5022161,0.0030036438,0.013503759
4000.0,0.6534,1.0,7.0,-0.46846,713.6585,0.47941402,0.5038432,0.0027767553,0.012483716
4000.0,0.6534,1.0,7.25,-0.46846,769.2026,0.47903287,0.50544906,0.0025724347,0.011565133
4000.0,0.6534,1.0,7.5,-0.46846,827.44403,0.47854465,0.5070441,0.002387791,0.0107350135
