M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
2000.0,0.6534,3.0,-2.5,-7.02689,808.6933,0.32261112,0.44819158,0.038254313,0.17150053
2000.0,0.6534,3.0,-2.41667,-7.02689,732.6066,0.3204248,0.42854005,0.041906413,0.18787351
2000.0,0.6534,3.0,-2.33333,-7.02689,669.09735,0.31681716,0.41037494,0.045547456,0.20419694
2000.0,0.6534,3.0,-2.25,-7.02689,614.6285,0.31201586,0.3931569,0.04922962,0.2207047
2000.0,0.6534,3.0,-2.16667,-7.02689,567.0288,0.30615288,0.37653998,0.05298868,0.23755722
2000.0,0.6534,3.0,-2.08333,-7.02689,524.86786,0.29930934,0.36028633,0.056850884,0.25487214
2000.0,0.6534,3.0,-2.0,-7.02689,487.16107,0.29153946,0.34422818,0.060835216,0.2727346
2000.0,0.6534,3.0,-1.91667,-7.02689,453.1793,0.28287768,0.32823387,0.064957954,0.29121754
2000.0,0.6534,3.0,-1.83333,-7.02689,422.3746,0.27334777,0.3122011,0.06923222,0.3103798
2000.0,0.6534,3.0,-1.75,-7.02689,394.33383,0.2629718,0.29605588,0.073666714,0.3302604
2000.0,0.6534,3.0,-1.66667,-7.02689,368.72128,0.2517674,0.27973673,0.07826876,0.3508922
2000.0,0.6534,3.0,-1.58333,-7.02689,345.26782,0.23975402,0.26319873,0.08304263,0.37229425
2000.0,0.6534,3.0,-1.5,-7.02689,323.76184,0.2269609,0.2464189,0.087987274,0.39446196
2000.0,0.6534,3.0,-1.41667,-7.02689,304.0211,0.21342167,0.2293848,0.09309916,0.4173794
2000.0,0.6534,3.0,-1.33333,-7.02689,285.894,0.1991815,0.2121015,0.09836988,0.44100899
2000.0,0.6534,3.0,-1.25,-7.02689,269.25922,0.18430603,0.1945998,0.103783324,0.46527836
2000.0,0.6534,3.0,-1.16667,-7.02689,254.00793,0.16887465,0.17692596,0.10931848,0.4900934
2000.0,0.6534,3.0,-1.08333,-7.02689,240.04779,0.1529888,0.15915024,0.11494663,0.5153254
2000.0,0.6534,3.0,-1.0,-7.02689,227.30449,0.13678133,0.14137591,0.12062833,0.5407974
2000.0,0.6534,3.0,-0.91667,-7.02689,215.70967,0.12040782,0.123728625,0.12631653,0.5662986
2000.0,0.6534,3.0,-0.83333,-7.02689,205.20485,0.10405435,0.10636436,0.13195404,0.5915726
2000.0,0.6534,3.0,-0.75,-7.02689,195.74335,0.087944224,0.08947618,0.13747127,0.61630726
2000.0,0.6534,3.0,-0.66667,-7.02689,187.28165,0.072325245,0.073280595,0.14279059,0.6401546
2000.0,0.6534,3.0,-0.58333,-7.02689,179.7829,0.05747264,0.058021165,0.14782523,0.6627258
2000.0,0.6534,3.0,-0.5,-7.02689,173.21834,0.043688282,0.043968137,0.15247956,0.68359196
2000.0,0.6534,3.0,-0.41667,-7.02689,167.56146,0.03128113,0.031399284,0.15665548,0.7023133
2000.0,0.6534,3.0,-0.33333,-7.02689,162.79068,0.020561555,0.020595387,0.16025414,0.71844673
2000.0,0.6534,3.0,-0.25,-7.02689,158.89026,0.011830218,0.011830229,0.1631795,0.73156166
2000.0,0.6534,3.0,-0.16667,-7.02689,155.84663,0.005354358,0.0053481297,0.16534604,0.7412746
2000.0,0.6534,3.0,-0.08333,-7.02689,153.6504,0.0013565773,0.0013540658,0.16668226,0.74726504
2000.0,0.6534,3.0,0.0,-7.02689,152.29652,0.0,0.0,0.16713546,0.7492969
2000.0,0.6534,3.0,0.08333,-7.02689,151.7827,0.0013732325,0.0013707585,0.16667667,0.74724007
2000.0,0.6534,3.0,0.16667,-7.02689,152.11058,0.0054855966,0.0054797903,0.16530208,0.7410775
2000.0,0.6534,3.0,0.25,-7.02689,153.28531,0.012262045,0.012264148,0.16303474,0.7309126
2000.0,0.6534,3.0,0.33333,-7.02689,155.31586,0.021549892,0.0215908,0.15992242,0.7169596
2000.0,0.6534,3.0,0.41667,-7.02689,158.21553,0.03312793,0.033264905,0.1560347,0.69953024
2000.0,0.6534,3.0,0.5,-7.02689,162.00078,0.046714548,0.047036733,0.15146038,0.67902285
2000.0,0.6534,3.0,0.58333,-7.02689,166.6936,0.061992545,0.06262516,0.14629954,0.6558859
2000.0,0.6534,3.0,0.66667,-7.02689,172.32146,0.07862328,0.07973052,0.14065887,0.6305978
2000.0,0.6534,3.0,0.75,-7.02689,178.91533,0.09625649,0.09804288,0.13464876,0.6036534
2000.0,0.6534,3.0,0.83333,-7.02689,186.5145,0.114556946,0.11726816,0.12837441,0.57552445
2000.0,0.6534,3.0,0.91667,-7.02689,195.1659,0.13321058,0.13713337,0.121934,0.54665095
2000.0,0.6534,3.0,1.0,-7.02689,204.92172,0.15192576,0.15738717,0.1154183,0.51743996
2000.0,0.6534,3.0,1.08333,-7.02689,215.84702,0.17045182,0.17781916,0.108904384,0.48823696
