M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
2000.0,0.6534,3.0,-2.5,0.0,663.83905,0.40858498,0.5909042,1.20194245e-05,5.3885095e-05
2000.0,0.6534,3.0,-2.41667,0.0,575.07666,0.42022714,0.5792722,1.1778687e-05,5.280583e-05
2000.0,0.6534,3.0,-2.33333,0.0,504.6309,0.4296515,0.56985605,1.1584092e-05,5.1933435e-05
2000.0,0.6534,3.0,-2.25,0.0,446.1731,0.43758443,0.56193,1.1420476e-05,5.119992e-05
2000.0,0.6534,3.0,-2.16667,0.0,396.28207,0.44442773,0.5550927,1.1279461e-05,5.056773e-05
2000.0,0.6534,3.0,-2.08333,0.0,352.8825,0.45042986,0.54909575,1.1155873e-05,5.0013667e-05
2000.0,0.6534,3.0,-2.0,0.0,314.62427,0.45575517,0.5437751,1.104629e-05,4.952239e-05
2000.0,0.6534,3.0,-1.91667,0.0,280.55563,0.46052152,0.53901285,1.0948263e-05,4.908292e-05
2000.0,0.6534,3.0,-1.83333,0.0,249.98639,0.4648157,0.53472245,1.0859989e-05,4.8687176e-05
2000.0,0.6534,3.0,-1.75,0.0,222.40874,0.4687022,0.5308393,1.0780129e-05,4.8329148e-05
2000.0,0.6534,3.0,-1.66667,0.0,197.42203,0.47223273,0.52731186,1.070761e-05,4.8004036e-05
2000.0,0.6534,3.0,-1.58333,0.0,174.71152,0.4754483,0.5240991,1.0641582e-05,4.7708025e-05
2000.0,0.6534,3.0,-1.5,0.0,154.03258,0.47838107,0.5211688,1.0581379e-05,4.7438123e-05
2000.0,0.6534,3.0,-1.41667,0.0,135.1792,0.48105848,0.5184938,1.0526433e-05,4.7191792e-05
2000.0,0.6534,3.0,-1.33333,0.0,117.98227,0.48350316,0.51605123,1.0476273e-05,4.696692e-05
2000.0,0.6534,3.0,-1.25,0.0,102.307014,0.48573336,0.513823,1.0430525e-05,4.6761823e-05
2000.0,0.6534,3.0,-1.16667,0.0,88.03491,0.4877652,0.5117929,1.0388853e-05,4.6575005e-05
2000.0,0.6534,3.0,-1.08333,0.0,75.066315,0.48961234,0.50994736,1.03509765e-05,4.6405195e-05
2000.0,0.6534,3.0,-1.0,0.0,63.3211,0.4912858,0.50827533,1.0316666e-05,4.6251378e-05
2000.0,0.6534,3.0,-0.91667,0.0,52.726826,0.4927957,0.50676674,1.0285714e-05,4.611261e-05
2000.0,0.6534,3.0,-0.83333,0.0,43.22203,0.49415055,0.50541306,1.0257942e-05,4.5988112e-05
2000.0,0.6534,3.0,-0.75,0.0,34.7575,0.49535728,0.5042074,1.02332115e-05,4.5877234e-05
2000.0,0.6534,3.0,-0.66667,0.0,27.28817,0.4964222,0.50314337,1.0211387e-05,4.5779398e-05
2000.0,0.6534,3.0,-0.58333,0.0,20.776136,0.4973507,0.5022157,1.01923615e-05,4.56941e-05
2000.0,0.6534,3.0,-0.5,0.0,15.191656,0.49814692,0.50142014,1.0176047e-05,4.562096e-05
2000.0,0.6534,3.0,-0.41667,0.0,10.507839,0.49881476,0.5007529,1.0162365e-05,4.5559616e-05
2000.0,0.6534,3.0,-0.33333,0.0,6.7029805,0.49935725,0.5002109,1.015125e-05,4.550979e-05
2000.0,0.6534,3.0,-0.25,0.0,3.7610533,0.4997767,0.4997918,1.0142657e-05,4.5471264e-05
2000.0,0.6534,3.0,-0.16667,0.0,1.6686664,0.50007504,0.49949375,1.0136545e-05,4.5443867e-05
2000.0,0.6534,3.0,-0.08333,0.0,0.41667154,0.5002535,0.49931538,1.0132889e-05,4.5427474e-05
2000.0,0.6534,3.0,0.08333,0.0,0.41667154,0.5002535,0.49931538,1.0132889e-05,4.5427474e-05
2000.0,0.6534,3.0,0.16667,0.0,1.6686664,0.50007504,0.49949375,1.0136545e-05,4.5443867e-05
2000.0,0.6534,3.0,0.25,0.0,3.7610533,0.4997767,0.4997918,1.0142657e-05,4.5471264e-05
2000.0,0.6534,3.0,0.33333,0.0,6.7029805,0.49935725,0.5002109,1.015125e-05,4.550979e-05
2000.0,0.6534,3.0,0.41667,0.0,10.507839,0.49881476,0.5007529,1.0162365e-05,4.5559616e-05
2000.0,0.6534,3.0,0.5,0.0,15.191656,0.49814692,0.50142014,1.0176047e-05,4.562096e-05
2000.0,0.6534,3.0,0.58333,0.0,20.776136,0.4973507,0.5022157,1.01923615e-05,4.56941e-05
2000.0,0.6534,3.0,0.66667,0.0,27.28817,0.4964222,0.50314337,1.0211387e-05,4.5779398e-05
2000.0,0.6534,3.0,0.75,0.0,34.7575,0.49535728,0.5042074,1.02332115e-05,4.5877234e-05
2000.0,0.6534,3.0,0.83333,0.0,43.22203,0.49415055,0.50541306,1.0257942e-05,4.5988112e-05
2000.0,0.6534,3.0,0.91667,0.0,52.726826,0.4927957,0.50676674,1.0285714e-05,4.611261e-05
2000.0,0.6534,3.0,1.0,0.0,63.3211,0.4912858,0.50827533,1.0316666e-05,4.6251378e-05
2000.0,0.6534,3.0,1.08333,0.0,75.066315,0.48961234,0.50994736,1.03509765e-05,4.6405195e-05
2000.0,0.6534,3.0,1.16667,0.0,88.03491,0.4877652,0.5117929,1.0388853e-05,4.6575005e-05
2000.0,0.6534,3.0,1.25,0.0,102.307014,0.48573336,0.513823,1.0430525e-05,4.6761823e-05
2000.0,0.6534,3.0,1.33333,0.0,117.98227,0.48350316,0.51605123,1.0476273e-05,4.696692e-05
2000.0,0.6534,3.0,1.41667,0.0,135.1792,0.48105848,0.5184938,1.0526433e-05,4.7191792e-05
2000.0,0.6534,3.0,1.5,0.0,154.03258,0.47838107,0.5211688,1.0581379e-05,4.7438123e-05
2000.0,0.6534,3.0,1.58333,0.0,174.71152,0.4754483,0.5240991,1.0641582e-05,4.7708025e-05
2000.0,0.6534,3.0,1.66667,0.0,197.42203,0.47223273,0.52731186,1.070761e-05,4.8004036e-05
2000.0,0.6534,3.0,1.75,0.0,222.40874,0.4687022,0.5308393,1.0780129e-05,4.8329148e-05
2000.0,0.6534,3.0,1.83333,0.0,249.98639,0.4648157,0.53472245,1.0859989e-05,4.8687176e-05
2000.0,0.6534,3.0,1.91667,0.0,280.55563,0.46052152,0.53901285,1.0948263e-05,4.908292e-05
2000.0,0.6534,3.0,2.0,0.0,314.62427,0.45575517,0.5437751,1.104629e-05,4.952239e-05
2000.0,0.6534,3.0,2.08333,0.0,352.8825,0.45042986,0.54909575,1.1155873e-05,5.0013667e-05
2000.0,0.6534,3.0,2.16667,0.0,396.28207,0.44442773,0.5550927,1.1279461e-05,5.056773e-05
2000.0,0.6534,3.0,2.25,0.0,446.1731,0.43758443,0.56193,1.1420476e-05,5.119992e-05
2000.0,0.6534,3.0,2.33333,0.0,504.6309,0.4296515,0.56985605,1.1584092e-05,5.1933435e-05
2000.0,0.6534,3.0,2.41667,0.0,575.07666,0.42022714,0.5792722,1.1778687e-05,5.280583e-05
2000.0,0.6534,3.0,2.5,0.0,663.83905,0.40858498,0.5909042,1.20194245e-05,5.3885095e-05
