M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
4000.0,0.6534,1.0,-7.5,-1.40538,929.6106,0.42566448,0.45068496,0.02060902,0.09265388
4000.0,0.6534,1.0,-7.25,-1.40538,871.3621,0.4226174,0.445631,0.021960298,0.09872895
4000.0,0.6534,1.0,-7.0,-1.40538,815.7891,0.41917273,0.4402752,0.023428233,0.10532848
4000.0,0.6534,1.0,-6.75,-1.40538,762.8004,0.41529274,0.43457717,0.02502586,0.112511076
4000.0,0.6534,1.0,-6.5,-1.40538,712.31195,0.41093457,0.42849162,0.02676788,0.120342836
4000.0,0.6534,1.0,-6.25,-1.40538,664.2461,0.40604958,0.42196774,0.02867089,0.12889838
4000.0,0.6534,1.0,-6.0,-1.40538,618.5311,0.40058258,0.41494843,0.030753616,0.13826188
4000.0,0.6534,1.0,-5.75,-1.40538,575.1008,0.3944711,0.40736958,0.033037167,0.14852826
4000.0,0.6534,1.0,-5.5,-1.40538,533.8939,0.3876447,0.3991592,0.03554531,0.15980434
4000.0,0.6534,1.0,-5.25,-1.40538,494.8537,0.38002396,0.39023674,0.038304713,0.17221005
4000.0,0.6534,1.0,-5.0,-1.40538,457.92783,0.37152007,0.38051233,0.041345194,0.18587941
4000.0,0.6534,1.0,-4.75,-1.40538,423.06787,0.36203414,0.3698863,0.044699863,0.20096132
4000.0,0.6534,1.0,-4.5,-1.40538,390.2291,0.35145715,0.3582491,0.04840518,0.21761966
4000.0,0.6534,1.0,-4.25,-1.40538,359.37018,0.33967054,0.34548172,0.052500777,0.23603262
4000.0,0.6534,1.0,-4.0,-1.40538,330.45306,0.32654765,0.33145735,0.057028927,0.2563902
4000.0,0.6534,1.0,-3.75,-1.40538,303.44272,0.31195706,0.31604436,0.062033504,0.27888978
4000.0,0.6534,1.0,-3.5,-1.40538,278.30698,0.29576784,0.299112,0.06755816,0.3037275
4000.0,0.6534,1.0,-3.25,-1.40538,255.01633,0.2778588,0.28053895,0.07364336,0.33108526
4000.0,0.6534,1.0,-3.0,-1.40538,233.54387,0.25813183,0.2602271,0.08032179,0.36111012
4000.0,0.6534,1.0,-2.75,-1.40538,213.8651,0.23653212,0.23812123,0.08761185,0.39388472
4000.0,0.6534,1.0,-2.5,-1.40538,195.95787,0.21307549,0.21423623,0.0955084,0.42938596
4000.0,0.6534,1.0,-2.25,-1.40538,179.80222,0.18788473,0.1886932,0.10397075,0.46743095
4000.0,0.6534,1.0,-2.0,-1.40538,165.38036,0.16123383,0.16176315,0.112908006,0.507611
4000.0,0.6534,1.0,-1.75,-1.40538,152.67653,0.13359658,0.13391536,0.12216286,0.5492189
4000.0,0.6534,1.0,-1.5,-1.40538,141.677,0.10569115,0.10586144,0.13149683,0.59118253
4000.0,0.6534,1.0,-1.25,-1.40538,132.36996,0.07850587,0.07858103,0.14058167,0.632026
4000.0,0.6534,1.0,-1.0,-1.40538,124.74548,0.0532862,0.053308763,0.14900367,0.6698896
4000.0,0.6534,1.0,-0.75,-1.40538,118.7955,0.031461667,0.031461954,0.15628801,0.7026385
4000.0,0.6534,1.0,-0.5,-1.40538,114.51377,0.014501493,0.014497342,0.16194664,0.72807854
4000.0,0.6534,1.0,-0.25,-1.40538,111.89585,0.0037095323,0.0037078145,0.16554642,0.74426234
4000.0,0.6534,1.0,0.0,-1.40538,110.93905,0.0,0.0,0.16678362,0.7498246
4000.0,0.6534,1.0,0.25,-1.40538,111.64249,0.0037179466,0.003716232,0.1655436,0.74424976
4000.0,0.6534,1.0,0.5,-1.40538,114.007034,0.014565922,0.0145618105,0.16192514,0.72798187
4000.0,0.6534,1.0,0.75,-1.40538,118.035324,0.031664215,0.03166471,0.1562204,0.7023346
4000.0,0.6534,1.0,1.0,-1.40538,123.73181,0.053722627,0.05374589,0.14885797,0.6692346
4000.0,0.6534,1.0,1.25,-1.40538,131.10275,0.0792646,0.079341546,0.14032824,0.63088673
4000.0,0.6534,1.0,1.5,-1.40538,140.15622,0.106838055,0.10701215,0.13111359,0.5894595
4000.0,0.6534,1.0,1.75,-1.40538,150.90219,0.13516799,0.13549381,0.121637456,0.54685676
4000.0,0.6534,1.0,2.0,-1.40538,163.35255,0.16323672,0.16377786,0.11223785,0.50459814
4000.0,0.6534,1.0,2.25,-1.40538,177.52116,0.19030176,0.19112849,0.10316136,0.4637921
4000.0,0.6534,1.0,2.5,-1.40538,193.42395,0.2158718,0.2170591,0.094571084,0.425172
4000.0,0.6534,1.0,2.75,-1.40538,211.07892,0.23966224,0.24128814,0.086561464,0.3891624
4000.0,0.6534,1.0,3.0,-1.40538,230.50629,0.26154545,0.26368976,0.07917479,0.35595343
4000.0,0.6534,1.0,3.25,-1.40538,251.72858,0.281505,0.28424847,0.07241636,0.32556894
4000.0,0.6534,1.0,3.5,-1.40538,274.77066,0.29959807,0.3030219,0.066267036,0.29792288
4000.0,0.6534,1.0,3.75,-1.40538,299.66,0.31592667,0.32011217,0.060692783,0.27286217
4000.0,0.6534,1.0,4.0,-1.40538,326.42667,0.33061683,0.33564535,0.05565154,0.2501978
4000.0,0.6534,1.0,4.25,-1.40538,355.10358,0.3438044,0.3497573,0.05109799,0.22972597
4000.0,0.6534,1.0,4.5,-1.40538,385.7266,0.3556256,0.36258453,0.046986625,0.21124212
4000.0,0.6534,1.0,4.75,-1.40538,418.3348,0.36621162,0.37425846,0.043273665,0.19454943
4000.0,0.6534,1.0,5.0,-1.40538,452.9706,0.37568498,0.38490215,0.039918136,0.17946367
4000.0,0.6534,1.0,5.25,-1.40538,489.68015,0.38415816,0.3946288,0.036882397,0.1658156
4000.0,0.6534,1.0,5.5,-1.40538,528.51337,0.39173302,0.40354124,0.034132306,0.15345177
4000.0,0.6534,1.0,5.75,-1.40538,569.5244,0.39850095,0.41173202,0.031637173,0.14223418
4000.0,0.6534,1.0,6.0,-1.40538,612.77203,0.40454343,0.41928405,0.029369595,0.1320396
4000.0,0.6534,1.0,6.25,-1.40538,658.3199,0.40993264,0.42627126,0.027305186,0.12275845
4000.0,0.6534,1.0,6.5,-1.40538,706.2369,0.41473252,0.43275946,0.025422314,0.114293456
4000.0,0.6534,1.0,6.75,-1.40538,756.59784,0.41899937,0.43880713,0.023701828,0.1065585
4000.0,0.6534,1.0,7.0,-1.40538,809.48395,0.42278275,0.44446635,0.022126775,0.099477395
4000.0,0.6534,1.0,7.25,-1.40538,864.98334,0.42612627,0.44978344,0.020682158,0.092982695
4000.0,0.6534,1.0,7.5,-1.40538,923.1918,0.42906818,0.4547997,0.019354705,0.08701474
