M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
2000.0,0.6534,1.0,-7.5,1.87384,790.9268,0.35712695,0.5385307,0.01736941,0.07786996
2000.0,0.6534,1.0,-7.25,1.87384,684.9904,0.3630324,0.515527,0.020230219,0.090695456
2000.0,0.6534,1.0,-7.0,1.87384,605.8858,0.36565313,0.49606425,0.02304774,0.103326894
2000.0,0.6534,1.0,-6.75,1.87384,542.4725,0.3660231,0.47849116,0.02592536,0.11622776
2000.0,0.6534,1.0,-6.5,1.87384,489.57312,0.36461136,0.4619974,0.028920224,0.12965424
2000.0,0.6534,1.0,-6.25,1.87384,444.30832,0.36166131,0.4461,0.032072432,0.14378613
2000.0,0.6534,1.0,-6.0,1.87384,404.89392,0.3573046,0.43047258,0.03541458,0.15876956
2000.0,0.6534,1.0,-5.75,1.87384,370.14084,0.35160953,0.41487378,0.038975626,0.17473434
2000.0,0.6534,1.0,-5.5,1.87384,339.21362,0.3446053,0.39911276,0.042782605,0.19180168
2000.0,0.6534,1.0,-5.25,1.87384,311.50153,0.3362958,0.38303116,0.04686135,0.2100874
2000.0,0.6534,1.0,-5.0,1.87384,286.54388,0.32666874,0.3664935,0.051236596,0.22970237
2000.0,0.6534,1.0,-4.75,1.87384,263.98444,0.3157023,0.34938213,0.055931643,0.25075108
2000.0,0.6534,1.0,-4.5,1.87384,243.54204,0.3033712,0.33159596,0.060967643,0.27332833
2000.0,0.6534,1.0,-4.25,1.87384,224.99115,0.28965273,0.31305087,0.06636245,0.29751417
2000.0,0.6534,1.0,-4.0,1.87384,208.14821,0.2745335,0.2936829,0.072128996,0.32336658
2000.0,0.6534,1.0,-3.75,1.87384,192.86221,0.2580172,0.2734529,0.07827323,0.35091224
2000.0,0.6534,1.0,-3.5,1.87384,179.0077,0.24013352,0.2523535,0.084791414,0.3801344
2000.0,0.6534,1.0,-3.25,1.87384,166.47972,0.22094879,0.23041743,0.09166698,0.41095874
2000.0,0.6534,1.0,-3.0,1.87384,155.18985,0.20057769,0.20772785,0.098866865,0.44323704
2000.0,0.6534,1.0,-2.75,1.87384,145.06342,0.17919579,0.18442914,0.106337555,0.47672942
2000.0,0.6534,1.0,-2.5,1.87384,136.0371,0.15705168,0.16073789,0.11400129,0.5110873
