M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
4000.0,0.6534,3.0,-2.5,2.81075,863.5883,0.45859787,0.4860038,0.009224375,0.041470878
4000.0,0.6534,3.0,-2.41667,2.81075,805.34717,0.45760775,0.48292667,0.009902825,0.044521045
4000.0,0.6534,3.0,-2.33333,2.81075,749.8025,0.4563672,0.47969663,0.010648549,0.047873665
4000.0,0.6534,3.0,-2.25,2.81075,696.87256,0.45485127,0.47628602,0.011470322,0.051568188
4000.0,0.6534,3.0,-2.16667,2.81075,646.4631,0.45303005,0.4726617,0.012378663,0.055651903
4000.0,0.6534,3.0,-2.08333,2.81075,598.488,0.450868,0.4687853,0.013385903,0.060180247
4000.0,0.6534,3.0,-2.0,2.81075,552.88446,0.44832394,0.46461353,0.01450613,0.06521655
4000.0,0.6534,3.0,-1.91667,2.81075,509.5782,0.4453481,0.46009418,0.01575634,0.070837244
4000.0,0.6534,3.0,-1.83333,2.81075,468.50104,0.4418812,0.45516583,0.017156688,0.07713292
4000.0,0.6534,3.0,-1.75,2.81075,429.6046,0.43785387,0.44975764,0.018730555,0.08420869
4000.0,0.6534,3.0,-1.66667,2.81075,392.82996,0.4331818,0.44378355,0.020506348,0.09219229
4000.0,0.6534,3.0,-1.58333,2.81075,358.1233,0.42776376,0.43714076,0.0225181,0.10123671
4000.0,0.6534,3.0,-1.5,2.81075,325.44714,0.42148033,0.42970902,0.024805805,0.11152175
4000.0,0.6534,3.0,-1.41667,2.81075,294.75497,0.41418564,0.4213414,0.027418286,0.123266935
4000.0,0.6534,3.0,-1.33333,2.81075,266.00458,0.40570387,0.41186118,0.030414345,0.13673659
4000.0,0.6534,3.0,-1.25,2.81075,239.1671,0.39582705,0.4010602,0.033863407,0.15224285
4000.0,0.6534,3.0,-1.16667,2.81075,214.2062,0.38430262,0.3886856,0.037849758,0.17016466
4000.0,0.6534,3.0,-1.08333,2.81075,191.08926,0.37082973,0.37443662,0.042473756,0.19095321
4000.0,0.6534,3.0,-1.0,2.81075,169.79448,0.35506064,0.35796604,0.04785132,0.21512961
4000.0,0.6534,3.0,-0.91667,2.81075,150.29413,0.33659124,0.3388704,0.054117147,0.24329947
4000.0,0.6534,3.0,-0.83333,2.81075,132.56375,0.31497487,0.31670395,0.0614201,0.27613205
4000.0,0.6534,3.0,-0.75,2.81075,116.58744,0.28976098,0.29101732,0.06991027,0.3143021
4000.0,0.6534,3.0,-0.66667,2.81075,102.344986,0.26054385,0.26140583,0.079722844,0.3584174
4000.0,0.6534,3.0,-0.58333,2.81075,89.8191,0.22708859,0.2276348,0.09093614,0.40883002
4000.0,0.6534,3.0,-0.5,2.81075,78.99896,0.18954699,0.1898551,0.10349967,0.46531308
4000.0,0.6534,3.0,-0.41667,2.81075,69.87108,0.14873073,0.14887464,0.117143296,0.526652
4000.0,0.6534,3.0,-0.33333,2.81075,62.42471,0.10648137,0.106527224,0.13125397,0.59009063
4000.0,0.6534,3.0,-0.25,2.81075,56.653553,0.06597112,0.06597203,0.14477561,0.6508812
4000.0,0.6534,3.0,-0.16667,2.81075,52.550365,0.03160178,0.031592816,0.15624282,0.7024353
4000.0,0.6534,3.0,-0.08333,2.81075,50.11052,0.008282648,0.008278821,0.16402118,0.73740524
4000.0,0.6534,3.0,0.0,2.81075,49.331944,0.0,0.0,0.16678362,0.7498246
4000.0,0.6534,3.0,0.08333,2.81075,50.21337,0.008265689,0.008261859,0.16402684,0.7374307
4000.0,0.6534,3.0,0.16667,2.81075,52.756096,0.031478584,0.031469572,0.15628393,0.70262015
4000.0,0.6534,3.0,0.25,2.81075,56.96218,0.065613784,0.06561441,0.14489487,0.6514173
4000.0,0.6534,3.0,0.33333,2.81075,62.836277,0.10578409,0.10582897,0.13148674,0.5911372
4000.0,0.6534,3.0,0.41667,2.81075,70.38563,0.14764355,0.1477851,0.117506385,0.5282843
4000.0,0.6534,3.0,0.5,2.81075,79.61651,0.18807666,0.18838008,0.103990965,0.46752182
4000.0,0.6534,3.0,0.58333,2.81075,90.53963,0.22528079,0.22581898,0.091540575,0.41154745
4000.0,0.6534,3.0,0.66667,2.81075,103.16844,0.25846282,0.25931236,0.08041917,0.36154792
4000.0,0.6534,3.0,0.75,2.81075,117.513664,0.28747427,0.2887128,0.07067611,0.31774515
4000.0,0.6534,3.0,0.83333,2.81075,133.5925,0.31254458,0.3142494,0.062234923,0.27979532
4000.0,0.6534,3.0,0.91667,2.81075,151.42499,0.33407015,0.33631757,0.05496352,0.2471046
4000.0,0.6534,3.0,1.0,2.81075,171.02687,0.35249135,0.35535654,0.04871519,0.2190134
4000.0,0.6534,3.0,1.08333,2.81075,192.4224,0.3682456,0.3718028,0.043344166,0.19486639
4000.0,0.6534,3.0,1.16667,2.81075,215.63898,0.38172904,0.3860518,0.038718406,0.17406993
