M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
3000.0,0.6534,1.0,-7.5,2.81075,969.6684,0.32485187,0.36470896,0.0517837,0.23263931
3000.0,0.6534,1.0,-7.25,2.81075,918.0648,0.31768388,0.3533856,0.054870103,0.24650505
3000.0,0.6534,1.0,-7.0,2.81075,869.7561,0.3099193,0.34178,0.058103174,0.2610297
3000.0,0.6534,1.0,-6.75,2.81075,824.4927,0.301551,0.32986516,0.061488606,0.2762388
3000.0,0.6534,1.0,-6.5,2.81075,782.0583,0.29257292,0.31761745,0.06503137,0.29215476
3000.0,0.6534,1.0,-6.25,2.81075,742.2642,0.28298065,0.30501717,0.06873547,0.3087955
3000.0,0.6534,1.0,-6.0,2.81075,704.9452,0.27277267,0.29204917,0.07260371,0.32617363
3000.0,0.6534,1.0,-5.75,2.81075,669.9555,0.2619513,0.2787035,0.07663734,0.34429482
3000.0,0.6534,1.0,-5.5,2.81075,637.1665,0.25052395,0.26497638,0.08083578,0.36315638
3000.0,0.6534,1.0,-5.25,2.81075,606.46405,0.23850445,0.25087124,0.08519613,0.38274533
3000.0,0.6534,1.0,-5.0,2.81075,577.74646,0.22591445,0.23640004,0.08971279,0.40303653
3000.0,0.6534,1.0,-4.75,2.81075,550.9232,0.21278499,0.22158442,0.09437696,0.42399043
3000.0,0.6534,1.0,-4.5,2.81075,525.9133,0.19915818,0.20645735,0.099176124,0.44555074
3000.0,0.6534,1.0,-4.25,2.81075,502.64438,0.18508872,0.19106433,0.10409354,0.46764234
3000.0,0.6534,1.0,-4.0,2.81075,481.05145,0.17064561,0.17546505,0.10910774,0.49016875
3000.0,0.6534,1.0,-3.75,2.81075,461.0764,0.1559134,0.15973443,0.114192106,0.5130104
3000.0,0.6534,1.0,-3.5,2.81075,442.66708,0.14099349,0.14396378,0.11931448,0.5360227
3000.0,0.6534,1.0,-3.25,2.81075,425.77686,0.12600471,0.12826134,0.12443695,0.55903554
3000.0,0.6534,1.0,-3.0,2.81075,410.364,0.11108344,0.11275234,0.12951587,0.5818527
3000.0,0.6534,1.0,-2.75,2.81075,396.39136,0.09638297,0.09757826,0.13450202,0.6042531
3000.0,0.6534,1.0,-2.5,2.81075,383.82578,0.082071856,0.082895316,0.13934122,0.6259933
3000.0,0.6534,1.0,-2.25,2.81075,372.63806,0.06833124,0.068871915,0.14397512,0.6468112
3000.0,0.6534,1.0,-2.0,2.81075,362.80243,0.055351067,0.05568494,0.1483425,0.6664317
3000.0,0.6534,1.0,-1.75,2.81075,354.2965,0.043325122,0.04351514,0.15238084,0.684574
3000.0,0.6534,1.0,-1.5,2.81075,347.10095,0.03244514,0.032541472,0.15602827,0.70096016
3000.0,0.6534,1.0,-1.25,2.81075,341.19937,0.0228941,0.02293479,0.15922575,0.7153249
3000.0,0.6534,1.0,-1.0,2.81075,336.57806,0.014839181,0.014851153,0.16191931,0.7274258
3000.0,0.6534,1.0,-0.75,2.81075,333.22614,0.008424755,0.008425212,0.1640624,0.7370537
3000.0,0.6534,1.0,-0.5,2.81075,331.13513,0.0037659954,0.0037641777,0.1656179,0.7440418
3000.0,0.6534,1.0,-0.25,2.81075,330.2991,0.0009435857,0.00094282493,0.16655986,0.74827355
3000.0,0.6534,1.0,0.0,2.81075,330.7146,0.0,0.0,0.1668747,0.74968797
3000.0,0.6534,1.0,0.25,2.81075,332.3805,0.00093768304,0.000936916,0.16656183,0.7482824
3000.0,0.6534,1.0,0.5,2.81075,335.29803,0.0037192828,0.0037173945,0.1656335,0.7441119
3000.0,0.6534,1.0,0.75,2.81075,339.47083,0.0082698995,0.008270013,0.16411415,0.73728615
3000.0,0.6534,1.0,1.0,2.81075,344.9049,0.0144811245,0.014491939,0.16203903,0.7279636
3000.0,0.6534,1.0,1.25,2.81075,351.60867,0.022216493,0.022254098,0.15945245,0.7163434
3000.0,0.6534,1.0,1.5,2.81075,359.593,0.03131786,0.031407222,0.15640575,0.70265603
3000.0,0.6534,1.0,1.75,2.81075,368.87134,0.041612215,0.041788276,0.15295498,0.68715334
3000.0,0.6534,1.0,2.0,2.81075,379.4597,0.05291841,0.05322685,0.14915882,0.6700991
3000.0,0.6534,1.0,2.25,2.81075,391.3768,0.06505343,0.065551065,0.14507653,0.65175927
3000.0,0.6534,1.0,2.5,2.81075,404.64438,0.077837855,0.07859276,0.14076608,0.6323945
