M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
4000.0,0.6534,3.0,-2.5,-1.40538,827.9969,0.47805998,0.5063406,0.0025860674,0.011626423
4000.0,0.6534,3.0,-2.41667,-1.40538,769.7973,0.47851714,0.50473547,0.0027775744,0.012487398
4000.0,0.6534,3.0,-2.33333,-1.40538,714.2772,0.47886688,0.5031172,0.0029891985,0.013438817
4000.0,0.6534,3.0,-2.25,-1.40538,661.3572,0.47910187,0.50147575,0.0032238185,0.01449362
4000.0,0.6534,3.0,-2.16667,-1.40538,610.94507,0.4792132,0.4997991,0.0034849367,0.015667552
4000.0,0.6534,3.0,-2.08333,-1.40538,562.9564,0.47918972,0.49807328,0.003776743,0.016979454
4000.0,0.6534,3.0,-2.0,-1.40538,517.3302,0.4790177,0.4962825,0.0041041602,0.018451454
4000.0,0.6534,3.0,-1.91667,-1.40538,473.99326,0.4786802,0.4944073,0.00447326,0.020110851
4000.0,0.6534,3.0,-1.83333,-1.40538,432.87878,0.47815612,0.49242434,0.004891456,0.021990974
4000.0,0.6534,3.0,-1.75,-1.40538,393.93936,0.47741947,0.490306,0.005367686,0.024132004
4000.0,0.6534,3.0,-1.66667,-1.40538,357.11694,0.4764375,0.48801768,0.005913186,0.026584458
4000.0,0.6534,3.0,-1.58333,-1.40538,322.35855,0.475169,0.48551628,0.0065420144,0.029411541
4000.0,0.6534,3.0,-1.5,-1.40538,289.62738,0.47356218,0.4827489,0.007271649,0.032691825
4000.0,0.6534,3.0,-1.41667,-1.40538,258.87744,0.47155023,0.4796472,0.008124618,0.036526594
4000.0,0.6534,3.0,-1.33333,-1.40538,230.06706,0.46904668,0.47612342,0.0091299815,0.041046504
4000.0,0.6534,3.0,-1.25,-1.40538,203.1678,0.46593967,0.47206482,0.010325214,0.046420023
4000.0,0.6534,3.0,-1.16667,-1.40538,178.1437,0.4620801,0.4673213,0.011760216,0.05287149
4000.0,0.6534,3.0,-1.08333,-1.40538,154.96243,0.45726794,0.46169204,0.013501845,0.060701497
4000.0,0.6534,3.0,-1.0,-1.40538,133.60246,0.45123354,0.45490688,0.015640145,0.07031485
4000.0,0.6534,3.0,-0.91667,-1.40538,114.03627,0.4436029,0.44659153,0.018299934,0.08227271
4000.0,0.6534,3.0,-0.83333,-1.40538,96.23957,0.43385223,0.43622205,0.021655966,0.09736073
4000.0,0.6534,3.0,-0.75,-1.40538,80.1966,0.42124262,0.42306,0.025954656,0.11668676
4000.0,0.6534,3.0,-0.66667,-1.40538,65.88726,0.40471005,0.40604216,0.031550843,0.14184606
4000.0,0.6534,3.0,-0.58333,-1.40538,53.294342,0.38272074,0.38363636,0.038955916,0.17513771
4000.0,0.6534,3.0,-0.5,-1.40538,42.407085,0.35310158,0.3536721,0.048894387,0.21981902
4000.0,0.6534,3.0,-0.41667,-1.40538,33.212048,0.312898,0.3131985,0.06235127,0.28031838
4000.0,0.6534,3.0,-0.33333,-1.40538,25.698498,0.25865623,0.25876626,0.080478,0.3618124
4000.0,0.6534,3.0,-0.25,-1.40538,19.860165,0.18819097,0.18819287,0.104003124,0.4675765
4000.0,0.6534,3.0,-0.16667,-1.40538,15.689801,0.105845,0.105814725,0.13147897,0.5911022
4000.0,0.6534,3.0,-0.08333,-1.40538,13.182761,0.031484157,0.031469565,0.15628299,0.702616
4000.0,0.6534,3.0,0.0,-1.40538,12.336985,0.0,0.0,0.16678362,0.7498246
4000.0,0.6534,3.0,0.08333,-1.40538,13.151181,0.03155975,0.031545144,0.15625778,0.7025026
4000.0,0.6534,3.0,0.16667,-1.40538,15.626629,0.10627282,0.10624257,0.13133624,0.59046054
4000.0,0.6534,3.0,0.25,-1.40538,19.765388,0.1890932,0.18909553,0.10370207,0.466223
4000.0,0.6534,3.0,0.33333,-1.40538,25.572098,0.25993454,0.26004595,0.080051325,0.35989416
4000.0,0.6534,3.0,0.41667,-1.40538,33.054005,0.31439397,0.3146973,0.061851736,0.2780726
4000.0,0.6534,3.0,0.5,-1.40538,42.21739,0.35468826,0.3552635,0.048364267,0.21743573
4000.0,0.6534,3.0,0.58333,-1.40538,53.073,0.3843174,0.38523996,0.0384221,0.1727378
4000.0,0.6534,3.0,0.66667,-1.40538,65.63431,0.40627098,0.40761256,0.031028524,0.13949782
4000.0,0.6534,3.0,0.75,-1.40538,79.91211,0.4227444,0.42457408,0.0254516,0.11442512
4000.0,0.6534,3.0,0.83333,-1.40538,95.92367,0.43528438,0.43766963,0.021175606,0.095201135
4000.0,0.6534,3.0,0.91667,-1.40538,113.68915,0.44496223,0.44796982,0.01784327,0.08021965
4000.0,0.6534,3.0,1.0,-1.40538,133.22441,0.45252088,0.45621702,0.015206856,0.06836687
4000.0,0.6534,3.0,1.08333,-1.40538,154.55388,0.45848605,0.4629372,0.013090939,0.058854148
4000.0,0.6534,3.0,1.16667,-1.40538,177.70518,0.46323258,0.46850565,0.0113703925,0.05111893
4000.0,0.6534,3.0,1.25,-1.40538,202.70001,0.46703056,0.47319284,0.009955061,0.04475589
4000.0,0.6534,3.0,1.33333,-1.40538,229.57094,0.47007993,0.47719958,0.00877809,0.039464474
4000.0,0.6534,3.0,1.41667,-1.40538,258.35413,0.47252953,0.48067588,0.0077896416,0.035020616
4000.0,0.6534,3.0,1.5,-1.40538,289.0783,0.474491,0.4837342,0.006952325,0.03125621
4000.0,0.6534,3.0,1.58333,-1.40538,321.78552,0.47605047,0.48646206,0.0062371776,0.028041057
4000.0,0.6534,3.0,1.66667,-1.40538,356.5221,0.47727442,0.4889275,0.0056217727,0.025274323
4000.0,0.6534,3.0,1.75,-1.40538,393.32532,0.4782143,0.49118322,0.0050887237,0.022877848
4000.0,0.6534,3.0,1.83333,-1.40538,432.24863,0.4789111,0.49327207,0.0046240636,0.020788832
4000.0,0.6534,3.0,1.91667,-1.40538,473.3507,0.47939718,0.4952284,0.004216638,0.01895713
4000.0,0.6534,3.0,2.0,-1.40538,516.6797,0.47969836,0.49707973,0.0038575805,0.017342882
4000.0,0.6534,3.0,2.08333,-1.40538,562.30316,0.47983545,0.49884918,0.0035395462,0.015913066
4000.0,0.6534,3.0,2.16667,-1.40538,610.29504,0.47982517,0.50055605,0.0032565242,0.014640657
4000.0,0.6534,3.0,2.25,-1.40538,660.7176,0.47968104,0.5022161,0.0030036438,0.013503759
4000.0,0.6534,3.0,2.33333,-1.40538,713.6563,0.47941405,0.5038431,0.0027767639,0.012483755
4000.0,0.6534,3.0,2.41667,-1.40538,769.20483,0.47903287,0.5054491,0.0025724268,0.011565098
4000.0,0.6534,3.0,2.5,-1.40538,827.44403,0.47854465,0.5070441,0.002387791,0.0107350135
