M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
3000.0,0.6534,3.0,-2.5,2.81075,700.64014,0.44831628,0.5017941,0.008297362,0.037276067
3000.0,0.6534,3.0,-2.41667,2.81075,648.713,0.4484746,0.49753577,0.008981805,0.040350944
3000.0,0.6534,3.0,-2.33333,2.81075,599.97253,0.44829813,0.49321175,0.00973307,0.043726012
3000.0,0.6534,3.0,-2.25,2.81075,554.19867,0.447769,0.4887868,0.010560041,0.047441196
3000.0,0.6534,3.0,-2.16667,2.81075,511.18365,0.4468636,0.48422068,0.011473356,0.051544283
3000.0,0.6534,3.0,-2.08333,2.81075,470.7459,0.4455519,0.4794689,0.01248547,0.056091227
3000.0,0.6534,3.0,-2.0,2.81075,432.73944,0.44379705,0.47448304,0.01361061,0.06114594
3000.0,0.6534,3.0,-1.91667,2.81075,397.02155,0.44155335,0.469206,0.014865933,0.06678551
3000.0,0.6534,3.0,-1.83333,2.81075,363.46616,0.4387649,0.46357185,0.016271777,0.07310129
3000.0,0.6534,3.0,-1.75,2.81075,331.9726,0.43536487,0.45750597,0.01785174,0.0801993
3000.0,0.6534,3.0,-1.66667,2.81075,302.4396,0.43127134,0.45091853,0.0196345,0.088208385
3000.0,0.6534,3.0,-1.58333,2.81075,274.77716,0.4263848,0.44370317,0.021654405,0.09728286
3000.0,0.6534,3.0,-1.5,2.81075,248.91403,0.42058685,0.4357364,0.023951842,0.10760414
3000.0,0.6534,3.0,-1.41667,2.81075,224.77696,0.41373235,0.42686787,0.02657612,0.119393766
3000.0,0.6534,3.0,-1.33333,2.81075,202.30061,0.4056455,0.4169175,0.029586634,0.13291855
3000.0,0.6534,3.0,-1.25,2.81075,181.434,0.39611754,0.40567374,0.03305354,0.14849369
3000.0,0.6534,3.0,-1.16667,2.81075,162.12373,0.3848947,0.39288,0.037062015,0.16650186
3000.0,0.6534,3.0,-1.08333,2.81075,144.32231,0.37167403,0.3782314,0.04171351,0.18739879
3000.0,0.6534,3.0,-1.0,2.81075,127.9933,0.3561048,0.36137655,0.04712521,0.21171096
3000.0,0.6534,3.0,-0.91667,2.81075,113.09809,0.33777922,0.34190738,0.053433277,0.24005008
3000.0,0.6534,3.0,-0.83333,2.81075,99.602745,0.31624654,0.31937328,0.060788166,0.27309206
3000.0,0.6534,3.0,-0.75,2.81075,87.48175,0.29105204,0.2933207,0.06934145,0.3115179
3000.0,0.6534,3.0,-0.66667,2.81075,76.70809,0.2617872,0.26334164,0.07922942,0.35593978
3000.0,0.6534,3.0,-0.58333,2.81075,67.258606,0.22821733,0.22920118,0.090530455,0.4067099
3000.0,0.6534,3.0,-0.5,2.81075,59.116444,0.1905005,0.19105491,0.103192195,0.46359307
3000.0,0.6534,3.0,-0.41667,2.81075,52.264145,0.14946404,0.14972283,0.11693971,0.525354
3000.0,0.6534,3.0,-0.33333,2.81075,46.68758,0.1069767,0.10705918,0.13115162,0.58920133
3000.0,0.6534,3.0,-0.25,2.81075,42.37717,0.06624738,0.06624915,0.14476073,0.6503405
3000.0,0.6534,3.0,-0.16667,2.81075,39.323765,0.031714052,0.031698067,0.15629107,0.7021408
3000.0,0.6534,3.0,-0.08333,2.81075,37.521282,0.008305778,0.008298945,0.16410333,0.7372376
3000.0,0.6534,3.0,0.0,2.81075,36.96661,0.0,0.0,0.1668747,0.74968797
3000.0,0.6534,3.0,0.08333,2.81075,37.658306,0.008275574,0.0082687335,0.16411342,0.7372829
3000.0,0.6534,3.0,0.16667,2.81075,39.597874,0.031494644,0.031478506,0.15636434,0.70247
3000.0,0.6534,3.0,0.25,2.81075,42.788418,0.06561098,0.06561184,0.14497332,0.6512956
3000.0,0.6534,3.0,0.33333,2.81075,47.23606,0.10573502,0.10581443,0.13156663,0.5910657
3000.0,0.6534,3.0,0.41667,2.81075,52.949963,0.14752851,0.14777978,0.11758708,0.5282624
3000.0,0.6534,3.0,0.5,2.81075,59.93963,0.18788393,0.18842345,0.104068145,0.46752828
3000.0,0.6534,3.0,0.58333,2.81075,68.219124,0.22500214,0.22596048,0.09160802,0.41155088
3000.0,0.6534,3.0,0.66667,2.81075,77.8058,0.25808913,0.259604,0.08047054,0.36151552
3000.0,0.6534,3.0,0.75,2.81075,88.71626,0.28699285,0.28920457,0.070706025,0.31764826
3000.0,0.6534,3.0,0.83333,2.81075,100.973434,0.31193814,0.3149873,0.06223939,0.2796117
3000.0,0.6534,3.0,0.91667,2.81075,114.60397,0.33331695,0.3373435,0.054939896,0.2468186
3000.0,0.6534,3.0,1.0,2.81075,129.63289,0.35156593,0.35670874,0.048661985,0.21861497
3000.0,0.6534,3.0,1.08333,2.81075,146.09354,0.36711922,0.37351677,0.043260783,0.19434994
3000.0,0.6534,3.0,1.16667,2.81075,164.02379,0.38037044,0.3881614,0.03860487,0.17343317
3000.0,0.6534,3.0,1.25,2.81075,183.45914,0.39165893,0.40098235,0.034580924,0.1553555
3000.0,0.6534,3.0,1.33333,2.81075,204.44592,0.4012786,0.41227517,0.031090543,0.13967489
3000.0,0.6534,3.0,1.41667,2.81075,227.03621,0.40947643,0.42228922,0.028050898,0.12601922
3000.0,0.6534,3.0,1.5,2.81075,251.27925,0.41645595,0.4312305,0.025393639,0.114081435
3000.0,0.6534,3.0,1.58333,2.81075,277.2384,0.42238915,0.43927473,0.023060724,0.10360077
3000.0,0.6534,3.0,1.66667,2.81075,304.98447,0.42741844,0.44656897,0.021003852,0.094360225
3000.0,0.6534,3.0,1.75,2.81075,334.58575,0.4316602,0.45323417,0.019183395,0.0861818
3000.0,0.6534,3.0,1.83333,2.81075,366.12878,0.43521273,0.45937464,0.017565554,0.078913614
3000.0,0.6534,3.0,1.91667,2.81075,399.71057,0.43815714,0.46507865,0.016122045,0.07242862
3000.0,0.6534,3.0,2.0,2.81075,435.4268,0.44055977,0.47041953,0.014829564,0.066622116
3000.0,0.6534,3.0,2.08333,2.81075,473.3973,0.44247654,0.47546205,0.013667967,0.061403617
3000.0,0.6534,3.0,2.16667,2.81075,513.75745,0.4439533,0.48026237,0.012620225,0.056696616
3000.0,0.6534,3.0,2.25,2.81075,556.6442,0.44502726,0.48486796,0.011672208,0.05243763
3000.0,0.6534,3.0,2.33333,2.81075,602.22833,0.44572914,0.48932248,0.010811504,0.0485709
3000.0,0.6534,3.0,2.41667,2.81075,650.70404,0.44608337,0.49366507,0.010027496,0.04504873
3000.0,0.6534,3.0,2.5,2.81075,702.2749,0.44610888,0.49792996,0.00931131,0.04183125
