M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
4000.0,0.6534,3.0,-2.5,-7.02689,1136.7196,0.34800082,0.3683322,0.04729973,0.21264978
4000.0,0.6534,3.0,-2.41667,-7.02689,1078.1691,0.34146094,0.35994712,0.04978922,0.22384201
4000.0,0.6534,3.0,-2.33333,-7.02689,1022.27747,0.33442247,0.3511645,0.052428186,0.23570625
4000.0,0.6534,3.0,-2.25,-7.02689,968.9686,0.32686085,0.34195793,0.055225126,0.24828072
4000.0,0.6534,3.0,-2.16667,-7.02689,918.1529,0.31874853,0.33229753,0.058189612,0.26160842
4000.0,0.6534,3.0,-2.08333,-7.02689,869.7481,0.31005767,0.3221534,0.06133129,0.2757328
4000.0,0.6534,3.0,-2.0,-7.02689,823.6951,0.30076402,0.3114999,0.06465847,0.29069108
4000.0,0.6534,3.0,-1.91667,-7.02689,779.92267,0.29084155,0.3003093,0.06818012,0.30652368
4000.0,0.6534,3.0,-1.83333,-7.02689,738.36523,0.28026623,0.2885559,0.07190454,0.3232679
4000.0,0.6534,3.0,-1.75,-7.02689,698.97687,0.2690213,0.27622178,0.075837515,0.34094974
4000.0,0.6534,3.0,-1.66667,-7.02689,661.7006,0.25709122,0.26329,0.07998446,0.35959354
4000.0,0.6534,3.0,-1.58333,-7.02689,626.4844,0.24446714,0.24975005,0.084348604,0.37921384
4000.0,0.6534,3.0,-1.5,-7.02689,593.2923,0.2311538,0.23560542,0.08892857,0.39980444
4000.0,0.6534,3.0,-1.41667,-7.02689,562.07916,0.21716326,0.2208664,0.093720645,0.4213486
4000.0,0.6534,3.0,-1.33333,-7.02689,532.8037,0.20252207,0.20555753,0.098716296,0.443808
4000.0,0.6534,3.0,-1.25,-7.02689,505.43823,0.18728024,0.1897268,0.10389917,0.46710914
4000.0,0.6534,3.0,-1.16667,-7.02689,479.94714,0.1715044,0.17343816,0.109247506,0.49115413
4000.0,0.6534,3.0,-1.08333,-7.02689,456.29843,0.1552865,0.15678044,0.11473113,0.5158074
4000.0,0.6534,3.0,-1.0,-7.02689,434.47098,0.13875364,0.13987713,0.12030826,0.540881
4000.0,0.6534,3.0,-0.91667,-7.02689,414.4375,0.12205927,0.1228774,0.1259284,0.566148
4000.0,0.6534,3.0,-0.83333,-7.02689,396.17383,0.10539127,0.10596413,0.13152973,0.5913304
4000.0,0.6534,3.0,-0.75,-7.02689,379.66446,0.08897852,0.089360595,0.13703682,0.6160891
4000.0,0.6534,3.0,-0.66667,-7.02689,364.8894,0.07307729,0.07331673,0.14236523,0.64004457
4000.0,0.6534,3.0,-0.58333,-7.02689,351.83145,0.057973254,0.05811132,0.14742082,0.66277343
4000.0,0.6534,3.0,-0.5,-7.02689,340.48007,0.04397909,0.044049826,0.15210047,0.6838122
4000.0,0.6534,3.0,-0.41667,-7.02689,330.82175,0.03141265,0.03144267,0.15629941,0.70268977
4000.0,0.6534,3.0,-0.33333,-7.02689,322.84576,0.020589028,0.020597732,0.1599137,0.7189389
4000.0,0.6534,3.0,-0.25,-7.02689,316.54596,0.011807147,0.011807256,0.16284476,0.7321163
4000.0,0.6534,3.0,-0.16667,-7.02689,311.915,0.005324164,0.0053226436,0.16500774,0.7418406
4000.0,0.6534,3.0,-0.08333,-7.02689,308.94818,0.0013434219,0.0013428015,0.16633557,0.7478102
4000.0,0.6534,3.0,0.0,-7.02689,307.64355,0.0,0.0,0.16678362,0.7498246
4000.0,0.6534,3.0,0.08333,-7.02689,307.99976,0.0013475564,0.0013469383,0.16633418,0.747804
4000.0,0.6534,3.0,0.16667,-7.02689,310.01794,0.0053567262,0.005355232,0.16499688,0.7417917
4000.0,0.6534,3.0,0.25,-7.02689,313.70035,0.011914205,0.011914442,0.16280903,0.73195565
4000.0,0.6534,3.0,0.33333,-7.02689,319.05148,0.020833803,0.020842943,0.15983197,0.7185714
4000.0,0.6534,3.0,0.41667,-7.02689,326.0786,0.031869516,0.03190068,0.15614681,0.70200366
4000.0,0.6534,3.0,0.5,-7.02689,334.7881,0.04472687,0.04480017,0.15185058,0.6826888
