M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
4000.0,0.6534,1.0,-7.5,-0.93692,865.8855,0.4570654,0.4840167,0.00981161,0.044110965
4000.0,0.6534,1.0,-7.25,-0.93692,807.6816,0.4560036,0.48091072,0.010506821,0.047236487
4000.0,0.6534,1.0,-7.0,-0.93692,752.1584,0.45469147,0.47764882,0.011269794,0.050666656
4000.0,0.6534,1.0,-6.75,-0.93692,699.224,0.4531036,0.4742027,0.012109482,0.054441717
4000.0,0.6534,1.0,-6.5,-0.93692,648.7937,0.4512102,0.47053972,0.013036305,0.058608525
4000.0,0.6534,1.0,-6.25,-0.93692,600.7893,0.44897595,0.46662217,0.014062441,0.06322182
4000.0,0.6534,1.0,-6.0,-0.93692,555.1386,0.4463592,0.46240613,0.015202169,0.0683458
4000.0,0.6534,1.0,-5.75,-0.93692,511.77496,0.44331056,0.4578401,0.016472302,0.07405605
4000.0,0.6534,1.0,-5.5,-0.93692,470.63666,0.43977144,0.45286372,0.017892703,0.080441885
4000.0,0.6534,1.0,-5.25,-0.93692,431.66672,0.43567204,0.4474055,0.019486928,0.087609194
4000.0,0.6534,1.0,-5.0,-0.93692,394.81247,0.430929,0.44138065,0.021283016,0.09568403
4000.0,0.6534,1.0,-4.75,-0.93692,360.02527,0.4254427,0.43468824,0.023314431,0.10481685
4000.0,0.6534,1.0,-4.5,-0.93692,327.26013,0.41909352,0.4272077,0.025621234,0.11518775
4000.0,0.6534,1.0,-4.25,-0.93692,296.4756,0.41173786,0.41879457,0.028251464,0.12701273
4000.0,0.6534,1.0,-4.0,-0.93692,267.63342,0.40320322,0.4092757,0.031262785,0.140551
4000.0,0.6534,1.0,-3.75,-0.93692,240.69844,0.39328247,0.39844367,0.034724344,0.15611346
4000.0,0.6534,1.0,-3.5,-0.93692,215.63837,0.38172793,0.38605064,0.03871879,0.17407165
4000.0,0.6534,1.0,-3.25,-0.93692,192.42363,0.3682455,0.37180272,0.043344196,0.19486651
4000.0,0.6534,1.0,-3.0,-0.93692,171.02724,0.3524906,0.3553558,0.048715435,0.2190145
4000.0,0.6534,1.0,-2.75,-0.93692,151.4246,0.33406857,0.33631596,0.054964054,0.24710698
4000.0,0.6534,1.0,-2.5,-0.93692,133.59352,0.3125447,0.3142495,0.062234886,0.27979514
4000.0,0.6534,1.0,-2.25,-0.93692,117.51402,0.2874734,0.28871194,0.0706764,0.31774646
4000.0,0.6534,1.0,-2.0,-0.93692,103.16825,0.25846067,0.25931022,0.08041988,0.36155114
4000.0,0.6534,1.0,-1.75,-0.93692,90.54045,0.22528131,0.22581951,0.091540396,0.41154665
4000.0,0.6534,1.0,-1.5,-0.93692,79.61686,0.18807583,0.18837924,0.10399124,0.46752307
4000.0,0.6534,1.0,-1.25,-0.93692,70.38565,0.14764115,0.14778268,0.11750718,0.52828795
4000.0,0.6534,1.0,-1.0,-0.93692,62.836895,0.10578516,0.10583004,0.13148639,0.59113556
4000.0,0.6534,1.0,-0.75,-0.93692,56.962532,0.06561338,0.065614,0.14489502,0.6514179
4000.0,0.6534,1.0,-0.5,-0.93692,52.756313,0.031477194,0.031468183,0.15628439,0.70262223
4000.0,0.6534,1.0,-0.25,-0.93692,50.21379,0.008266281,0.008262451,0.16402665,0.7374298
4000.0,0.6534,1.0,0.0,-0.93692,49.332294,0.0,0.0,0.16678362,0.7498246
4000.0,0.6534,1.0,0.25,-0.93692,50.110935,0.008283243,0.008279415,0.16402099,0.73740435
4000.0,0.6534,1.0,0.5,-0.93692,52.550587,0.031600382,0.03159142,0.15624328,0.7024374
4000.0,0.6534,1.0,0.75,-0.93692,56.6539,0.06597072,0.06597163,0.14477575,0.65088177
4000.0,0.6534,1.0,1.0,-0.93692,62.425323,0.10648245,0.10652831,0.13125362,0.590089
4000.0,0.6534,1.0,1.25,-0.93692,69.87109,0.14872831,0.14887221,0.11714411,0.5266556
4000.0,0.6534,1.0,1.5,-0.93692,78.999306,0.18954615,0.18985425,0.10349995,0.46531433
4000.0,0.6534,1.0,1.75,-0.93692,89.819916,0.22708912,0.22763535,0.09093595,0.4088292
4000.0,0.6534,1.0,2.0,-0.93692,102.344795,0.2605417,0.26140368,0.07972356,0.3584206
4000.0,0.6534,1.0,2.25,-0.93692,116.58779,0.2897601,0.29101646,0.069910556,0.31430337
4000.0,0.6534,1.0,2.5,-0.93692,132.56477,0.31497496,0.31670406,0.061420064,0.27613187
4000.0,0.6534,1.0,2.75,-0.93692,150.29373,0.33658966,0.3388688,0.054117676,0.24330185
4000.0,0.6534,1.0,3.0,-0.93692,169.79483,0.35505992,0.35796532,0.047851562,0.21513072
4000.0,0.6534,1.0,3.25,-0.93692,191.0905,0.37082964,0.37443656,0.04247378,0.19095331
4000.0,0.6534,1.0,3.5,-0.93692,214.2056,0.38430148,0.38868445,0.037850138,0.17016637
4000.0,0.6534,1.0,3.75,-0.93692,239.16745,0.39582646,0.40105963,0.033863597,0.15224372
4000.0,0.6534,1.0,4.0,-0.93692,266.00604,0.40570372,0.41186106,0.030414393,0.13673681
4000.0,0.6534,1.0,4.25,-0.93692,294.75415,0.41418484,0.42134053,0.027418561,0.123268165
4000.0,0.6534,1.0,4.5,-0.93692,325.4475,0.42147988,0.42970857,0.024805954,0.11152243
4000.0,0.6534,1.0,4.75,-0.93692,358.125,0.42776358,0.43714064,0.022518154,0.10123695
4000.0,0.6534,1.0,5.0,-0.93692,392.82886,0.43318123,0.4437829,0.020506551,0.09219321
4000.0,0.6534,1.0,5.25,-0.93692,429.60495,0.43785352,0.44975728,0.018730672,0.08420922
4000.0,0.6534,1.0,5.5,-0.93692,468.503,0.44188103,0.4551657,0.017156739,0.07713314
4000.0,0.6534,1.0,5.75,-0.93692,509.5768,0.4453477,0.4600937,0.015756495,0.07083794
4000.0,0.6534,1.0,6.0,-0.93692,552.8848,0.44832367,0.46461323,0.014506224,0.06521697
4000.0,0.6534,1.0,6.25,-0.93692,598.4902,0.45086783,0.4687852,0.013385949,0.060180448
4000.0,0.6534,1.0,6.5,-0.93692,646.4615,0.45302972,0.47266132,0.012378783,0.05565244
4000.0,0.6534,1.0,6.75,-0.93692,696.87286,0.45485106,0.4762858,0.011470397,0.051568527
4000.0,0.6534,1.0,7.0,-0.93692,749.805,0.45636705,0.47969654,0.010648588,0.047873843
4000.0,0.6534,1.0,7.25,-0.93692,805.3452,0.4576075,0.48292634,0.00990292,0.044521473
4000.0,0.6534,1.0,7.5,-0.93692,863.5887,0.4585977,0.48600358,0.009224437,0.041471153
