M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
1000.0,0.6534,3.0,-2.5,-11.24302,593.87024,0.13998407,-0.035780795,0.15094712,0.6691061
1000.0,0.6534,3.0,-2.41667,-11.24302,580.93396,0.14057525,-0.023820985,0.14882739,0.6597094
1000.0,0.6534,3.0,-2.33333,-11.24302,569.14874,0.14092699,-0.010473305,0.14651367,0.64945275
1000.0,0.6534,3.0,-2.25,-11.24302,558.56573,0.14100644,0.004383951,0.14399096,0.63826966
1000.0,0.6534,3.0,-2.16667,-11.24302,549.24316,0.14077814,0.020883014,0.14124295,0.6260878
1000.0,0.6534,3.0,-2.08333,-11.24302,541.2537,0.1402039,0.03916123,0.13825291,0.61283296
1000.0,0.6534,3.0,-2.0,-11.24302,534.6895,0.1392434,0.05935143,0.13500528,0.59843624
1000.0,0.6534,3.0,-1.91667,-11.24302,529.66,0.13785428,0.08159206,0.1314839,0.58282596
1000.0,0.6534,3.0,-1.83333,-11.24302,526.29987,0.13599272,0.10601772,0.12767358,0.5659348
1000.0,0.6534,3.0,-1.75,-11.24302,524.77527,0.13361545,0.13274409,0.12356233,0.5477095
1000.0,0.6534,3.0,-1.66667,-11.24302,525.2876,0.13067965,0.161879,0.11913964,0.52810365
1000.0,0.6534,3.0,-1.58333,-11.24302,528.0839,0.12714544,0.1935075,0.114399,0.50708824
1000.0,0.6534,3.0,-1.5,-11.24302,533.4565,0.12298148,0.22767365,0.10934287,0.48467422
1000.0,0.6534,3.0,-1.41667,-11.24302,453.28073,0.106002934,0.16484408,0.12283634,0.54448974
1000.0,0.6534,3.0,-1.33333,-11.24302,409.0801,0.09385082,0.13133276,0.13054632,0.57866734
1000.0,0.6534,3.0,-1.25,-11.24302,377.3172,0.083640695,0.10934954,0.13598129,0.60275996
1000.0,0.6534,3.0,-1.16667,-11.24302,351.38293,0.07438417,0.092410035,0.14040343,0.6223628
1000.0,0.6534,3.0,-1.08333,-11.24302,329.11328,0.0657533,0.07842505,0.14422104,0.6392857
1000.0,0.6534,3.0,-1.0,-11.24302,309.48672,0.057606176,0.06643457,0.14762019,0.6543537
1000.0,0.6534,3.0,-0.91667,-11.24302,291.91708,0.049876366,0.055914618,0.1507006,0.66800874
1000.0,0.6534,3.0,-0.83333,-11.24302,276.0334,0.042540602,0.04655641,0.15351838,0.6804995
1000.0,0.6534,3.0,-0.75,-11.24302,261.5879,0.035605945,0.03817423,0.1561037,0.6919598
1000.0,0.6534,3.0,-0.66667,-11.24302,248.398,0.029097062,0.03065323,0.1584718,0.7024572
1000.0,0.6534,3.0,-0.58333,-11.24302,236.3275,0.023055186,0.023929123,0.16062656,0.7120089
1000.0,0.6534,3.0,-0.5,-11.24302,225.2758,0.017537747,0.017976476,0.16256261,0.72059107
1000.0,0.6534,3.0,-0.41667,-11.24302,215.16028,0.012612519,0.012795748,0.16426842,0.72815263
1000.0,0.6534,3.0,-0.33333,-11.24302,205.91553,0.00835897,0.008411108,0.1657265,0.7346161
1000.0,0.6534,3.0,-0.25,-11.24302,197.49252,0.004868372,0.004868412,0.1669137,0.7398787
1000.0,0.6534,3.0,-0.16667,-11.24302,189.84952,0.002239484,0.0022299702,0.16780283,0.7438201
1000.0,0.6534,3.0,-0.08333,-11.24302,182.95427,0.0005790437,0.0005752367,0.16836244,0.74630076
