M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
2000.0,0.6534,1.0,-7.5,2.3423,847.6682,0.33714843,0.51456773,0.024715975,0.110805824
2000.0,0.6534,1.0,-7.25,2.3423,736.2413,0.34043238,0.48740196,0.028711153,0.1287169
2000.0,0.6534,1.0,-7.0,2.3423,654.7228,0.34035167,0.46455944,0.032545537,0.14590712
2000.0,0.6534,1.0,-6.75,2.3423,590.0872,0.33800367,0.44396693,0.03638251,0.16310893
2000.0,0.6534,1.0,-6.5,2.3423,536.5525,0.33387494,0.42466658,0.04030095,0.18067597
2000.0,0.6534,1.0,-6.25,2.3423,490.9827,0.32822302,0.40611535,0.044348665,0.19882256
2000.0,0.6534,1.0,-6.0,2.3423,451.466,0.32119763,0.38796592,0.048558723,0.21769698
2000.0,0.6534,1.0,-5.75,2.3423,416.74274,0.31289154,0.3699781,0.05295578,0.23740974
2000.0,0.6534,1.0,-5.5,2.3423,385.93546,0.30336595,0.35197777,0.057558756,0.25804567
2000.0,0.6534,1.0,-5.25,2.3423,358.40686,0.29266474,0.33383563,0.062381923,0.27966878
2000.0,0.6534,1.0,-5.0,2.3423,333.6788,0.2808244,0.31545618,0.06743517,0.3023233
2000.0,0.6534,1.0,-4.75,2.3423,311.38327,0.26788104,0.29677215,0.0727237,0.32603273
2000.0,0.6534,1.0,-4.5,2.3423,291.23074,0.25387633,0.2777421,0.078247495,0.35079685
2000.0,0.6534,1.0,-4.25,2.3423,272.9898,0.23886305,0.25835,0.084000394,0.37658808
2000.0,0.6534,1.0,-4.0,2.3423,256.47256,0.22291027,0.23860666,0.089969076,0.4033467
2000.0,0.6534,1.0,-3.75,2.3423,241.52486,0.20610824,0.21855131,0.09613186,0.43097553
2000.0,0.6534,1.0,-3.5,2.3423,228.01888,0.18857335,0.19825433,0.102457546,0.45933467
2000.0,0.6534,1.0,-3.25,2.3423,215.84787,0.17045225,0.17781967,0.108904235,0.48823628
2000.0,0.6534,1.0,-3.0,2.3423,204.92212,0.15192547,0.15738687,0.1154184,0.5174404
2000.0,0.6534,1.0,-2.75,2.3423,195.16592,0.13320956,0.1371323,0.12193435,0.54665256
2000.0,0.6534,1.0,-2.5,2.3423,186.51521,0.11455744,0.1172687,0.12837425,0.5755237
2000.0,0.6534,1.0,-2.25,2.3423,178.91574,0.09625627,0.09804267,0.13464883,0.6036537
2000.0,0.6534,1.0,-2.0,2.3423,172.32162,0.07862241,0.079729624,0.14065917,0.6305991
2000.0,0.6534,1.0,-1.75,2.3423,166.69421,0.061993036,0.06262567,0.14629938,0.6558851
2000.0,0.6534,1.0,-1.5,2.3423,162.00119,0.04671443,0.047036614,0.15146042,0.679023
2000.0,0.6534,1.0,-1.25,2.3423,158.2158,0.033127338,0.03326431,0.15603489,0.69953114
2000.0,0.6534,1.0,-1.0,2.3423,155.31638,0.021550253,0.021591162,0.1599223,0.71695906
2000.0,0.6534,1.0,-0.75,2.3423,153.28574,0.012262012,0.012264115,0.16303475,0.7309127
2000.0,0.6534,1.0,-0.5,2.3423,152.11098,0.005485363,0.0054795565,0.16530216,0.74107784
2000.0,0.6534,1.0,-0.25,2.3423,151.78313,0.0013733385,0.0013708643,0.16667664,0.7472399
2000.0,0.6534,1.0,0.0,2.3423,152.29695,0.0,0.0,0.16713546,0.7492969
2000.0,0.6534,1.0,0.25,2.3423,153.65091,0.0013566813,0.0013541698,0.16668221,0.7472649
2000.0,0.6534,1.0,0.5,2.3423,155.84697,0.005354132,0.0053479043,0.16534612,0.74127495
2000.0,0.6534,1.0,0.75,2.3423,158.8907,0.011830186,0.011830197,0.16317952,0.73156166
2000.0,0.6534,1.0,1.0,2.3423,162.79129,0.02056189,0.020595724,0.16025403,0.7184462
2000.0,0.6534,1.0,1.25,2.3423,167.5617,0.03128058,0.03139873,0.15665565,0.70231414
2000.0,0.6534,1.0,1.5,2.3423,173.2188,0.043688167,0.043968022,0.1524796,0.68359214
2000.0,0.6534,1.0,1.75,2.3423,179.78363,0.057473067,0.058021605,0.14782509,0.66272515
2000.0,0.6534,1.0,2.0,2.3423,187.28178,0.072324455,0.07327978,0.14279085,0.6401558
2000.0,0.6534,1.0,2.25,2.3423,195.7438,0.087944016,0.08947597,0.13747135,0.61630756
2000.0,0.6534,1.0,2.5,2.3423,205.2057,0.104054764,0.10636481,0.13195391,0.5915719
2000.0,0.6534,1.0,2.75,2.3423,215.70969,0.1204069,0.12372766,0.12631685,0.5663
