M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
1000.0,0.6534,1.0,-7.5,3.27921,79.97166,0.5954088,-0.5737223,0.16511075,0.7319001
1000.0,0.6534,1.0,-7.25,3.27921,83.45716,0.5703326,-0.51094395,0.15872063,0.703573
1000.0,0.6534,1.0,-7.0,3.27921,87.380295,0.54458225,-0.44683155,0.15221879,0.67475075
1000.0,0.6534,1.0,-6.75,3.27921,91.795876,0.51828754,-0.38162348,0.14562373,0.6455152
1000.0,0.6534,1.0,-6.5,3.27921,96.76904,0.49157625,-0.3155527,0.13895339,0.61594594
1000.0,0.6534,1.0,-6.25,3.27921,102.37748,0.46457312,-0.2488459,0.13222513,0.58611995
1000.0,0.6534,1.0,-6.0,3.27921,108.71435,0.43739918,-0.18172292,0.12545581,0.556112
1000.0,0.6534,1.0,-5.75,3.27921,115.89192,0.41017145,-0.11439732,0.11866194,0.52599514
1000.0,0.6534,1.0,-5.5,3.27921,124.04628,0.3830027,-0.047077168,0.1118598,0.49584165
1000.0,0.6534,1.0,-5.25,3.27921,133.34325,0.3560017,0.020033259,0.10506574,0.465724
1000.0,0.6534,1.0,-5.0,3.27921,143.98616,0.32927373,0.086731434,0.098296486,0.43571627
1000.0,0.6534,1.0,-4.75,3.27921,156.22572,0.30292085,0.152814,0.09156948,0.40589586
1000.0,0.6534,1.0,-4.5,3.27921,170.37292,0.2770431,0.21807396,0.084903374,0.37634543
1000.0,0.6534,1.0,-4.25,3.27921,186.8153,0.25173917,0.282298,0.0783185,0.3471551
1000.0,0.6534,1.0,-4.0,3.27921,206.03717,0.22710863,0.34526554,0.07183776,0.31842634
1000.0,0.6534,1.0,-3.75,3.27921,216.2015,0.20318392,0.3823401,0.06964549,0.3087078
1000.0,0.6534,1.0,-3.5,3.27921,166.8104,0.17894109,0.26048824,0.094341666,0.41818166
1000.0,0.6534,1.0,-3.25,3.27921,150.65408,0.15550195,0.20541313,0.10760766,0.4769873
1000.0,0.6534,1.0,-3.0,3.27921,140.902,0.13306691,0.16474463,0.11826759,0.5242407
1000.0,0.6534,1.0,-2.75,3.27921,134.38829,0.111900315,0.13200517,0.12737253,0.564601
1000.0,0.6534,1.0,-2.5,3.27921,129.93869,0.092233695,0.1047638,0.13529463,0.59971803
1000.0,0.6534,1.0,-2.25,3.27921,126.97725,0.07426056,0.08182034,0.1422043,0.63034713
1000.0,0.6534,1.0,-2.0,3.27921,125.17779,0.058132898,0.062481925,0.1481931,0.6568943
1000.0,0.6534,1.0,-1.75,3.27921,124.33889,0.04395905,0.04629849,0.15331897,0.67961615
1000.0,0.6534,1.0,-1.5,3.27921,124.329315,0.03180338,0.03294596,0.15762584,0.69870764
1000.0,0.6534,1.0,-1.25,3.27921,125.060875,0.021687726,0.022168864,0.16115327,0.714344
1000.0,0.6534,1.0,-1.0,3.27921,126.47365,0.013594595,0.01375044,0.1639409,0.726701
1000.0,0.6534,1.0,-0.75,3.27921,128.52747,0.007471724,0.0074970014,0.16603032,0.7359629
1000.0,0.6534,1.0,-0.5,3.27921,131.19669,0.0032376165,0.0032300681,0.16746546,0.7423246
1000.0,0.6534,1.0,-0.25,3.27921,134.46698,0.00078760047,0.0007829736,0.16829216,0.7459892
1000.0,0.6534,1.0,0.0,3.27921,138.33337,0.0,0.0,0.16855729,0.7471645
1000.0,0.6534,1.0,0.25,3.27921,142.79906,0.00074207346,0.0007369349,0.16830763,0.74605775
1000.0,0.6534,1.0,0.5,3.27921,147.87488,0.0028754557,0.0028623778,0.16758873,0.742871
1000.0,0.6534,1.0,0.75,3.27921,153.57924,0.0062609413,0.0062594246,0.16644382,0.73779595
1000.0,0.6534,1.0,1.0,3.27921,159.93861,0.010762529,0.0108275665,0.16491288,0.73100954
1000.0,0.6534,1.0,1.25,3.27921,166.98842,0.016250731,0.016484808,0.16303158,0.7226701
1000.0,0.6534,1.0,1.5,3.27921,174.77478,0.022605205,0.023170147,0.16083053,0.71291333
1000.0,0.6534,1.0,1.75,3.27921,183.35696,0.029716834,0.030846737,0.15833437,0.7018484
1000.0,0.6534,1.0,2.0,3.27921,192.8113,0.037489407,0.039506275,0.15556076,0.68955344
1000.0,0.6534,1.0,2.25,3.27921,203.23714,0.04584112,0.04917555,0.15251896,0.6760697
1000.0,0.6534,1.0,2.5,3.27921,214.7664,0.05470624,0.059926823,0.14920783,0.66139215
1000.0,0.6534,1.0,2.75,3.27921,227.57924,0.064037345,0.07189514,0.14561258,0.64545506
1000.0,0.6534,1.0,3.0,3.27921,241.93155,0.073809095,0.08530904,0.14169887,0.6281063
1000.0,0.6534,1.0,3.25,3.27921,258.20718,0.08402524,0.100549266,0.13740174,0.6090579
1000.0,0.6534,1.0,3.5,3.27921,277.0281,0.094733395,0.11827307,0.13260214,0.587782
1000.0,0.6534,1.0,3.75,3.27921,299.52673,0.10606071,0.13972189,0.12706886,0.5632539
1000.0,0.6534,1.0,4.0,3.27921,328.2191,0.118324034,0.16770382,0.120274015,0.5331334
