M0,g,gv,ch,cl,GammaTot,BRWH,BRWZ,BRlnu,BRjets
2000.0,0.6534,3.0,-2.5,-9.83764,991.1765,0.25994247,0.3564784,0.06406864,0.28723046
2000.0,0.6534,3.0,-2.41667,-9.83764,917.0167,0.25353587,0.33569598,0.06861517,0.30761337
2000.0,0.6534,3.0,-2.33333,-9.83764,853.98346,0.24634926,0.31656283,0.07301624,0.32734415
2000.0,0.6534,3.0,-2.25,-9.83764,799.17975,0.2385082,0.2986037,0.07733035,0.34668505
2000.0,0.6534,3.0,-2.16667,-9.83764,750.7565,0.23009527,0.28151217,0.081594944,0.36580396
2000.0,0.6534,3.0,-2.08333,-9.83764,707.4623,0.22117126,0.26508182,0.085834384,0.38481012
2000.0,0.6534,3.0,-2.0,-9.83764,668.42053,0.21178834,0.2491741,0.090063125,0.40376827
2000.0,0.6534,3.0,-1.91667,-9.83764,632.9699,0.20198919,0.23368604,0.09429125,0.4227237
2000.0,0.6534,3.0,-1.83333,-9.83764,600.60706,0.19181357,0.21854436,0.09852438,0.44170153
2000.0,0.6534,3.0,-1.75,-9.83764,570.94977,0.18130451,0.20370352,0.10276292,0.46070367
2000.0,0.6534,3.0,-1.66667,-9.83764,543.6835,0.17050287,0.1891302,0.10700564,0.4797245
2000.0,0.6534,3.0,-1.58333,-9.83764,518.55396,0.1594521,0.17480595,0.111248344,0.4987453
2000.0,0.6534,3.0,-1.5,-9.83764,495.36108,0.1482035,0.16073033,0.11548254,0.5177279
2000.0,0.6534,3.0,-1.41667,-9.83764,473.9304,0.13680929,0.14690919,0.11969852,0.53662884
2000.0,0.6534,3.0,-1.33333,-9.83764,454.11606,0.12532702,0.13335924,0.12388386,0.5553925
2000.0,0.6534,3.0,-1.25,-9.83764,435.8015,0.1138246,0.12011204,0.12802194,0.5739442
2000.0,0.6534,3.0,-1.16667,-9.83764,418.88107,0.10237229,0.107203834,0.13209496,0.5922043
2000.0,0.6534,3.0,-1.08333,-9.83764,403.2646,0.091047145,0.09468015,0.13608243,0.6100808
2000.0,0.6534,3.0,-1.0,-9.83764,388.8799,0.07993707,0.08259966,0.13995983,0.6274638
2000.0,0.6534,3.0,-0.91667,-9.83764,375.65982,0.0691324,0.07102454,0.14370166,0.64423907
2000.0,0.6534,3.0,-0.83333,-9.83764,363.5466,0.058729663,0.060024533,0.14728013,0.660282
2000.0,0.6534,3.0,-0.75,-9.83764,352.4945,0.04883425,0.04967975,0.15066423,0.6754535
2000.0,0.6534,3.0,-0.66667,-9.83764,342.4603,0.0395518,0.040071484,0.15382269,0.68961346
2000.0,0.6534,3.0,-0.58333,-9.83764,333.40714,0.030990701,0.03128519,0.15672313,0.7026166
2000.0,0.6534,3.0,-0.5,-9.83764,325.30676,0.023262976,0.023411527,0.15933162,0.71431094
2000.0,0.6534,3.0,-0.41667,-9.83764,318.13248,0.016475882,0.01653806,0.16161563,0.7245505
2000.0,0.6534,3.0,-0.33333,-9.83764,311.86237,0.010733012,0.010750773,0.16354343,0.7331932
2000.0,0.6534,3.0,-0.25,-9.83764,306.481,0.0061331475,0.006133274,0.16508456,0.7401023
2000.0,0.6534,3.0,-0.16667,-9.83764,301.9744,0.0027633053,0.0027601693,0.16621195,0.74515665
2000.0,0.6534,3.0,-0.08333,-9.83764,298.33282,0.00069866405,0.0006973963,0.16690205,0.7482504
2000.0,0.6534,3.0,0.0,-9.83764,295.55133,0.0,0.0,0.16713546,0.7492969
2000.0,0.6534,3.0,0.08333,-9.83764,293.62723,0.0007098335,0.0007085947,0.16689831,0.7482337
2000.0,0.6534,3.0,0.16667,-9.83764,292.56183,0.0028520115,0.0028491914,0.16618223,0.7450234
2000.0,0.6534,3.0,0.25,-9.83764,292.3604,0.00642882,0.006430481,0.16498542,0.7396578
2000.0,0.6534,3.0,0.33333,-9.83764,293.03168,0.011421827,0.011444751,0.16331221,0.7321566
2000.0,0.6534,3.0,0.41667,-9.83764,294.58865,0.017791888,0.01786789,0.1611732,0.722567
2000.0,0.6534,3.0,0.5,-9.83764,297.0481,0.025476841,0.025656946,0.15858595,0.7109679
2000.0,0.6534,3.0,0.58333,-9.83764,300.43198,0.03439755,0.034756023,0.15557304,0.69746053
2000.0,0.6534,3.0,0.66667,-9.83764,304.76773,0.044458333,0.045096498,0.15216194,0.682168
2000.0,0.6534,3.0,0.75,-9.83764,310.08704,0.05554524,0.05659489,0.14838564,0.66523826
2000.0,0.6534,3.0,0.83333,-9.83764,316.4295,0.06753624,0.06916296,0.14427933,0.6468289
2000.0,0.6534,3.0,0.91667,-9.83764,323.84274,0.080301166,0.08270744,0.13988034,0.62710744
2000.0,0.6534,3.0,1.0,-9.83764,332.38028,0.09369978,0.09712757,0.13522896,0.6062545
2000.0,0.6534,3.0,1.08333,-9.83764,342.10843,0.10759399,0.11232785,0.13036425,0.58444524
2000.0,0.6534,3.0,1.16667,-9.83764,353.10626,0.12184622,0.1282164,0.12532458,0.56185144
2000.0,0.6534,3.0,1.25,-9.83764,365.46344,0.13631643,0.1447016,0.12014865,0.5386469
2000.0,0.6534,3.0,1.33333,-9.83764,379.2915,0.15087429,0.16170605,0.114871226,0.5149873
2000.0,0.6534,3.0,1.41667,-9.83764,394.72485,0.16539541,0.17916344,0.10952416,0.49101546
2000.0,0.6534,3.0,1.5,-9.83764,411.92032,0.17975701,0.19701442,0.10413791,0.46686798
2000.0,0.6534,3.0,1.58333,-9.83764,431.0762,0.1938486,0.21522136,0.09873725,0.44265586
2000.0,0.6534,3.0,1.66667,-9.83764,452.43863,0.20756619,0.23376493,0.093342766,0.4184715
2000.0,0.6534,3.0,1.75,-9.83764,476.30884,0.22080651,0.25264046,0.08797252,0.39439577
2000.0,0.6534,3.0,1.83333,-9.83764,503.0817,0.23347498,0.27187568,0.082637675,0.37047872
2000.0,0.6534,3.0,1.91667,-9.83764,533.27527,0.24547754,0.29153067,0.0773439,0.34674582
2000.0,0.6534,3.0,2.0,-9.83764,567.5751,0.25671196,0.3117011,0.07209229,0.32320192
2000.0,0.6534,3.0,2.08333,-9.83764,606.9512,0.26706928,0.33254936,0.06687386,0.29980683
2000.0,0.6534,3.0,2.16667,-9.83764,652.82166,0.27641654,0.35432956,0.061668377,0.27646974
2000.0,0.6534,3.0,2.25,-9.83764,707.3699,0.28457072,0.37744018,0.056439735,0.2530288
2000.0,0.6534,3.0,2.33333,-9.83764,774.325,0.29125637,0.40257552,0.051117856,0.22916992
2000.0,0.6534,3.0,2.41667,-9.83764,860.9517,0.29597443,0.43107787,0.04556161,0.2042603
2000.0,0.6534,3.0,2.5,-9.83764,985.40497,0.29754883,0.46623784,0.03941714,0.17671359
