M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
1000.0,0.6534,1.0,-7.5,-3.27921,428.67426,-0.06072972,0.18819079,0.071957774,0.10944951,0.09862552,0.64234096
1000.0,0.6534,1.0,-7.25,-3.27921,422.93555,-0.04489034,0.18779707,0.07063732,0.10752315,0.096835785,0.6307916
1000.0,0.6534,1.0,-7.0,-3.27921,418.03735,-0.027428417,0.18702856,0.0692154,0.1054456,0.09490771,0.6183454
1000.0,0.6534,1.0,-6.75,-3.27921,414.0348,-0.008227698,0.1858474,0.06768633,0.10320811,0.09283346,0.6049511
1000.0,0.6534,1.0,-6.5,-3.27921,410.9936,0.012828961,0.18421443,0.066044636,0.10080224,0.09060553,0.5905598
1000.0,0.6534,1.0,-6.25,-3.27921,408.99234,0.035857555,0.1820897,0.06428534,0.09822017,0.088217,0.575126
1000.0,0.6534,1.0,-6.0,-3.27921,408.1248,0.060970448,0.17943332,0.06240411,0.09545504,0.085661866,0.55861026
1000.0,0.6534,1.0,-5.75,-3.27921,408.5026,0.08827351,0.17620665,0.06039764,0.09250145,0.08293549,0.54098195
1000.0,0.6534,1.0,-5.5,-3.27921,410.25824,0.117863186,0.17237388,0.058264066,0.089356095,0.080035195,0.52222306
1000.0,0.6534,1.0,-5.25,-3.27921,413.54712,0.14982417,0.16790448,0.056003638,0.08601883,0.07696119,0.5023341
1000.0,0.6534,1.0,-5.0,-3.27921,418.546,0.18423046,0.16277754,0.053619906,0.08249447,0.073718175,0.48134512
1000.0,0.6534,1.0,-4.75,-3.27921,425.434,0.22115955,0.15699205,0.051122807,0.0787975,0.07031959,0.4593428
1000.0,0.6534,1.0,-4.5,-3.27921,434.24973,0.26079527,0.15061715,0.048544362,0.074976504,0.0668093,0.43661258
1000.0,0.6534,1.0,-4.25,-3.27921,371.37122,0.20967059,0.13492356,0.05456877,0.0838885,0.07500528,0.48966447
1000.0,0.6534,1.0,-4.0,-3.27921,327.89584,0.1656207,0.12038405,0.059545107,0.09123483,0.08177173,0.53344303
1000.0,0.6534,1.0,-3.75,-3.27921,299.3077,0.1378848,0.10791891,0.06296292,0.09627057,0.086416505,0.5634816
1000.0,0.6534,1.0,-3.5,-3.27921,276.87372,0.116649486,0.09640887,0.06574989,0.10036778,0.09020171,0.58794934
1000.0,0.6534,1.0,-3.25,-3.27921,258.09644,0.09911891,0.08552817,0.06817109,0.10391795,0.09348782,0.60917866
1000.0,0.6534,1.0,-3.0,-3.27921,241.85146,0.08405745,0.07514586,0.07034271,0.10709225,0.09643274,0.6281907
1000.0,0.6534,1.0,-2.75,-3.27921,227.52121,0.07081091,0.06521268,0.07232471,0.109978564,0.09911783,0.64551115
1000.0,0.6534,1.0,-2.5,-3.27921,214.72441,0.059000164,0.05572438,0.07414988,0.11262459,0.10158753,0.6614264
1000.0,0.6534,1.0,-2.25,-3.27921,203.20686,0.04839736,0.046706587,0.07583566,0.115055285,0.10386534,0.6760876
1000.0,0.6534,1.0,-2.0,-3.27921,192.78957,0.038867466,0.038207624,0.07738971,0.117281064,0.10596147,0.68955964
1000.0,0.6534,1.0,-1.75,-3.27921,183.34145,0.030337727,0.030294636,0.07881282,0.11930217,0.10787675,0.7018466
1000.0,0.6534,1.0,-1.5,-3.27921,174.76373,0.022780392,0.023051327,0.08010055,0.1211111,0.1096049,0.7129067
1000.0,0.6534,1.0,-1.25,-3.27921,166.98056,0.01620239,0.01657626,0.081244245,0.12269415,0.111133955,0.7226612
1000.0,0.6534,1.0,-1.0,-3.27921,159.933,0.010638797,0.0109813465,0.082231745,0.12403241,0.112447105,0.73100024
1000.0,0.6534,1.0,-0.75,-3.27921,153.57524,0.0061484515,0.0063901236,0.08304784,0.12510258,0.11352348,0.7377875
1000.0,0.6534,1.0,-0.5,-3.27921,147.87201,0.002810807,0.0029356556,0.08367475,0.12587759,0.114338696,0.7428642
1000.0,0.6534,1.0,-0.25,-3.27921,142.797,0.0007234505,0.0007578338,0.08409254,0.12632734,0.11486547,0.746053
1000.0,0.6534,1.0,0.0,-3.27921,138.33188,0.0,0.0,0.08427955,0.12641934,0.11507422,0.74716175
1000.0,0.6534,1.0,0.25,-3.27921,134.46587,0.00076822296,0.00080480176,0.08421293,0.12611952,0.11493378,0.7459885
1000.0,0.6534,1.0,0.5,-3.27921,131.19576,0.003168381,0.0033092918,0.083869144,0.1253931,0.114412144,0.7423259
1000.0,0.6534,1.0,0.75,-3.27921,128.52643,0.007351964,0.0076393494,0.08322457,0.12420538,0.11347723,0.73596686
1000.0,0.6534,1.0,1.0,-3.27921,126.47207,0.013481186,0.0139035955,0.08225604,0.12252271,0.11209765,0.7267088
1000.0,0.6534,1.0,1.25,-3.27921,125.05806,0.021729907,0.022187078,0.08094128,0.12031306,0.11024331,0.7143584
1000.0,0.6534,1.0,1.5,-3.27921,124.32419,0.032287102,0.03254509,0.07925915,0.117546424,0.10788577,0.69873303
1000.0,0.6534,1.0,1.75,-3.27921,124.32979,0.045364775,0.04499755,0.077189475,0.11419449,0.10499793,0.67965937
1000.0,0.6534,1.0,2.0,-3.27921,125.162186,0.061213646,0.059524417,0.07471208,0.110229224,0.101552784,0.65696496
1000.0,0.6534,1.0,2.25,-3.27921,126.951294,0.080152996,0.076062605,0.07180461,0.10561948,0.09752036,0.63045835
1000.0,0.6534,1.0,2.5,-3.27921,129.89644,0.10262796,0.09450477,0.06843778,0.100323856,0.09286126,0.5998871
1000.0,0.6534,1.0,2.75,-3.27921,134.32031,0.12932594,0.11470023,0.06456554,0.09427583,0.08751318,0.56485
1000.0,0.6534,1.0,3.0,-3.27921,140.79251,0.1614403,0.13645819,0.060102608,0.08734999,0.08136023,0.5245979
1000.0,0.6534,1.0,3.25,-3.27921,150.47404,0.20139176,0.15955405,0.05486324,0.07926998,0.07414916,0.4774896
1000.0,0.6534,1.0,3.5,-3.27921,166.49419,0.25563803,0.18374372,0.0483234,0.06925151,0.06516447,0.41888186
1000.0,0.6534,1.0,3.75,-3.27921,215.37102,0.37646982,0.2089697,0.036084246,0.05069153,0.048395358,0.30974275
1000.0,0.6534,1.0,4.0,-3.27921,206.7069,0.3359791,0.23190013,0.03697638,0.051900577,0.049583975,0.31729022
1000.0,0.6534,1.0,4.25,-3.27921,188.10487,0.27208737,0.25613284,0.040112548,0.056472212,0.05383734,0.3447314
1000.0,0.6534,1.0,4.5,-3.27921,172.10675,0.20787361,0.28098488,0.043291606,0.061113194,0.05815061,0.372568
1000.0,0.6534,1.0,4.75,-3.27921,158.31401,0.14337493,0.30628788,0.046491742,0.06579219,0.062494356,0.40061083
1000.0,0.6534,1.0,5.0,-3.27921,146.37045,0.07872653,0.33191618,0.049699306,0.0704893,0.06685007,0.42874044
1000.0,0.6534,1.0,5.25,-3.27921,135.98064,0.014088642,0.3577565,0.05290366,0.0751889,0.07120331,0.45686343
1000.0,0.6534,1.0,5.5,-3.27921,126.9031,-0.05037072,0.3837002,0.056095753,0.07987763,0.075541735,0.48490015
1000.0,0.6534,1.0,5.75,-3.27921,118.940735,-0.114480846,0.4096404,0.059267543,0.08454359,0.07985441,0.5127796
1000.0,0.6534,1.0,6.0,-3.27921,111.93226,-0.17806956,0.43547052,0.062411617,0.08917583,0.08413122,0.54043645
1000.0,0.6534,1.0,6.25,-3.27921,105.74509,-0.24096324,0.46108335,0.06552099,0.09376395,0.08836262,0.5678089
1000.0,0.6534,1.0,6.5,-3.27921,100.269745,-0.3029865,0.48637095,0.06858892,0.09829798,0.09253943,0.5948374
1000.0,0.6534,1.0,6.75,-3.27921,95.41535,-0.36396208,0.5112245,0.071608804,0.10276812,0.09665263,0.62146366
1000.0,0.6534,1.0,7.0,-3.27921,91.106094,-0.42371088,0.5355346,0.07457411,0.10716468,0.10069329,0.6476298
1000.0,0.6534,1.0,7.25,-3.27921,87.27843,-0.48205256,0.55919194,0.07747833,0.11147795,0.104652524,0.67327815
1000.0,0.6534,1.0,7.5,-3.27921,83.87885,-0.53880644,0.582088,0.080314934,0.115698256,0.10852142,0.698351
