M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
2000.0,0.6534,3.0,-2.5,-1.40538,661.5058,0.58012414,0.40853652,0.0009045249,0.0014885184,0.0013659284,0.008493999
2000.0,0.6534,3.0,-2.41667,-1.40538,576.1703,0.5682623,0.4188899,0.0010281297,0.0016812744,0.0015494929,0.009624332
2000.0,0.6534,3.0,-2.33333,-1.40538,507.65143,0.55839765,0.427185,0.0011568742,0.0018816391,0.0017405578,0.010800421
2000.0,0.6534,3.0,-2.25,-1.40538,450.38507,0.5498744,0.43403825,0.0012939813,0.002094629,0.0019439074,0.012051713
2000.0,0.6534,3.0,-2.16667,-1.40538,401.2727,0.5423141,0.43979487,0.0014422028,0.0023244943,0.0021636158,0.013403254
2000.0,0.6534,3.0,-2.08333,-1.40538,358.39944,0.53547233,0.44466612,0.0016042626,0.0025754182,0.002403708,0.0148797585
2000.0,0.6534,3.0,-2.0,-1.40538,320.5038,0.52917933,0.4487869,0.0017830465,0.002851812,0.0026684422,0.016507354
2000.0,0.6534,3.0,-1.91667,-1.40538,286.68707,0.5233047,0.45224732,0.0019819061,0.003158787,0.002962759,0.018316338
2000.0,0.6534,3.0,-1.83333,-1.40538,256.2926,0.51774293,0.4551051,0.0022047919,0.0035023552,0.0032924786,0.020342397
2000.0,0.6534,3.0,-1.75,-1.40538,228.83456,0.5124051,0.45739317,0.0024563675,0.003889601,0.0036644675,0.022627607
2000.0,0.6534,3.0,-1.66667,-1.40538,203.92749,0.50720733,0.45912555,0.0027424209,0.0043293093,0.0040872456,0.025224179
2000.0,0.6534,3.0,-1.58333,-1.40538,181.26718,0.5020676,0.46029794,0.0030701333,0.0048323665,0.004571378,0.02819684
2000.0,0.6534,3.0,-1.5,-1.40538,160.61664,0.4969023,0.4608874,0.0034483774,0.0054122102,0.005129917,0.031625528
2000.0,0.6534,3.0,-1.41667,-1.40538,141.77534,0.49161702,0.4608512,0.0038885488,0.006086085,0.005779619,0.035612877
2000.0,0.6534,3.0,-1.33333,-1.40538,124.57835,0.48610264,0.46012244,0.0044053034,0.006876151,0.00654203,0.040290818
2000.0,0.6534,3.0,-1.25,-1.40538,108.89391,0.48022935,0.45860457,0.005017491,0.007810883,0.007444854,0.04582897
2000.0,0.6534,3.0,-1.16667,-1.40538,94.605865,0.47383234,0.4561616,0.005750169,0.008928104,0.008524908,0.052452706
2000.0,0.6534,3.0,-1.08333,-1.40538,81.61631,0.4666989,0.45260412,0.0066368524,0.01027836,0.009831422,0.060463354
2000.0,0.6534,3.0,-1.0,-1.40538,69.8465,0.4585503,0.44767043,0.0077226013,0.011929543,0.011430567,0.07026584
2000.0,0.6534,3.0,-0.91667,-1.40538,59.22499,0.44900584,0.4409935,0.009069792,0.0139755495,0.0134139145,0.082420446
2000.0,0.6534,3.0,-0.83333,-1.40538,49.691124,0.43753886,0.43205512,0.010765629,0.016547514,0.015909439,0.097710066
2000.0,0.6534,3.0,-0.75,-1.40538,41.196266,0.42341334,0.42012116,0.012932891,0.019829853,0.01909726,0.117236316
2000.0,0.6534,3.0,-0.66667,-1.40538,33.69581,0.4055749,0.40413305,0.015748149,0.024087429,0.023236299,0.14258243
2000.0,0.6534,3.0,-0.58333,-1.40538,27.152164,0.38251054,0.38256463,0.019465562,0.0297009,0.02869907,0.1760256
2000.0,0.6534,3.0,-0.5,-1.40538,21.535831,0.3520843,0.3532547,0.024444891,0.037207942,0.03601251,0.2207857
2000.0,0.6534,3.0,-0.41667,-1.40538,16.820078,0.31139824,0.3132676,0.031175263,0.04733736,0.045892347,0.28123397
2000.0,0.6534,3.0,-0.33333,-1.40538,12.983299,0.25706732,0.25917166,0.04022994,0.06093815,0.059175808,0.362478
2000.0,0.6534,3.0,-0.25,-1.40538,10.009534,0.18693797,0.18878454,0.051978447,0.078543015,0.076398045,0.46776688
2000.0,0.6534,3.0,-0.16667,-1.40538,7.885412,0.10521766,0.10638388,0.06572338,0.099070705,0.09652547,0.59074277
2000.0,0.6534,3.0,-0.08333,-1.40538,6.6017795,0.031370487,0.031740874,0.07819751,0.11758567,0.11475626,0.7020068
2000.0,0.6534,3.0,0.0,-1.40538,6.1535544,0.0,0.0,0.083567746,0.12535162,0.122541025,0.74929684
2000.0,0.6534,3.0,0.08333,-1.40538,6.53872,0.031673003,0.03204699,0.0783397,0.11721819,0.11478406,0.70155233
2000.0,0.6534,3.0,0.16667,-1.40538,7.759217,0.106929,0.10811426,0.06576034,0.09814975,0.09627586,0.5881666
2000.0,0.6534,3.0,0.25,-1.40538,9.820085,0.19054563,0.1924275,0.051757086,0.07705413,0.0757135,0.46233717
2000.0,0.6534,3.0,0.33333,-1.40538,12.730438,0.2621783,0.26432252,0.03976845,0.05905445,0.058128368,0.3547921
2000.0,0.6534,3.0,0.41667,-1.40538,16.503653,0.31738132,0.31928104,0.030555598,0.045256145,0.044625323,0.27224812
2000.0,0.6534,3.0,0.5,-1.40538,21.155773,0.35843536,0.3596149,0.02374221,0.03507228,0.034645554,0.21126416
2000.0,0.6534,3.0,0.58333,-1.40538,26.708538,0.38891014,0.38894337,0.018731264,0.027596055,0.027310096,0.16645354
2000.0,0.6534,3.0,0.66667,-1.40538,33.18892,0.411844,0.41034415,0.015013329,0.022058327,0.021870364,0.13323356
