M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
1000.0,0.6534,3.0,-2.5,0.0,18.086433,-2.4061327,3.2457633,-0.00035092502,-0.0010483181,-0.00050701573,-0.004021766
1000.0,0.6534,3.0,-2.41667,0.0,22.540707,-1.7307096,2.5991511,-0.00025394728,-0.0007586166,-0.00036690253,-0.0029103558
1000.0,0.6534,3.0,-2.33333,0.0,27.451832,-1.2397727,2.1294262,-0.00018338684,-0.00054783147,-0.00026495694,-0.0021016998
1000.0,0.6534,3.0,-2.25,0.0,32.882298,-0.8673576,1.7733663,-0.00012978732,-0.00038771363,-0.00018751647,-0.0014874241
1000.0,0.6534,3.0,-2.16667,0.0,38.90756,-0.57552147,1.494611,-8.770733e-05,-0.00026200808,-0.00012671937,-0.0010051674
1000.0,0.6534,3.0,-2.08333,0.0,45.61698,-0.34096888,1.2708424,-5.3803717e-05,-0.00016072782,-7.77355e-05,-0.000616616
1000.0,0.6534,3.0,-2.0,0.0,53.114037,-0.14866713,1.0876657,-2.5916519e-05,-7.742041e-05,-3.7444133e-05,-0.00029701553
1000.0,0.6534,3.0,-1.91667,0.0,61.524734,0.0116291065,0.9352807,-2.570429e-06,-7.678641e-06,-3.7137504e-06,-2.9458328e-05
1000.0,0.6534,3.0,-1.83333,0.0,71.000145,0.14710154,0.8068322,1.7272552e-05,5.1598287e-05,2.4955347e-05,0.0001979516
1000.0,0.6534,3.0,-1.75,0.0,81.717766,0.26290384,0.69742197,3.4361856e-05,0.00010264916,4.964594e-05,0.0003938031
1000.0,0.6534,3.0,-1.66667,0.0,93.89424,0.36291438,0.6033994,4.9267255e-05,0.00014717605,7.118123e-05,0.000564626
1000.0,0.6534,3.0,-1.58333,0.0,107.78804,0.45010832,0.52202946,6.2433144e-05,0.0001865065,9.020328e-05,0.0007155133
1000.0,0.6534,3.0,-1.5,0.0,123.692505,0.52685773,0.4512771,7.422282e-05,0.0002217258,0.000107236985,0.0008506286
1000.0,0.6534,3.0,-1.41667,0.0,141.90356,0.5953994,0.38966823,8.498872e-05,0.00025388677,0.00012279153,0.0009740109
1000.0,0.6534,3.0,-1.33333,0.0,131.7473,0.62967956,0.36887622,9.0560956e-05,0.0002705327,0.00013084228,0.0010378713
1000.0,0.6534,3.0,-1.25,0.0,84.58507,0.58208156,0.41659072,8.325368e-05,0.0002487037,0.00012028475,0.0009541265
1000.0,0.6534,3.0,-1.16667,0.0,64.068306,0.5598916,0.43883407,7.990628e-05,0.00023870399,0.00011544843,0.00091576367
1000.0,0.6534,3.0,-1.08333,0.0,50.259434,0.54458195,0.45418027,7.761457e-05,0.00023185796,0.00011213737,0.00088949956
1000.0,0.6534,3.0,-1.0,0.0,39.891506,0.53293955,0.46585032,7.588049e-05,0.00022667774,0.000109631976,0.00086962624
1000.0,0.6534,3.0,-0.91667,0.0,31.695423,0.52367103,0.47514075,7.450493e-05,0.00022256856,0.00010764458,0.00085386174
1000.0,0.6534,3.0,-0.83333,0.0,25.032145,0.5161069,0.48272276,7.338538e-05,0.00021922412,0.00010602705,0.00084103114
1000.0,0.6534,3.0,-0.75,0.0,19.5333,0.50985247,0.48899192,7.2461655e-05,0.00021646466,0.00010469245,0.00083044474
1000.0,0.6534,3.0,-0.66667,0.0,14.963989,0.50465125,0.4942054,7.1694776e-05,0.00021417378,0.00010358447,0.000821656
1000.0,0.6534,3.0,-0.58333,0.0,11.166823,0.5003286,0.4985382,7.105832e-05,0.00021227248,0.00010266491,0.0008143619
1000.0,0.6534,3.0,-0.5,0.0,8.033151,0.4967624,0.50211275,7.0533824e-05,0.00021070565,0.00010190712,0.0008083509
1000.0,0.6534,3.0,-0.41667,0.0,5.4840503,0.49386302,0.50501895,7.010777e-05,0.00020943292,0.000101291575,0.0008034682
1000.0,0.6534,3.0,-0.33333,0.0,3.4624746,0.49156502,0.5073223,6.9770336e-05,0.0002084249,0.00010080404,0.000799601
1000.0,0.6534,3.0,-0.25,0.0,1.9278013,0.48982152,0.50906986,6.951446e-05,0.00020766052,0.00010043435,0.0007966685
1000.0,0.6534,3.0,-0.16667,0.0,0.85069525,0.48859844,0.5102958,6.933503e-05,0.0002071245,0.00010017511,0.00079461216
1000.0,0.6534,3.0,-0.08333,0.0,0.21174388,0.48787314,0.5110228,6.9228656e-05,0.00020680673,0.00010002142,0.00079339306
1000.0,0.6534,3.0,0.08333,0.0,0.21174388,0.48787314,0.5110228,6.9228656e-05,0.00020680673,0.00010002142,0.00079339306
1000.0,0.6534,3.0,0.16667,0.0,0.85069525,0.48859844,0.5102958,6.933503e-05,0.0002071245,0.00010017511,0.00079461216
1000.0,0.6534,3.0,0.25,0.0,1.9278013,0.48982152,0.50906986,6.951446e-05,0.00020766052,0.00010043435,0.0007966685
1000.0,0.6534,3.0,0.33333,0.0,3.4624746,0.49156502,0.5073223,6.9770336e-05,0.0002084249,0.00010080404,0.000799601
1000.0,0.6534,3.0,0.41667,0.0,5.4840503,0.49386302,0.50501895,7.010777e-05,0.00020943292,0.000101291575,0.0008034682
1000.0,0.6534,3.0,0.5,0.0,8.033151,0.4967624,0.50211275,7.0533824e-05,0.00021070565,0.00010190712,0.0008083509
1000.0,0.6534,3.0,0.58333,0.0,11.166823,0.5003286,0.4985382,7.105832e-05,0.00021227248,0.00010266491,0.0008143619
1000.0,0.6534,3.0,0.66667,0.0,14.963989,0.50465125,0.4942054,7.1694776e-05,0.00021417378,0.00010358447,0.000821656
1000.0,0.6534,3.0,0.75,0.0,19.5333,0.50985247,0.48899192,7.2461655e-05,0.00021646466,0.00010469245,0.00083044474
1000.0,0.6534,3.0,0.83333,0.0,25.032145,0.5161069,0.48272276,7.338538e-05,0.00021922412,0.00010602705,0.00084103114
1000.0,0.6534,3.0,0.91667,0.0,31.695423,0.52367103,0.47514075,7.450493e-05,0.00022256856,0.00010764458,0.00085386174
1000.0,0.6534,3.0,1.0,0.0,39.891506,0.53293955,0.46585032,7.588049e-05,0.00022667774,0.000109631976,0.00086962624
1000.0,0.6534,3.0,1.08333,0.0,50.259434,0.54458195,0.45418027,7.761457e-05,0.00023185796,0.00011213737,0.00088949956
1000.0,0.6534,3.0,1.16667,0.0,64.068306,0.5598916,0.43883407,7.990628e-05,0.00023870399,0.00011544843,0.00091576367
1000.0,0.6534,3.0,1.25,0.0,84.58507,0.58208156,0.41659072,8.325368e-05,0.0002487037,0.00012028475,0.0009541265
1000.0,0.6534,3.0,1.33333,0.0,131.7473,0.62967956,0.36887622,9.0560956e-05,0.0002705327,0.00013084228,0.0010378713
1000.0,0.6534,3.0,1.41667,0.0,141.90356,0.5953994,0.38966823,8.498872e-05,0.00025388677,0.00012279153,0.0009740109
1000.0,0.6534,3.0,1.5,0.0,123.692505,0.52685773,0.4512771,7.422282e-05,0.0002217258,0.000107236985,0.0008506286
1000.0,0.6534,3.0,1.58333,0.0,107.78804,0.45010832,0.52202946,6.2433144e-05,0.0001865065,9.020328e-05,0.0007155133
1000.0,0.6534,3.0,1.66667,0.0,93.89424,0.36291438,0.6033994,4.9267255e-05,0.00014717605,7.118123e-05,0.000564626
1000.0,0.6534,3.0,1.75,0.0,81.717766,0.26290384,0.69742197,3.4361856e-05,0.00010264916,4.964594e-05,0.0003938031
