M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
4000.0,0.6534,1.0,-7.5,-0.46846,827.9691,0.50578433,0.4787091,0.0012808425,0.001958235,0.0019225326,0.011627037
4000.0,0.6534,1.0,-7.25,-0.46846,769.7711,0.50417924,0.47916597,0.0013761679,0.0021025187,0.002065144,0.012488045
4000.0,0.6534,1.0,-7.0,-0.46846,714.25885,0.5025612,0.47951522,0.0014815115,0.0022619131,0.002222726,0.0134393815
4000.0,0.6534,1.0,-6.75,-0.46846,661.33966,0.50092,0.47974968,0.0015983351,0.0024386204,0.0023974618,0.01449422
4000.0,0.6534,1.0,-6.5,-0.46846,610.9282,0.49924365,0.47986034,0.0017283746,0.0026352538,0.0025919438,0.015668197
4000.0,0.6534,1.0,-6.25,-0.46846,562.94574,0.49751848,0.47983605,0.0018737033,0.0028549347,0.0028092684,0.016979987
4000.0,0.6534,1.0,-6.0,-0.46846,517.31964,0.49572828,0.47966307,0.002036813,0.0031014134,0.0030531564,0.018452035
4000.0,0.6534,1.0,-5.75,-0.46846,473.98276,0.4938538,0.4793244,0.0022207187,0.0033792274,0.0033281099,0.020111496
4000.0,0.6534,1.0,-5.5,-0.46846,432.8731,0.491872,0.478799,0.0024290949,0.0036939057,0.0036396151,0.02199146
4000.0,0.6534,1.0,-5.25,-0.46846,393.93338,0.48975486,0.4780607,0.002666454,0.0040522367,0.00399441,0.024132563
4000.0,0.6534,1.0,-5.0,-0.46846,357.11066,0.4874679,0.47707677,0.0029383842,0.0044626254,0.0044008363,0.026585111
4000.0,0.6534,1.0,-4.75,-0.46846,322.356,0.48496854,0.47580615,0.0032518655,0.0049355687,0.004869315,0.029411959
4000.0,0.6534,1.0,-4.5,-0.46846,289.62427,0.48220322,0.47419658,0.0036157023,0.005484304,0.005412988,0.032692354
4000.0,0.6534,1.0,-4.25,-0.46846,258.8738,0.47910398,0.47218138,0.004041112,0.006125695,0.0060486,0.036527276
4000.0,0.6534,1.0,-4.0,-0.46846,230.06627,0.47558364,0.46967426,0.0045425473,0.006881464,0.006797723,0.041046806
4000.0,0.6534,1.0,-3.75,-0.46846,203.16635,0.4715287,0.4665626,0.00513885,0.0077799223,0.007688476,0.046420503
4000.0,0.6534,1.0,-3.5,-0.46846,178.14166,0.46678966,0.46269733,0.0058548963,0.008858446,0.008757986,0.052872237
4000.0,0.6534,1.0,-3.25,-0.46846,154.96254,0.46116656,0.45787883,0.0067239823,0.010167046,0.010055938,0.06070159
4000.0,0.6534,1.0,-3.0,-0.46846,133.6019,0.4543883,0.45183587,0.0077913133,0.011773609,0.011649786,0.070315264
4000.0,0.6534,1.0,-2.75,-0.46846,114.03514,0.4460815,0.44419444,0.009119184,0.013771658,0.0136324745,0.082273625
4000.0,0.6534,1.0,-2.5,-0.46846,96.23999,0.4357242,0.43443134,0.010794725,0.016291978,0.016133998,0.097360395
4000.0,0.6534,1.0,-2.25,-0.46846,80.19644,0.4225763,0.42180434,0.012941532,0.019520022,0.019338727,0.11668706
4000.0,0.6534,1.0,-2.0,-0.46846,65.88663,0.40557677,0.4052488,0.01573686,0.02372168,0.02351106,0.14184746
4000.0,0.6534,1.0,-1.75,-0.46846,53.29476,0.3831981,0.38323188,0.01943597,0.029279703,0.029031694,0.17513637
4000.0,0.6534,1.0,-1.5,-0.46846,42.407063,0.35326687,0.35357216,0.024402183,0.03673858,0.036442395,0.21981913
4000.0,0.6534,1.0,-1.25,-0.46846,33.211704,0.3128376,0.3133131,0.031128086,0.046835955,0.046477497,0.2803212
4000.0,0.6534,1.0,-1.0,-0.46846,25.698761,0.258472,0.25900343,0.04018913,0.060432263,0.059994444,0.36180863
4000.0,0.6534,1.0,-0.75,-0.46846,19.860163,0.187977,0.18844178,0.05195359,0.07807446,0.07754076,0.46757638
4000.0,0.6534,1.0,-0.5,-0.46846,15.689667,0.105689995,0.10598275,0.06569958,0.09867086,0.09803677,0.5911071
4000.0,0.6534,1.0,-0.25,-0.46846,13.182828,0.03143581,0.031528495,0.078117035,0.11724782,0.116542436,0.70261234
4000.0,0.6534,1.0,0.0,-0.46846,12.336985,0.0,0.0,0.08339181,0.12508772,0.12438657,0.7498246
4000.0,0.6534,1.0,0.25,-0.46846,13.151249,0.03151129,0.0316042,0.07815261,0.11715653,0.11654809,0.7024991
4000.0,0.6534,1.0,0.5,-0.46846,15.626501,0.106117226,0.10641117,0.06570927,0.098442085,0.09797149,0.59046566
