M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
3000.0,0.6534,3.0,-2.5,4.21613,744.4478,0.47197327,0.42324117,0.008800059,0.01302916,0.013013025,0.07855632
3000.0,0.6534,3.0,-2.41667,4.21613,692.4961,0.46571022,0.42138475,0.009479245,0.014042772,0.014019985,0.08464341
3000.0,0.6534,3.0,-2.33333,4.21613,643.75366,0.45923463,0.41903606,0.0102172885,0.015144516,0.0151143,0.09125887
3000.0,0.6534,3.0,-2.25,4.21613,597.9964,0.45249802,0.41616395,0.0110208355,0.016344357,0.016305843,0.09846242
3000.0,0.6534,3.0,-2.16667,4.21613,555.0131,0.4454455,0.4127301,0.011897666,0.017653966,0.017606163,0.10632394
3000.0,0.6534,3.0,-2.08333,4.21613,514.6195,0.43801728,0.40868878,0.012856581,0.019086547,0.019028334,0.114922546
3000.0,0.6534,3.0,-2.0,4.21613,476.6674,0.43015036,0.40398824,0.01390715,0.020656463,0.020586567,0.124344215
3000.0,0.6534,3.0,-1.91667,4.21613,441.01224,0.42177245,0.398567,0.015060535,0.02238047,0.022297446,0.1346893
3000.0,0.6534,3.0,-1.83333,4.21613,407.5265,0.41280335,0.392354,0.016329344,0.024277497,0.024179699,0.14607114
3000.0,0.6534,3.0,-1.75,4.21613,376.10825,0.40315744,0.38527083,0.017727258,0.0263681,0.026253654,0.15861274
3000.0,0.6534,3.0,-1.66667,4.21613,346.6552,0.39273667,0.37722614,0.019270066,0.028676005,0.02854277,0.17245612
3000.0,0.6534,3.0,-1.58333,4.21613,319.0765,0.3814325,0.36811718,0.020975374,0.031227676,0.031073213,0.1877596
3000.0,0.6534,3.0,-1.5,4.21613,293.3002,0.36913043,0.35783345,0.02286193,0.03405132,0.033872854,0.20469192
3000.0,0.6534,3.0,-1.41667,4.21613,269.25247,0.35570234,0.34625068,0.02495076,0.03717858,0.036972947,0.22344227
3000.0,0.6534,3.0,-1.33333,4.21613,246.86752,0.34101146,0.33323523,0.027264377,0.04064336,0.040406972,0.24421339
3000.0,0.6534,3.0,-1.25,4.21613,226.09395,0.32492173,0.31865287,0.029825276,0.044479594,0.044208396,0.26720792
3000.0,0.6534,3.0,-1.16667,4.21613,206.878,0.30729297,0.30236536,0.032656606,0.048722226,0.04841167,0.29263455
3000.0,0.6534,3.0,-1.08333,4.21613,189.172,0.28799483,0.28424403,0.035779886,0.053403836,0.05304884,0.3206875
3000.0,0.6534,3.0,-1.0,4.21613,172.93922,0.266929,0.26419187,0.039211288,0.05854904,0.05814405,0.35151318
3000.0,0.6534,3.0,-0.91667,4.21613,158.14093,0.24403635,0.24215193,0.04296035,0.0641726,0.063711606,0.38519862
3000.0,0.6534,3.0,-0.83333,4.21613,144.74303,0.21933173,0.21814238,0.047024135,0.07027065,0.06974732,0.42171907
3000.0,0.6534,3.0,-0.75,4.21613,132.7199,0.19295172,0.1923047,0.051379237,0.0768087,0.07621664,0.46086606
3000.0,0.6534,3.0,-0.66667,4.21613,122.04445,0.1651823,0.1649328,0.05597705,0.0837145,0.08304758,0.50220484
3000.0,0.6534,3.0,-0.58333,4.21613,112.69346,0.13651614,0.136531,0.060734153,0.090863645,0.09011651,0.54498804
3000.0,0.6534,3.0,-0.5,4.21613,104.65004,0.10770678,0.10786906,0.06552322,0.0980658,0.09723455,0.58807355
3000.0,0.6534,3.0,-0.41667,4.21613,97.8967,0.07976977,0.079983994,0.07017284,0.105064325,0.10414728,0.6299227
3000.0,0.6534,3.0,-0.33333,4.21613,92.41931,0.05397296,0.05416982,0.07446917,0.11153869,0.11053723,0.6686148
3000.0,0.6534,3.0,-0.25,4.21613,88.20827,0.03176261,0.031902157,0.0781685,0.11712311,0.1160424,0.70195943
3000.0,0.6534,3.0,-0.16667,4.21613,85.25443,0.014590969,0.014662833,0.081026256,0.12144999,0.12029934,0.72775686
3000.0,0.6534,3.0,-0.08333,4.21613,83.551735,0.0037192772,0.0037387798,0.08283025,0.12419978,0.12299254,0.7440968
3000.0,0.6534,3.0,0.0,4.21613,83.09707,0.0,0.0,0.08343735,0.12515603,0.12390886,0.74968797
