M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
1000.0,0.6534,1.0,-7.5,-0.93692,45.049347,-0.907754,1.4266801,0.032709487,0.05215566,0.045455378,0.29916587
1000.0,0.6534,1.0,-7.25,-0.93692,49.895832,-0.7144375,1.2810695,0.029357094,0.046937414,0.040825244,0.2688577
1000.0,0.6534,1.0,-7.0,-0.93692,55.218925,-0.5417549,1.1510112,0.026375864,0.04229334,0.036706746,0.24189402
1000.0,0.6534,1.0,-6.75,-0.93692,61.083645,-0.38682345,1.0343503,0.023713702,0.038142826,0.033028062,0.21780539
1000.0,0.6534,1.0,-6.5,-0.93692,67.56629,-0.24727629,0.9293194,0.021327892,0.034419764,0.02973031,0.19620678
1000.0,0.6534,1.0,-6.25,-0.93692,74.75677,-0.12115105,0.83445734,0.019183094,0.031069465,0.026764764,0.1767797
1000.0,0.6534,1.0,-6.0,-0.93692,82.761444,-0.006805899,0.74854594,0.017249838,0.028046343,0.024090802,0.15925859
1000.0,0.6534,1.0,-5.75,-0.93692,91.70664,0.09714562,0.6705635,0.015503396,0.025312146,0.021674333,0.1434206
1000.0,0.6534,1.0,-5.5,-0.93692,101.742775,0.19188614,0.5996483,0.013922907,0.022834621,0.019486602,0.12907782
1000.0,0.6534,1.0,-5.25,-0.93692,113.04913,0.2784377,0.5350716,0.012490724,0.020586517,0.017503291,0.11607131
1000.0,0.6534,1.0,-5.0,-0.93692,125.83863,0.35770175,0.47621876,0.01119196,0.01854489,0.015703896,0.10426717
1000.0,0.6534,1.0,-4.75,-0.93692,140.36002,0.43050775,0.42257956,0.01001428,0.016690822,0.014071441,0.09355465
1000.0,0.6534,1.0,-4.5,-0.93692,156.88568,0.4977086,0.37376425,0.0089483,0.015010185,0.012593074,0.08385022
1000.0,0.6534,1.0,-4.25,-0.93692,175.59097,0.5606189,0.32967526,0.007991866,0.01350096,0.011266098,0.07513802
1000.0,0.6534,1.0,-4.0,-0.93692,127.978516,0.5259354,0.34276158,0.0105323745,0.017446086,0.0147691965,0.09805843
1000.0,0.6534,1.0,-3.75,-0.93692,96.26488,0.47807506,0.35407382,0.013565339,0.02213639,0.01894684,0.1253668
1000.0,0.6534,1.0,-3.5,-0.93692,77.81465,0.44365373,0.3545308,0.016390149,0.026486104,0.022832759,0.1507442
1000.0,0.6534,1.0,-3.25,-0.93692,64.59141,0.4135476,0.34916013,0.0193463,0.031021332,0.026895016,0.17725156
1000.0,0.6534,1.0,-3.0,-0.93692,54.346584,0.3849061,0.33919916,0.022568658,0.035947524,0.031318642,0.20609434
1000.0,0.6534,1.0,-2.75,-0.93692,46.085583,0.3562433,0.32499853,0.026153076,0.04140784,0.036234416,0.23812085
1000.0,0.6534,1.0,-2.5,-0.93692,39.27177,0.32656878,0.30656183,0.0301837,0.04752548,0.041756526,0.2740685
1000.0,0.6534,1.0,-2.25,-0.93692,33.58028,0.29513788,0.28374305,0.034737337,0.054410342,0.047988553,0.3146029
1000.0,0.6534,1.0,-2.0,-0.93692,28.799173,0.26139328,0.2563753,0.039877646,0.062149905,0.055015467,0.36026523
1000.0,0.6534,1.0,-1.75,-0.93692,24.782915,0.22500917,0.22441263,0.045639664,0.070785485,0.062882334,0.4113334
1000.0,0.6534,1.0,-1.5,-0.93692,21.428017,0.18602397,0.18812628,0.052002173,0.08027046,0.07155654,0.46757627
1000.0,0.6534,1.0,-1.25,-0.93692,18.659218,0.1450623,0.14837821,0.05884589,0.09040772,0.08087068,0.52788323
1000.0,0.6534,1.0,-1.0,-0.93692,16.4212,0.10362389,0.10695691,0.065900244,0.10077163,0.090450376,0.58979756
1000.0,0.6534,1.0,-0.75,-0.93692,14.673419,0.0643477,0.06687803,0.07269444,0.110638626,0.09964843,0.64909434
1000.0,0.6534,1.0,-0.5,-0.93692,13.3868065,0.031047566,0.03242617,0.07854866,0.118981026,0.10753448,0.6997226
1000.0,0.6534,1.0,-0.25,-0.93692,12.541663,0.008237556,0.008628406,0.082655564,0.12459786,0.113008484,0.7345532
1000.0,0.6534,1.0,0.0,-0.93692,12.126374,0.0,0.0,0.08427955,0.12641934,0.11507422,0.74716175
1000.0,0.6534,1.0,0.25,-0.93692,12.136736,0.008512228,0.008916331,0.083019145,0.1238973,0.11319675,0.7341458
1000.0,0.6534,1.0,0.5,-0.93692,12.5758,0.033050813,0.034518875,0.07898755,0.11726253,0.10754577,0.6966868
1000.0,0.6534,1.0,0.75,-0.93692,13.454207,0.0701944,0.072949745,0.072781764,0.10746034,0.09894883,0.6402232
1000.0,0.6534,1.0,1.0,-0.93692,14.791086,0.115117386,0.11878897,0.06525636,0.09579933,0.08857957,0.5724101
1000.0,0.6534,1.0,1.25,-0.93692,16.615644,0.16312692,0.1667526,0.057251226,0.08354191,0.0775856,0.500702
1000.0,0.6534,1.0,1.5,-0.93692,18.96977,0.21066517,0.21279107,0.0494121,0.071642555,0.066845246,0.43078327
1000.0,0.6534,1.0,1.75,-0.93692,21.912142,0.25558695,0.25438046,0.04213959,0.060680505,0.056900233,0.36614287
1000.0,0.6534,1.0,2.0,-0.93692,25.524847,0.29696068,0.29028136,0.035623975,0.050918974,0.04800491,0.30840316
1000.0,0.6534,1.0,2.25,-0.93692,29.924356,0.33471128,0.32011437,0.029909827,0.042405784,0.040215444,0.25790393
1000.0,0.6534,1.0,2.5,-0.93692,35.28071,0.36930382,0.34396288,0.024955753,0.035064247,0.033471685,0.21423554
1000.0,0.6534,1.0,2.75,-0.93692,41.85349,0.40154526,0.36206847,0.020676771,0.028756648,0.027655028,0.17661455
1000.0,0.6534,1.0,3.0,-0.93692,50.066483,0.43252924,0.37459657,0.016968869,0.02332069,0.02262186,0.14410028
1000.0,0.6534,1.0,3.25,-0.93692,60.686394,0.46377832,0.38138732,0.013718046,0.018582903,0.018215844,0.11567445
1000.0,0.6534,1.0,3.5,-0.93692,75.36138,0.4978686,0.38144895,0.010789977,0.014344422,0.014254093,0.09015311
1000.0,0.6534,1.0,3.75,-0.93692,99.17119,0.54148215,0.37082264,0.007949878,0.010269574,0.0104197785,0.06550088
1000.0,0.6534,1.0,4.0,-0.93692,154.78003,0.60340935,0.3384268,0.004812945,0.005825328,0.0061979606,0.038432308
1000.0,0.6534,1.0,4.25,-0.93692,134.9577,0.5340099,0.39136,0.005531562,0.006764123,0.007148183,0.04441838
1000.0,0.6534,1.0,4.5,-0.93692,117.62888,0.4583402,0.4519612,0.006353564,0.0078412285,0.0082357135,0.051273905
1000.0,0.6534,1.0,4.75,-0.93692,102.616325,0.37384495,0.5207627,0.007285,0.009065804,0.009468976,0.05905363
1000.0,0.6534,1.0,5.0,-0.93692,89.57862,0.27866426,0.59897697,0.008341359,0.0104587795,0.010868662,0.067888826
1000.0,0.6534,1.0,5.25,-0.93692,78.20943,0.17072037,0.68820995,0.009543362,0.01204796,0.012462375,0.077954374
1000.0,0.6534,1.0,5.5,-0.93692,68.2509,0.047478177,0.790524,0.01091773,0.013869142,0.014285682,0.08947556
1000.0,0.6534,1.0,5.75,-0.93692,59.489143,-0.09426845,0.9085793,0.012498998,0.015968582,0.016384551,0.10274348
1000.0,0.6534,1.0,6.0,-0.93692,51.747105,-0.25867242,1.0458511,0.014332352,0.018406792,0.018819116,0.11813897
1000.0,0.6534,1.0,6.25,-0.93692,44.87796,-0.45123106,1.2069585,0.016477909,0.021264296,0.021669379,0.1361687
1000.0,0.6534,1.0,6.5,-0.93692,38.75952,-0.67938995,1.3981705,0.019017309,0.024650458,0.025043987,0.15752079
1000.0,0.6534,1.0,6.75,-0.93692,33.28964,-0.9534965,1.6282084,0.022064192,0.028717518,0.029094175,0.18315308
1000.0,0.6534,1.0,7.0,-0.93692,28.382544,-1.2883705,1.9095701,0.025781456,0.03368373,0.034036733,0.21443863
1000.0,0.6534,1.0,7.25,-0.93692,23.965872,-1.7060144,2.2608166,0.03041109,0.03987332,0.040193707,0.2534172
1000.0,0.6534,1.0,7.5,-0.93692,19.978294,-2.2405655,2.7107499,0.03632865,0.04778952,0.04806491,0.3032545
