M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
2000.0,0.6534,3.0,-2.5,0.0,663.30023,0.58887947,0.41103745,5.1474867e-06,1.5377085e-05,8.437615e-06,5.9994e-05
2000.0,0.6534,3.0,-2.41667,0.0,574.6655,0.5772027,0.42271587,5.043983e-06,1.5067888e-05,8.267954e-06,5.8787664e-05
2000.0,0.6534,3.0,-2.33333,0.0,504.31055,0.56775284,0.4321671,4.9603173e-06,1.4817953e-05,8.130812e-06,5.7812536e-05
2000.0,0.6534,3.0,-2.25,0.0,445.9206,0.55980015,0.44012094,4.8899706e-06,1.4607806e-05,8.015501e-06,5.6992645e-05
2000.0,0.6534,3.0,-2.16667,0.0,396.08163,0.5529411,0.44698095,4.8293423e-06,1.4426691e-05,7.916121e-06,5.6286022e-05
2000.0,0.6534,3.0,-2.08333,0.0,352.72287,0.5469261,0.4529968,4.776207e-06,1.426796e-05,7.829023e-06,5.566673e-05
2000.0,0.6534,3.0,-2.0,0.0,314.49704,0.54159015,0.4583335,4.729094e-06,1.412722e-05,7.751797e-06,5.511763e-05
2000.0,0.6534,3.0,-1.91667,0.0,280.45428,0.53681487,0.46310946,4.6869504e-06,1.4001324e-05,7.682716e-06,5.4626442e-05
2000.0,0.6534,3.0,-1.83333,0.0,249.90591,0.53251314,0.4674118,4.6490004e-06,1.3887957e-05,7.62051e-06,5.4184136e-05
2000.0,0.6534,3.0,-1.75,0.0,222.3451,0.52862024,0.47130528,4.6146683e-06,1.3785397e-05,7.5642342e-06,5.3784e-05
2000.0,0.6534,3.0,-1.66667,0.0,197.372,0.5250842,0.47484183,4.5834936e-06,1.3692267e-05,7.513133e-06,5.3420652e-05
2000.0,0.6534,3.0,-1.58333,0.0,174.67245,0.5218639,0.4780626,4.555109e-06,1.3607476e-05,7.4666063e-06,5.3089832e-05
2000.0,0.6534,3.0,-1.5,0.0,154.00237,0.518927,0.48099992,4.5292295e-06,1.3530165e-05,7.424185e-06,5.2788204e-05
2000.0,0.6534,3.0,-1.41667,0.0,135.15608,0.516246,0.48368123,4.50561e-06,1.3459607e-05,7.3854685e-06,5.2512918e-05
2000.0,0.6534,3.0,-1.33333,0.0,117.964806,0.51379824,0.48612937,4.4840485e-06,1.3395196e-05,7.350126e-06,5.2261625e-05
2000.0,0.6534,3.0,-1.25,0.0,102.29403,0.5115654,0.48836258,4.464384e-06,1.3336452e-05,7.317892e-06,5.203243e-05
2000.0,0.6534,3.0,-1.16667,0.0,88.02543,0.5095312,0.49039704,4.446472e-06,1.3282944e-05,7.288531e-06,5.1823667e-05
2000.0,0.6534,3.0,-1.08333,0.0,75.05955,0.507682,0.49224648,4.430191e-06,1.32343075e-05,7.261844e-06,5.1633913e-05
2000.0,0.6534,3.0,-1.0,0.0,63.3164,0.5060068,0.49392197,4.4154435e-06,1.3190252e-05,7.23767e-06,5.1462026e-05
2000.0,0.6534,3.0,-0.91667,0.0,52.72367,0.5044953,0.4954336,4.4021394e-06,1.31505085e-05,7.2158623e-06,5.1306968e-05
2000.0,0.6534,3.0,-0.83333,0.0,43.220005,0.50313914,0.49679,4.390203e-06,1.3114851e-05,7.196297e-06,5.116785e-05
2000.0,0.6534,3.0,-0.75,0.0,34.75627,0.50193125,0.49799803,4.379573e-06,1.3083096e-05,7.1788722e-06,5.1043957e-05
2000.0,0.6534,3.0,-0.66667,0.0,27.287483,0.50086534,0.4990641,4.370193e-06,1.3055075e-05,7.163497e-06,5.0934636e-05
2000.0,0.6534,3.0,-0.58333,0.0,20.7758,0.49993604,0.49999353,4.3620157e-06,1.3030647e-05,7.150093e-06,5.0839328e-05
2000.0,0.6534,3.0,-0.5,0.0,15.191526,0.49913913,0.5007906,4.3550035e-06,1.30097e-05,7.138599e-06,5.07576e-05
2000.0,0.6534,3.0,-0.41667,0.0,10.507816,0.49847072,0.50145906,4.3491227e-06,1.2992132e-05,7.128959e-06,5.068906e-05
2000.0,0.6534,3.0,-0.33333,0.0,6.703001,0.49792778,0.5020021,4.3443456e-06,1.2977862e-05,7.121129e-06,5.0633385e-05
2000.0,0.6534,3.0,-0.25,0.0,3.76108,0.49750796,0.502422,4.3406526e-06,1.2966829e-05,7.115075e-06,5.059034e-05
2000.0,0.6534,3.0,-0.16667,0.0,1.668683,0.4972094,0.5027206,4.338026e-06,1.2958983e-05,7.1107693e-06,5.0559724e-05
2000.0,0.6534,3.0,-0.08333,0.0,0.41667643,0.49703076,0.5028992,4.3364544e-06,1.2954288e-05,7.108193e-06,5.0541406e-05
2000.0,0.6534,3.0,0.08333,0.0,0.41667643,0.49703076,0.5028992,4.3364544e-06,1.2954288e-05,7.108193e-06,5.0541406e-05
2000.0,0.6534,3.0,0.16667,0.0,1.668683,0.4972094,0.5027206,4.338026e-06,1.2958983e-05,7.1107693e-06,5.0559724e-05
2000.0,0.6534,3.0,0.25,0.0,3.76108,0.49750796,0.502422,4.3406526e-06,1.2966829e-05,7.115075e-06,5.059034e-05
2000.0,0.6534,3.0,0.33333,0.0,6.703001,0.49792778,0.5020021,4.3443456e-06,1.2977862e-05,7.121129e-06,5.0633385e-05
2000.0,0.6534,3.0,0.41667,0.0,10.507816,0.49847072,0.50145906,4.3491227e-06,1.2992132e-05,7.128959e-06,5.068906e-05
2000.0,0.6534,3.0,0.5,0.0,15.191526,0.49913913,0.5007906,4.3550035e-06,1.30097e-05,7.138599e-06,5.07576e-05
2000.0,0.6534,3.0,0.58333,0.0,20.7758,0.49993604,0.49999353,4.3620157e-06,1.3030647e-05,7.150093e-06,5.0839328e-05
2000.0,0.6534,3.0,0.66667,0.0,27.287483,0.50086534,0.4990641,4.370193e-06,1.3055075e-05,7.163497e-06,5.0934636e-05
2000.0,0.6534,3.0,0.75,0.0,34.75627,0.50193125,0.49799803,4.379573e-06,1.3083096e-05,7.1788722e-06,5.1043957e-05
2000.0,0.6534,3.0,0.83333,0.0,43.220005,0.50313914,0.49679,4.390203e-06,1.3114851e-05,7.196297e-06,5.116785e-05
2000.0,0.6534,3.0,0.91667,0.0,52.72367,0.5044953,0.4954336,4.4021394e-06,1.31505085e-05,7.2158623e-06,5.1306968e-05
2000.0,0.6534,3.0,1.0,0.0,63.3164,0.5060068,0.49392197,4.4154435e-06,1.3190252e-05,7.23767e-06,5.1462026e-05
2000.0,0.6534,3.0,1.08333,0.0,75.05955,0.507682,0.49224648,4.430191e-06,1.32343075e-05,7.261844e-06,5.1633913e-05
2000.0,0.6534,3.0,1.16667,0.0,88.02543,0.5095312,0.49039704,4.446472e-06,1.3282944e-05,7.288531e-06,5.1823667e-05
2000.0,0.6534,3.0,1.25,0.0,102.29403,0.5115654,0.48836258,4.464384e-06,1.3336452e-05,7.317892e-06,5.203243e-05
2000.0,0.6534,3.0,1.33333,0.0,117.964806,0.51379824,0.48612937,4.4840485e-06,1.3395196e-05,7.350126e-06,5.2261625e-05
2000.0,0.6534,3.0,1.41667,0.0,135.15608,0.516246,0.48368123,4.50561e-06,1.3459607e-05,7.3854685e-06,5.2512918e-05
2000.0,0.6534,3.0,1.5,0.0,154.00237,0.518927,0.48099992,4.5292295e-06,1.3530165e-05,7.424185e-06,5.2788204e-05
2000.0,0.6534,3.0,1.58333,0.0,174.67245,0.5218639,0.4780626,4.555109e-06,1.3607476e-05,7.4666063e-06,5.3089832e-05
2000.0,0.6534,3.0,1.66667,0.0,197.372,0.5250842,0.47484183,4.5834936e-06,1.3692267e-05,7.513133e-06,5.3420652e-05
2000.0,0.6534,3.0,1.75,0.0,222.3451,0.52862024,0.47130528,4.6146683e-06,1.3785397e-05,7.5642342e-06,5.3784e-05
2000.0,0.6534,3.0,1.83333,0.0,249.90591,0.53251314,0.4674118,4.6490004e-06,1.3887957e-05,7.62051e-06,5.4184136e-05
2000.0,0.6534,3.0,1.91667,0.0,280.45428,0.53681487,0.46310946,4.6869504e-06,1.4001324e-05,7.682716e-06,5.4626442e-05
2000.0,0.6534,3.0,2.0,0.0,314.49704,0.54159015,0.4583335,4.729094e-06,1.412722e-05,7.751797e-06,5.511763e-05
2000.0,0.6534,3.0,2.08333,0.0,352.72287,0.5469261,0.4529968,4.776207e-06,1.426796e-05,7.829023e-06,5.566673e-05
2000.0,0.6534,3.0,2.16667,0.0,396.08163,0.5529411,0.44698095,4.8293423e-06,1.4426691e-05,7.916121e-06,5.6286022e-05
2000.0,0.6534,3.0,2.25,0.0,445.9206,0.55980015,0.44012094,4.8899706e-06,1.4607806e-05,8.015501e-06,5.6992645e-05
2000.0,0.6534,3.0,2.33333,0.0,504.31055,0.56775284,0.4321671,4.9603173e-06,1.4817953e-05,8.130812e-06,5.7812536e-05
2000.0,0.6534,3.0,2.41667,0.0,574.6655,0.5772027,0.42271587,5.043983e-06,1.5067888e-05,8.267954e-06,5.8787664e-05
2000.0,0.6534,3.0,2.5,0.0,663.30023,0.58887947,0.41103745,5.1474867e-06,1.5377085e-05,8.437615e-06,5.9994e-05
