M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
3000.0,0.6534,3.0,-2.5,-5.62151,820.36316,0.42436653,0.38230708,0.016061364,0.024300443,0.023919169,0.14493392
3000.0,0.6534,3.0,-2.41667,-5.62151,768.72876,0.4161464,0.37806317,0.017099747,0.02586276,0.025462762,0.15427805
3000.0,0.6534,3.0,-2.33333,-5.62151,720.1463,0.40762016,0.3732583,0.018210474,0.02753361,0.027113792,0.16427222
3000.0,0.6534,3.0,-2.25,-5.62151,674.4202,0.39874414,0.36786222,0.019399714,0.029322224,0.028881418,0.17497183
3000.0,0.6534,3.0,-2.16667,-5.62151,631.3624,0.38946965,0.36183926,0.020674517,0.031239158,0.0307761,0.18644015
3000.0,0.6534,3.0,-2.08333,-5.62151,590.80756,0.37974575,0.35514963,0.022042463,0.03329575,0.032809086,0.1987452
3000.0,0.6534,3.0,-2.0,-5.62151,552.6229,0.36952284,0.34775242,0.023511108,0.035503305,0.034991592,0.21195479
3000.0,0.6534,3.0,-1.91667,-5.62151,516.67676,0.3587459,0.33960116,0.02508894,0.037874505,0.0373362,0.22614501
3000.0,0.6534,3.0,-1.83333,-5.62151,482.85205,0.347358,0.3306463,0.026784865,0.04042266,0.039856125,0.24139576
3000.0,0.6534,3.0,-1.75,-5.62151,451.05573,0.33530524,0.32083955,0.028607426,0.043160513,0.042564023,0.25778356
3000.0,0.6534,3.0,-1.66667,-5.62151,421.19278,0.32252973,0.31012872,0.030565836,0.046101805,0.04547356,0.27539098
3000.0,0.6534,3.0,-1.58333,-5.62151,393.1783,0.3089747,0.298462,0.032669187,0.049260084,0.048598204,0.29429942
3000.0,0.6534,3.0,-1.5,-5.62151,366.94556,0.29459196,0.28579494,0.034925245,0.05264688,0.051949453,0.31457835
3000.0,0.6534,3.0,-1.41667,-5.62151,342.42487,0.27933502,0.27208525,0.037341464,0.05627324,0.05553833,0.3362943
3000.0,0.6534,3.0,-1.33333,-5.62151,319.5538,0.26316753,0.2573004,0.03992364,0.06014771,0.059373397,0.35949892
3000.0,0.6534,3.0,-1.25,-5.62151,298.28403,0.24607456,0.24142891,0.042674046,0.0642735,0.06345796,0.384212
3000.0,0.6534,3.0,-1.16667,-5.62151,278.5641,0.22805749,0.22447635,0.045592163,0.06864963,0.067791186,0.41042832
3000.0,0.6534,3.0,-1.08333,-5.62151,260.3482,0.2091472,0.20647828,0.048672527,0.07326767,0.07236489,0.43809807
3000.0,0.6534,3.0,-1.0,-5.62151,243.60141,0.18942067,0.1875169,0.051901948,0.07810757,0.07715939,0.46710196
3000.0,0.6534,3.0,-0.91667,-5.62151,228.28613,0.1689978,0.1677189,0.055259936,0.08313833,0.08214418,0.4972551
3000.0,0.6534,3.0,-0.83333,-5.62151,214.36928,0.14805883,0.14727283,0.05871582,0.088313654,0.087273605,0.528281
3000.0,0.6534,3.0,-0.75,-5.62151,201.82616,0.12686272,0.1264476,0.06222565,0.09356732,0.09248232,0.5597839
3000.0,0.6534,3.0,-0.66667,-5.62151,190.63023,0.10574003,0.105586156,0.06573332,0.09881492,0.09768691,0.59125894
3000.0,0.6534,3.0,-0.58333,-5.62151,180.7587,0.08510414,0.085116416,0.0691687,0.10395105,0.10278316,0.6220754
3000.0,0.6534,3.0,-0.5,-5.62151,172.19511,0.06545483,0.06555483,0.07244705,0.10884845,0.107645184,0.6514714
3000.0,0.6534,3.0,-0.41667,-5.62151,164.92213,0.047349628,0.0474773,0.0754738,0.11336526,0.11213253,0.67859715
3000.0,0.6534,3.0,-0.33333,-5.62151,158.92572,0.031386275,0.03150089,0.07814755,0.1173495,0.116094664,0.70254207
3000.0,0.6534,3.0,-0.25,-5.62151,154.19643,0.018169772,0.018249618,0.080365665,0.12064748,0.119379245,0.7223847
3000.0,0.6534,3.0,-0.16667,-5.62151,150.72508,0.008253068,0.0082937125,0.082034275,0.12311888,0.12184703,0.737283
3000.0,0.6534,3.0,-0.08333,-5.62151,148.50552,0.0020925293,0.002103501,0.08307585,0.124648,0.12338308,0.7465422
3000.0,0.6534,3.0,0.0,-5.62151,147.53467,0.0,0.0,0.08343735,0.12515603,0.12390886,0.74968797
3000.0,0.6534,3.0,0.08333,-5.62151,147.81097,0.0021023606,0.0021133854,0.08309704,0.1246112,0.12339237,0.74652755
3000.0,0.6534,3.0,0.16667,-5.62151,149.33585,0.008329849,0.008370876,0.08206654,0.123031765,0.12185113,0.7371677
3000.0,0.6534,3.0,0.25,-5.62151,152.11241,0.018418802,0.018499719,0.08039035,0.12048527,0.11935147,0.72201073
3000.0,0.6534,3.0,0.33333,-5.62151,156.14671,0.031945333,0.03206181,0.07814015,0.117079936,0.116000086,0.7017027
3000.0,0.6534,3.0,0.41667,-5.62151,161.44789,0.048370056,0.04849983,0.07540728,0.112953275,0.11193278,0.67706597
3000.0,0.6534,3.0,0.5,-5.62151,168.0256,0.06708283,0.06718359,0.07229511,0.10826071,0.107303165,0.64903027
3000.0,0.6534,3.0,0.58333,-5.62151,175.89398,0.08746587,0.08747473,0.068908386,0.10315955,0.10226688,0.6185373
3000.0,0.6534,3.0,0.66667,-5.62151,185.07051,0.108931735,0.10876599,0.065346785,0.09779932,0.09697194,0.5864828
3000.0,0.6534,3.0,0.75,-5.62151,195.5722,0.13094585,0.1305047,0.061701052,0.09231606,0.09155308,0.55368185
3000.0,0.6534,3.0,0.83333,-5.62151,207.42235,0.15306039,0.15222713,0.05804731,0.086823754,0.08612329,0.5208178
3000.0,0.6534,3.0,0.91667,-5.62151,220.64809,0.17491378,0.17355816,0.054447107,0.081414476,0.08077388,0.48844293
3000.0,0.6534,3.0,1.0,-5.62151,235.27522,0.19622119,0.19420189,0.050949,0.07616077,0.07557688,0.4569927
3000.0,0.6534,3.0,1.08333,-5.62151,251.33798,0.21678287,0.21394944,0.04758718,0.07111363,0.07058296,0.4267733
3000.0,0.6534,3.0,1.16667,-5.62151,268.8753,0.23646551,0.23265997,0.044384614,0.06630722,0.06582614,0.3979904
3000.0,0.6534,3.0,1.25,-5.62151,287.9242,0.2551839,0.25024235,0.04135611,0.061763465,0.06132832,0.37077612
3000.0,0.6534,3.0,1.33333,-5.62151,308.53262,0.27290368,0.26665697,0.038507927,0.057491507,0.057098716,0.34518597
3000.0,0.6534,3.0,1.41667,-5.62151,330.75467,0.2896235,0.2818976,0.035840765,0.05349217,0.053138286,0.32122558
3000.0,0.6534,3.0,1.5,-5.62151,354.64224,0.30536076,0.29597765,0.03335213,0.049761515,0.049443264,0.2988719
3000.0,0.6534,3.0,1.58333,-5.62151,380.26163,0.32015628,0.30893335,0.031035643,0.0462898,0.046004128,0.27806714
3000.0,0.6534,3.0,1.66667,-5.62151,407.68732,0.33406213,0.3208118,0.028883072,0.043064546,0.042808603,0.25873694
3000.0,0.6534,3.0,1.75,-5.62151,436.99203,0.34713277,0.3316627,0.026885776,0.04007265,0.039843816,0.24080321
