M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
2000.0,0.6534,3.0,-2.5,-8.43226,889.4204,0.40062878,0.2928268,0.025438424,0.0386968,0.037468985,0.22969
2000.0,0.6534,3.0,-2.41667,-8.43226,814.65265,0.38000166,0.28810087,0.027554069,0.04187939,0.040574174,0.24868698
2000.0,0.6534,3.0,-2.33333,-8.43226,751.6705,0.3609442,0.28226596,0.0296317,0.045003515,0.04362317,0.2673388
2000.0,0.6534,3.0,-2.25,-8.43226,697.28625,0.34294894,0.27549547,0.031699173,0.048111122,0.04665687,0.28589574
2000.0,0.6534,3.0,-2.16667,-8.43226,649.50323,0.3256907,0.26789692,0.033774655,0.05122954,0.04970194,0.30452088
2000.0,0.6534,3.0,-2.08333,-8.43226,606.9875,0.30894947,0.2595434,0.035870425,0.05437719,0.052776385,0.32332435
2000.0,0.6534,3.0,-2.0,-8.43226,568.81256,0.29257557,0.2504918,0.037994243,0.05756568,0.05589157,0.34237564
2000.0,0.6534,3.0,-1.91667,-8.43226,534.2859,0.27645603,0.24078546,0.040151943,0.060803715,0.059056044,0.3617269
2000.0,0.6534,3.0,-1.83333,-8.43226,502.8836,0.26050857,0.23046206,0.042347282,0.064096846,0.06227529,0.38141164
2000.0,0.6534,3.0,-1.75,-8.43226,474.20914,0.24467988,0.21956146,0.044581424,0.06744671,0.065550976,0.40143988
2000.0,0.6534,3.0,-1.66667,-8.43226,447.9384,0.22893001,0.20812103,0.04685461,0.07085356,0.06888343,0.42181355
2000.0,0.6534,3.0,-1.58333,-8.43226,423.81036,0.21323553,0.19618146,0.049165454,0.07431518,0.07227056,0.44251972
2000.0,0.6534,3.0,-1.5,-8.43226,401.61963,0.19759373,0.18379329,0.051509995,0.07782551,0.07570653,0.46352252
2000.0,0.6534,3.0,-1.41667,-8.43226,381.18835,0.18201075,0.17101018,0.05388329,0.08137696,0.07918405,0.48477724
