M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
2000.0,0.6534,1.0,-7.5,-0.46846,661.5058,0.58012414,0.40853652,0.0009045249,0.0014885184,0.0013659284,0.008493999
2000.0,0.6534,1.0,-7.25,-0.46846,576.16724,0.56826186,0.41889027,0.0010281347,0.0016812822,0.0015495004,0.009624379
2000.0,0.6534,1.0,-7.0,-0.46846,507.6539,0.558398,0.4271847,0.001156869,0.0018816309,0.00174055,0.010800373
2000.0,0.6534,1.0,-6.75,-0.46846,450.38507,0.5498744,0.43403825,0.0012939813,0.002094629,0.0019439074,0.012051713
2000.0,0.6534,1.0,-6.5,-0.46846,401.27087,0.5423138,0.43979508,0.001442209,0.0023245038,0.0021636249,0.0134033095
2000.0,0.6534,1.0,-6.25,-0.46846,358.40106,0.5354726,0.44466594,0.0016042559,0.0025754075,0.002403698,0.014879697
2000.0,0.6534,1.0,-6.0,-0.46846,320.5038,0.52917933,0.4487869,0.0017830465,0.002851812,0.0026684422,0.016507354
2000.0,0.6534,1.0,-5.75,-0.46846,286.6858,0.52330446,0.45224744,0.0019819145,0.0031587998,0.0029627713,0.018316414
2000.0,0.6534,1.0,-5.5,-0.46846,256.29376,0.5177432,0.455105,0.0022047826,0.0035023405,0.0032924647,0.02034231
2000.0,0.6534,1.0,-5.25,-0.46846,228.83456,0.5124051,0.45739317,0.0024563675,0.003889601,0.0036644675,0.022627607
2000.0,0.6534,1.0,-5.0,-0.46846,203.92654,0.50720716,0.4591256,0.0027424332,0.004329328,0.0040872637,0.025224289
2000.0,0.6534,1.0,-4.75,-0.46846,181.26805,0.50206786,0.4602979,0.003070119,0.004832345,0.0045713573,0.028196711
2000.0,0.6534,1.0,-4.5,-0.46846,160.61664,0.4969023,0.4608874,0.0034483774,0.0054122102,0.005129917,0.031625528
2000.0,0.6534,1.0,-4.25,-0.46846,141.77463,0.49161682,0.4608512,0.003888568,0.0060861143,0.005779647,0.03561305
2000.0,0.6534,1.0,-4.0,-0.46846,124.579,0.48610288,0.46012247,0.0044052806,0.0068761166,0.0065419967,0.040290616
2000.0,0.6534,1.0,-3.75,-0.46846,108.89391,0.48022935,0.45860457,0.005017491,0.007810883,0.007444854,0.04582897
2000.0,0.6534,1.0,-3.5,-0.46846,94.605316,0.47383207,0.45616147,0.005750201,0.008928153,0.008524955,0.052452996
2000.0,0.6534,1.0,-3.25,-0.46846,81.616806,0.4666992,0.45260426,0.0066368133,0.0102783,0.009831365,0.060463
2000.0,0.6534,1.0,-3.0,-0.46846,69.8465,0.4585503,0.44767043,0.0077226013,0.011929543,0.011430567,0.07026584
2000.0,0.6534,1.0,-2.75,-0.46846,59.22459,0.44900542,0.4409932,0.0090698525,0.013975641,0.013414003,0.08242099
2000.0,0.6534,1.0,-2.5,-0.46846,49.691483,0.43753937,0.43205553,0.0107655525,0.016547399,0.015909327,0.09770938
2000.0,0.6534,1.0,-2.25,-0.46846,41.196266,0.42341334,0.42012116,0.012932891,0.019829853,0.01909726,0.117236316
