M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
1000.0,0.6534,1.0,-7.5,1.40538,26.92322,-1.6726444,1.9444418,0.056523178,0.07774002,0.075533755,0.481169
1000.0,0.6534,1.0,-7.25,1.40538,30.788074,-1.3450085,1.7023901,0.049807232,0.06835746,0.066514835,0.423524
1000.0,0.6534,1.0,-7.0,1.40538,35.068672,-1.0654018,1.4961461,0.044060756,0.06033294,0.058798958,0.37421227
1000.0,0.6534,1.0,-6.75,1.40538,39.82491,-0.8242562,1.3185862,0.03909112,0.05339688,0.05212728,0.33157873
1000.0,0.6534,1.0,-6.5,1.40538,45.127556,-0.61440533,1.1643765,0.034754194,0.04734759,0.04630612,0.29438508
1000.0,0.6534,1.0,-6.25,1.40538,51.060604,-0.4303768,1.0294459,0.030940063,0.04203127,0.041187778,0.26168695
1000.0,0.6534,1.0,-6.0,1.40538,57.724228,-0.26791927,0.91063416,0.027563516,0.037328713,0.036657758,0.23275237
1000.0,0.6534,1.0,-5.75,1.40538,65.23847,-0.12367975,0.80545324,0.024557568,0.033146214,0.032626055,0.20700583
1000.0,0.6534,1.0,-5.5,1.40538,73.74784,0.0050234618,0.711919,0.021868918,0.029409228,0.029021049,0.18398951
1000.0,0.6534,1.0,-5.25,1.40538,83.426994,0.120364174,0.6284324,0.019454742,0.02605786,0.025785193,0.1633355
1000.0,0.6534,1.0,-5.0,1.40538,94.48759,0.22412997,0.55369407,0.017280376,0.02304363,0.022871908,0.14474605
1000.0,0.6534,1.0,-4.75,1.40538,107.18592,0.31781858,0.48664293,0.015317698,0.020327188,0.02024339,0.12797944
1000.0,0.6534,1.0,-4.5,1.40538,121.82931,0.40272698,0.426417,0.013544102,0.017876841,0.017869232,0.11284119
1000.0,0.6534,1.0,-4.25,1.40538,138.77008,0.48007873,0.37234625,0.011942509,0.015668454,0.015726393,0.09918366
1000.0,0.6534,1.0,-4.0,1.40538,158.29259,0.55151564,0.32411933,0.010506999,0.013692644,0.013806556,0.08695227
1000.0,0.6534,1.0,-3.75,1.40538,113.83964,0.4972156,0.33151278,0.015196304,0.020524174,0.020162307,0.12795308
1000.0,0.6534,1.0,-3.5,1.40538,87.82726,0.43784118,0.33130777,0.020273121,0.027966063,0.027054574,0.17247538
1000.0,0.6534,1.0,-3.25,1.40538,72.75947,0.39263666,0.3204646,0.025032174,0.034993537,0.03352755,0.21435705
1000.0,0.6534,1.0,-3.0,1.40538,62.122128,0.3520247,0.30337757,0.029918026,0.04224916,0.040182747,0.25747165
1000.0,0.6534,1.0,-2.75,1.40538,54.027725,0.31313798,0.2814161,0.03505788,0.049920604,0.047193225,0.30293867
1000.0,0.6534,1.0,-2.5,1.40538,47.635612,0.27476597,0.25533447,0.04048937,0.058066692,0.054611024,0.351099
1000.0,0.6534,1.0,-2.25,1.40538,42.49243,0.23644194,0.22578625,0.046195164,0.06666618,0.062413678,0.4018131
1000.0,0.6534,1.0,-2.0,1.40538,38.324944,0.19818665,0.19353427,0.05210735,0.0756229,0.070509866,0.4544954
1000.0,0.6534,1.0,-1.75,1.40538,34.95626,0.16042611,0.15956682,0.058104884,0.084760904,0.078735694,0.5080891
1000.0,0.6534,1.0,-1.5,1.40538,32.266342,0.123953424,0.12515642,0.06401228,0.09382123,0.08685258,0.5610508
1000.0,0.6534,1.0,-1.25,1.40538,30.171215,0.089877374,0.091855936,0.06960471,0.10246827,0.094553895,0.61139166
1000.0,0.6534,1.0,-1.0,1.40538,28.611277,0.05952557,0.06141832,0.07462331,0.11031147,0.10148558,0.65681005
1000.0,0.6534,1.0,-0.75,1.40538,27.544264,0.03429005,0.03563509,0.07880211,0.11694488,0.107282706,0.6949272
1000.0,0.6534,1.0,-0.5,1.40538,26.940924,0.015428069,0.016113477,0.08190363,0.1220004,0.111618035,0.723603
1000.0,0.6534,1.0,-0.25,1.40538,26.78229,0.0038573702,0.004040566,0.08375572,0.12520397,0.11425256,0.74126494
1000.0,0.6534,1.0,0.0,1.40538,27.058,0.0,0.0,0.08427955,0.12641934,0.11507422,0.74716175
