M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
4000.0,0.6534,1.0,-7.5,-1.87384,1019.6879,0.41027793,0.388509,0.016739907,0.025228884,0.02500806,0.15087433
4000.0,0.6534,1.0,-7.25,-1.87384,961.3344,0.4033537,0.38351262,0.017733153,0.026721263,0.026490401,0.1598127
4000.0,0.6534,1.0,-7.0,-1.87384,905.6509,0.39604226,0.3780295,0.01879927,0.028322965,0.028081443,0.16940637
4000.0,0.6534,1.0,-6.75,-1.87384,852.54706,0.38830432,0.37202263,0.01994463,0.030043542,0.029790685,0.17971256
4000.0,0.6534,1.0,-6.5,-1.87384,801.9394,0.38009757,0.36545175,0.021176118,0.03189331,0.031628396,0.1907932
4000.0,0.6534,1.0,-6.25,-1.87384,753.75104,0.37137672,0.35827336,0.022501146,0.033883367,0.033605624,0.20271485
4000.0,0.6534,1.0,-6.0,-1.87384,707.9107,0.36209354,0.35044083,0.023927633,0.03602557,0.03573417,0.21554862
4000.0,0.6534,1.0,-5.75,-1.87384,664.35254,0.3521971,0.3419045,0.02546397,0.038332485,0.038026553,0.22936997
4000.0,0.6534,1.0,-5.5,-1.87384,623.0158,0.34163412,0.33261222,0.027118966,0.040817287,0.040495887,0.24425791
4000.0,0.6534,1.0,-5.25,-1.87384,583.8441,0.33034968,0.32251,0.028901711,0.043493588,0.043155733,0.26029417
4000.0,0.6534,1.0,-5.0,-1.87384,546.7854,0.31828824,0.3115431,0.030821418,0.046375148,0.04601981,0.2775614
4000.0,0.6534,1.0,-4.75,-1.87384,511.79147,0.30539516,0.29965764,0.032887157,0.049475525,0.049101632,0.29614094
4000.0,0.6534,1.0,-4.5,-1.87384,478.81784,0.29161903,0.28680274,0.035107475,0.052807476,0.052413926,0.31610957
4000.0,0.6534,1.0,-4.25,-1.87384,447.8234,0.2769145,0.27293372,0.037489906,0.056382228,0.05596791,0.33753473
4000.0,0.6534,1.0,-4.0,-1.87384,418.77023,0.26124644,0.2580161,0.040040288,0.060208436,0.059772246,0.36046863
4000.0,0.6534,1.0,-3.75,-1.87384,391.62347,0.24459508,0.242031,0.042761877,0.06429089,0.06383178,0.38494024
4000.0,0.6534,1.0,-3.5,-1.87384,366.35107,0.22696273,0.22498181,0.045654234,0.06862882,0.06814579,0.4109453
4000.0,0.6534,1.0,-3.25,-1.87384,342.92365,0.20838185,0.20690264,0.04871186,0.07321382,0.07270606,0.43843392
4000.0,0.6534,1.0,-3.0,-1.87384,321.31433,0.1889247,0.1878679,0.051922563,0.07802748,0.07749434,0.4672961
4000.0,0.6534,1.0,-2.75,-1.87384,301.49872,0.16871423,0.16800348,0.055265654,0.08303859,0.08247971,0.49734524
4000.0,0.6534,1.0,-2.5,-1.87384,283.45474,0.14793539,0.14749834,0.05871,0.0882003,0.0876157,0.528301
4000.0,0.6534,1.0,-2.25,-1.87384,267.16248,0.126846,0.1266154,0.062212233,0.09344739,0.09283755,0.5597729
4000.0,0.6534,1.0,-2.0,-1.87384,252.60416,0.1057851,0.10570018,0.06571531,0.098694146,0.098060146,0.5912476
4000.0,0.6534,1.0,-1.75,-1.87384,239.76407,0.08517662,0.08518443,0.06914793,0.10383349,0.10317707,0.6220836
4000.0,0.6534,1.0,-1.5,-1.87384,228.6285,0.06552526,0.06558202,0.07242516,0.10873796,0.108061634,0.65151703
4000.0,0.6534,1.0,-1.25,-1.87384,219.18564,0.04740204,0.04747414,0.07545092,0.113263436,0.112570524,0.67868406
4000.0,0.6534,1.0,-1.0,-1.87384,211.4256,0.03141722,0.031481825,0.07812251,0.117255926,0.11655057,0.7026613
4000.0,0.6534,1.0,-0.75,-1.87384,205.34029,0.018180812,0.018225767,0.08033725,0.12056157,0.11984866,0.722526
4000.0,0.6534,1.0,-0.5,-1.87384,200.92348,0.008253097,0.008275957,0.08200079,0.12303911,0.12232417,0.7374307
4000.0,0.6534,1.0,-0.25,-1.87384,198.17072,0.0020911912,0.0020973568,0.08303612,0.1245734,0.123862326,0.7466839
4000.0,0.6534,1.0,0.0,-1.87384,197.07933,0.0,0.0,0.08339181,0.12508772,0.12438657,0.7498246
4000.0,0.6534,1.0,0.25,-1.87384,197.6484,0.002096717,0.0021028994,0.083048016,0.12455276,0.12386746,0.7466756
4000.0,0.6534,1.0,0.5,-1.87384,199.87883,0.008296232,0.008319213,0.08201892,0.12299026,0.12232628,0.73736596
4000.0,0.6534,1.0,0.75,-1.87384,203.77324,0.018320655,0.018365948,0.08035114,0.12047061,0.11983274,0.7223161
4000.0,0.6534,1.0,1.0,-1.87384,209.33606,0.03173097,0.03179616,0.07811843,0.11710482,0.116496965,0.70219046
