M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
1000.0,0.6534,1.0,-7.5,1.87384,36.615746,-1.2333058,1.3899742,0.06837312,0.09592986,0.09179723,0.5873171
1000.0,0.6534,1.0,-7.25,1.87384,40.422153,-1.0326173,1.2609543,0.062522255,0.08757908,0.08390009,0.536605
1000.0,0.6534,1.0,-7.0,1.87384,44.634308,-0.84948444,1.1435272,0.057165414,0.079937145,0.07667089,0.49018702
1000.0,0.6534,1.0,-6.75,1.87384,49.31059,-0.6818714,1.0363592,0.052245386,0.07292215,0.070032336,0.44756642
1000.0,0.6534,1.0,-6.5,1.87384,54.52005,-0.52805585,0.93832225,0.047713947,0.066465065,0.063919246,0.40832448
1000.0,0.6534,1.0,-6.25,1.87384,60.344757,-0.38657174,0.84845644,0.043530244,0.06050744,0.058276445,0.37210658
1000.0,0.6534,1.0,-6.0,1.87384,66.882706,-0.25616437,0.76594144,0.03965956,0.054999612,0.05305701,0.33861136
1000.0,0.6534,1.0,-5.75,1.87384,74.2515,-0.13575433,0.69007313,0.036072306,0.049899288,0.048220973,0.30758205
1000.0,0.6534,1.0,-5.5,1.87384,82.59298,-0.024407582,0.62024546,0.03274324,0.04517038,0.043734234,0.27879962
1000.0,0.6534,1.0,-5.25,1.87384,92.07888,0.07868961,0.5559357,0.02965086,0.04078216,0.039567735,0.25207743
1000.0,0.6534,1.0,-5.0,1.87384,102.9179,0.17425337,0.49669313,0.026776917,0.036708552,0.03569682,0.22725709
1000.0,0.6534,1.0,-4.75,1.87384,115.3637,0.26292542,0.4421316,0.024106147,0.032927718,0.032100853,0.20420603
1000.0,0.6534,1.0,-4.5,1.87384,129.72258,0.34530407,0.3919269,0.021626268,0.029422013,0.028763195,0.18281731
1000.0,0.6534,1.0,-4.25,1.87384,146.35266,0.42200953,0.3458304,0.019328872,0.026179159,0.0256724,0.163017
1000.0,0.6534,1.0,-4.0,1.87384,165.59471,0.49396294,0.30377528,0.017215703,0.02320058,0.022830473,0.14481664
1000.0,0.6534,1.0,-3.75,1.87384,132.49814,0.45392415,0.29344618,0.022197977,0.03058657,0.029614082,0.1887462
1000.0,0.6534,1.0,-3.5,1.87384,103.70045,0.38042882,0.284161,0.029209044,0.040992353,0.03916382,0.25060442
1000.0,0.6534,1.0,-3.25,1.87384,88.30245,0.328494,0.2660593,0.035120048,0.049828842,0.047230236,0.30293792
1000.0,0.6534,1.0,-3.0,1.87384,77.75829,0.28405878,0.24357975,0.0407524,0.05829527,0.054927547,0.3529378
1000.0,0.6534,1.0,-2.75,1.87384,69.90652,0.2436577,0.21823324,0.046272885,0.06663524,0.062482063,0.4020647
1000.0,0.6534,1.0,-2.5,1.87384,63.827297,0.2060212,0.19100845,0.05170567,0.0748834,0.069926456,0.45052868
1000.0,0.6534,1.0,-2.25,1.87384,59.036697,0.1707255,0.16277526,0.057013296,0.0829831,0.077209495,0.49799648
1000.0,0.6534,1.0,-2.0,1.87384,55.247692,0.13777559,0.13440065,0.06212246,0.09082379,0.08423095,0.54381657
1000.0,0.6534,1.0,-1.75,1.87384,52.27665,0.10742332,0.10677622,0.06693728,0.098260194,0.090859555,0.58713466
1000.0,0.6534,1.0,-1.5,1.87384,50.000072,0.08005969,0.08080382,0.07134971,0.1051275,0.096947074,0.6269848
1000.0,0.6534,1.0,-1.25,1.87384,48.33226,0.056133565,0.057356443,0.075249724,0.11125647,0.10234225,0.66237926
1000.0,0.6534,1.0,-1.0,1.87384,47.212833,0.03608201,0.037225474,0.07853567,0.11648897,0.106904864,0.6924004
1000.0,0.6534,1.0,-0.75,1.87384,46.599297,0.020270457,0.02106495,0.08112389,0.12069266,0.110518984,0.7162865
1000.0,0.6534,1.0,-0.5,1.87384,46.46252,0.008945993,0.009343513,0.08295659,0.12377319,0.11310382,0.7335028
1000.0,0.6534,1.0,-0.25,1.87384,46.78385,0.0022081842,0.0023131089,0.08400677,0.12568207,0.11462053,0.7437869
1000.0,0.6534,1.0,0.0,1.87384,47.5534,0.0,0.0,0.08427955,0.12641934,0.11507422,0.74716175
1000.0,0.6534,1.0,0.25,1.87384,48.768993,0.002118381,0.0022189296,0.08380994,0.12603053,0.11451098,0.74391764
1000.0,0.6534,1.0,0.5,1.87384,50.435787,0.008240755,0.008606681,0.08265763,0.124599434,0.11301093,0.7345671
1000.0,0.6534,1.0,0.75,1.87384,52.566307,0.017961683,0.018668115,0.08089994,0.12223766,0.110678576,0.719783
1000.0,0.6534,1.0,1.0,1.87384,55.18104,0.030833242,0.031826667,0.078624204,0.1190732,0.107632436,0.700331
1000.0,0.6534,1.0,1.25,1.87384,58.30959,0.046403695,0.04747211,0.075920425,0.11523947,0.10399504,0.67700446
1000.0,0.6534,1.0,1.5,1.87384,61.99253,0.06425084,0.06500046,0.07287524,0.11086597,0.099884585,0.6505702
1000.0,0.6534,1.0,1.75,1.87384,66.2844,0.08400863,0.08384344,0.0695672,0.106071055,0.09540848,0.6217264
1000.0,0.6534,1.0,2.0,1.87384,71.25826,0.10538774,0.10348696,0.06606363,0.10095689,0.09065893,0.5910733
1000.0,0.6534,1.0,2.25,1.87384,77.01289,0.12819247,0.123479545,0.06241852,0.09560611,0.0857101,0.5590944
1000.0,0.6534,1.0,2.5,1.87384,83.6846,0.15233819,0.14343223,0.05867115,0.090079546,0.08061609,0.5261436
1000.0,0.6534,1.0,2.75,1.87384,91.46735,0.1778764,0.1630113,0.05484466,0.08441387,0.075408965,0.4924317
1000.0,0.6534,1.0,3.0,1.87384,100.649925,0.20504032,0.18192384,0.05094347,0.07861758,0.07009523,0.4580033
1000.0,0.6534,1.0,3.25,1.87384,111.690926,0.23434038,0.19989346,0.046947338,0.07266189,0.06464762,0.42268348
1000.0,0.6534,1.0,3.5,1.87384,125.39193,0.26679078,0.2166144,0.04279622,0.06645783,0.05898439,0.38594288
1000.0,0.6534,1.0,3.75,1.87384,143.39078,0.30455944,0.23163958,0.03834513,0.059787862,0.052907497,0.34649563
1000.0,0.6534,1.0,4.0,1.87384,170.233,0.35367987,0.24395116,0.03317259,0.05201631,0.04584041,0.30059394
1000.0,0.6534,1.0,4.25,1.87384,246.13995,0.45986918,0.24558969,0.02386373,0.037975855,0.033107888,0.21782394
1000.0,0.6534,1.0,4.5,1.87384,228.62091,0.40255445,0.26883402,0.026081707,0.041346334,0.036149234,0.23762688
1000.0,0.6534,1.0,4.75,1.87384,212.78741,0.34571645,0.29325804,0.028456012,0.044954516,0.039404694,0.25882432
1000.0,0.6534,1.0,5.0,1.87384,198.91174,0.28825736,0.31815457,0.030920785,0.048695844,0.042782973,0.2808159
1000.0,0.6534,1.0,5.25,1.87384,186.76997,0.23018022,0.34331563,0.033458456,0.052542917,0.04625982,0.30344278
1000.0,0.6534,1.0,5.5,1.87384,176.13014,0.17162782,0.3685874,0.03605634,0.056476265,0.04981781,0.32659128
1000.0,0.6534,1.0,5.75,1.87384,166.78728,0.11278891,0.39383414,0.038703095,0.060478624,0.053441398,0.35016006
1000.0,0.6534,1.0,6.0,1.87384,158.5664,0.05387075,0.41892993,0.041387886,0.0645336,0.057115745,0.37405267
1000.0,0.6534,1.0,6.25,1.87384,151.31963,-0.004912802,0.44375628,0.04410013,0.068625264,0.060826395,0.39817518
1000.0,0.6534,1.0,6.5,1.87384,144.92213,-0.06334793,0.46820182,0.046829488,0.072738096,0.06455922,0.4224358
1000.0,0.6534,1.0,6.75,1.87384,139.26846,-0.12122526,0.49216235,0.049565848,0.07685697,0.068300426,0.446745
