M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
3000.0,0.6534,1.0,-7.5,-3.27921,1160.9866,0.29883552,0.2696788,0.035916638,0.05413163,0.053420972,0.32347912
3000.0,0.6534,1.0,-7.25,-3.27921,1108.2137,0.28780255,0.2618558,0.037489556,0.05649212,0.055757206,0.3376152
3000.0,0.6534,1.0,-7.0,-3.27921,1058.4462,0.27661556,0.2536272,0.03910928,0.05892249,0.058162834,0.35217083
3000.0,0.6534,1.0,-6.75,-3.27921,1011.48724,0.26526523,0.24499801,0.04077618,0.061423257,0.06063841,0.36714926
3000.0,0.6534,1.0,-6.5,-3.27921,967.1637,0.2537455,0.235975,0.042490195,0.06399431,0.06318383,0.3825499
3000.0,0.6534,1.0,-6.25,-3.27921,925.32184,0.24205394,0.22656743,0.044250786,0.06663478,0.065798275,0.39836767
3000.0,0.6534,1.0,-6.0,-3.27921,885.8252,0.23019193,0.21678747,0.046056826,0.06934296,0.06848006,0.41459242
3000.0,0.6534,1.0,-5.75,-3.27921,848.55194,0.21816516,0.20665078,0.04790655,0.072116144,0.071226545,0.4312081
3000.0,0.6534,1.0,-5.5,-3.27921,813.3929,0.20598395,0.1961772,0.049797457,0.074950546,0.07403401,0.44819215
3000.0,0.6534,1.0,-5.25,-3.27921,780.2502,0.19366385,0.1853913,0.05172621,0.07784111,0.07689749,0.46551445
3000.0,0.6534,1.0,-5.0,-3.27921,749.03577,0.18122607,0.17432311,0.053688556,0.08078141,0.07981064,0.4831366
3000.0,0.6534,1.0,-4.75,-3.27921,719.67035,0.16869806,0.16300869,0.05567921,0.083763465,0.0827656,0.501011
3000.0,0.6534,1.0,-4.5,-3.27921,692.0823,0.15611394,0.15149078,0.057691775,0.08677763,0.08575286,0.51908004
3000.0,0.6534,1.0,-4.25,-3.27921,666.2069,0.14351507,0.13981938,0.059718646,0.08981245,0.0887611,0.5372752
3000.0,0.6534,1.0,-4.0,-3.27921,641.9859,0.13095036,0.1280523,0.061750934,0.092854545,0.09177711,0.5555164
3000.0,0.6534,1.0,-3.75,-3.27921,619.36633,0.118476704,0.11625536,0.06377841,0.09588853,0.09478569,0.5737118
3000.0,0.6534,1.0,-3.5,-3.27921,598.30054,0.10615903,0.10450281,0.06578948,0.098896965,0.0977696,0.591757
