M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
1000.0,0.6534,3.0,-2.5,8.43226,64.26155,-0.7033675,0.76427996,0.07841129,0.112222925,0.105780296,0.6797372
1000.0,0.6534,3.0,-2.41667,8.43226,67.92911,-0.6187843,0.7235174,0.07474752,0.10684627,0.1008007,0.64756405
1000.0,0.6534,3.0,-2.33333,8.43226,72.00472,-0.5346768,0.68304944,0.07110195,0.101502106,0.09584735,0.61556804
1000.0,0.6534,3.0,-2.25,8.43226,76.54271,-0.45124555,0.64300096,0.06748143,0.096200354,0.09092953,0.583809
1000.0,0.6534,3.0,-2.16667,8.43226,81.60904,-0.3686459,0.6034734,0.063891076,0.090948395,0.086054176,0.55233157
1000.0,0.6534,3.0,-2.08333,8.43226,87.28243,-0.28702006,0.5645604,0.06033569,0.0857532,0.08122781,0.5211777
1000.0,0.6534,3.0,-2.0,8.43226,93.65492,-0.2065276,0.5263623,0.056821156,0.08062329,0.07645839,0.49039882
1000.0,0.6534,3.0,-1.91667,8.43226,100.83947,-0.12728852,0.48895884,0.053351987,0.075565234,0.07175206,0.46003443
1000.0,0.6534,3.0,-1.83333,8.43226,108.97291,-0.049414825,0.45242527,0.049932793,0.070585735,0.06711506,0.43012482
1000.0,0.6534,3.0,-1.75,8.43226,118.2183,0.026960984,0.41684598,0.046569657,0.06569366,0.06255565,0.40072322
1000.0,0.6534,3.0,-1.66667,8.43226,128.77783,0.10174178,0.38229004,0.043267883,0.060896747,0.05808101,0.371876
1000.0,0.6534,3.0,-1.58333,8.43226,140.89911,0.17483903,0.34882727,0.040033575,0.056203865,0.05369941,0.3436365
1000.0,0.6534,3.0,-1.5,8.43226,154.87929,0.24615504,0.31654394,0.036875308,0.05162745,0.049422458,0.3160795
1000.0,0.6534,3.0,-1.41667,8.43226,171.07892,0.31566104,0.2855293,0.0338032,0.047182,0.045263782,0.2892926
1000.0,0.6534,3.0,-1.33333,8.43226,189.89037,0.3834791,0.25593305,0.030835727,0.04289363,0.04124819,0.26343486
1000.0,0.6534,3.0,-1.25,8.43226,181.3514,0.38932917,0.23193395,0.033005018,0.046253968,0.04423631,0.28297552
1000.0,0.6534,3.0,-1.16667,8.43226,143.33372,0.28983542,0.21089864,0.04313292,0.061527535,0.058091484,0.37303925
1000.0,0.6534,3.0,-1.08333,8.43226,127.469154,0.23448429,0.18706705,0.04975857,0.07160552,0.06717613,0.43220553
1000.0,0.6534,3.0,-1.0,8.43226,117.430824,0.1918159,0.16287073,0.055336483,0.08014227,0.07483687,0.48216662
1000.0,0.6534,3.0,-0.91667,8.43226,110.42089,0.15633906,0.1390916,0.060265593,0.08772947,0.08161708,0.52644175
1000.0,0.6534,3.0,-0.83333,8.43226,105.35483,0.12597787,0.116260186,0.06467744,0.09456025,0.08769548,0.56618583
1000.0,0.6534,3.0,-0.75,8.43226,101.69023,0.099754944,0.09480854,0.06861917,0.10070167,0.0931356,0.6018064
1000.0,0.6534,3.0,-0.66667,8.43226,99.113884,0.07713665,0.07508634,0.07210738,0.1061752,0.09795932,0.6334411
1000.0,0.6534,3.0,-0.58333,8.43226,97.43029,0.057805195,0.057377033,0.075146094,0.11098343,0.10217128,0.6611155
1000.0,0.6534,3.0,-0.5,8.43226,96.51104,0.04155312,0.041903358,0.07773516,0.115122646,0.10577046,0.6848185
1000.0,0.6534,3.0,-0.41667,8.43226,96.26819,0.02821317,0.028813895,0.079877235,0.11859354,0.10875967,0.7045639
1000.0,0.6534,3.0,-0.33333,8.43226,96.64124,0.01763691,0.01819171,0.081578836,0.12140278,0.11114707,0.72040075
1000.0,0.6534,3.0,-0.25,8.43226,97.58854,0.0096815135,0.010060312,0.08285098,0.12356397,0.112946995,0.7324181
1000.0,0.6534,3.0,-0.16667,8.43226,99.08256,0.0041953516,0.004381875,0.083710454,0.12509976,0.11418176,0.7407577
1000.0,0.6534,3.0,-0.08333,8.43226,101.10699,0.0010216341,0.0010702413,0.084178425,0.12603982,0.11487974,0.74560106
1000.0,0.6534,3.0,0.0,8.43226,103.65382,0.0,0.0,0.08427955,0.12641934,0.11507422,0.74716175
1000.0,0.6534,3.0,0.08333,8.43226,106.72368,0.0009679221,0.0010139002,0.08404122,0.12627806,0.11480224,0.74567866
1000.0,0.6534,3.0,0.16667,8.43226,110.32489,0.0037675246,0.003934846,0.083491944,0.1256579,0.11410254,0.7414022
1000.0,0.6534,3.0,0.25,8.43226,114.4719,0.008248428,0.008572744,0.082660615,0.12460156,0.11301443,0.7345867
1000.0,0.6534,3.0,0.33333,8.43226,119.18833,0.014274704,0.01473462,0.081575006,0.123150535,0.1115758,0.725478
1000.0,0.6534,3.0,0.41667,8.43226,124.50701,0.021729508,0.022231108,0.080260895,0.12134356,0.10982186,0.71430486
1000.0,0.6534,3.0,0.5,8.43226,130.4695,0.030516384,0.030878333,0.07874181,0.11921621,0.10778483,0.7012767
1000.0,0.6534,3.0,0.58333,8.43226,137.1325,0.040569857,0.04050749,0.07703733,0.11679837,0.10549156,0.6865687
1000.0,0.6534,3.0,0.66667,8.43226,144.57048,0.05185974,0.050965764,0.07516263,0.114113525,0.10296296,0.6703174
1000.0,0.6534,3.0,0.75,8.43226,152.87881,0.06439497,0.06211424,0.07312841,0.111178495,0.10021385,0.65262
1000.0,0.6534,3.0,0.83333,8.43226,162.18939,0.07824469,0.07383723,0.07093829,0.10799964,0.097249374,0.63351136
1000.0,0.6534,3.0,0.91667,8.43226,172.68527,0.09355618,0.08604045,0.068587445,0.10457079,0.09406322,0.61295176
1000.0,0.6534,3.0,1.0,8.43226,184.62657,0.11058655,0.09864866,0.066060185,0.100869544,0.09063424,0.5908053
1000.0,0.6534,3.0,1.08333,8.43226,198.4161,0.12978704,0.11161868,0.063321665,0.09684501,0.08691519,0.5667671
1000.0,0.6534,3.0,1.16667,8.43226,214.72298,0.15195799,0.12494457,0.060304374,0.09239765,0.08281428,0.5402435
1000.0,0.6534,3.0,1.25,8.43226,234.80103,0.17864867,0.1386765,0.056872718,0.087326564,0.078146964,0.5100395
1000.0,0.6534,3.0,1.33333,8.43226,261.6237,0.21357453,0.1530095,0.052695602,0.08113983,0.07246224,0.47323298
1000.0,0.6534,3.0,1.41667,8.43226,307.78815,0.2723529,0.16879238,0.046379916,0.07176472,0.06386171,0.41752034
1000.0,0.6534,3.0,1.5,8.43226,350.85605,0.30289355,0.18283616,0.042105574,0.06540981,0.058038972,0.37978837
1000.0,0.6534,3.0,1.58333,8.43226,338.5827,0.25773215,0.19310367,0.0447907,0.06941664,0.061701547,0.403541
1000.0,0.6534,3.0,1.66667,8.43226,328.2288,0.21467307,0.20279925,0.047438342,0.07336342,0.06531184,0.4269493
1000.0,0.6534,3.0,1.75,8.43226,319.6706,0.17366329,0.21180719,0.05001713,0.07720256,0.06882692,0.44973361
1000.0,0.6534,3.0,1.83333,8.43226,312.70477,0.13473357,0.22008672,0.05251218,0.080911964,0.07222651,0.47176284
1000.0,0.6534,3.0,1.91667,8.43226,307.1415,0.09791687,0.22762303,0.05491401,0.084477864,0.0754978,0.49295422
1000.0,0.6534,3.0,2.0,8.43226,302.81757,0.06324184,0.23441444,0.0572155,0.087890126,0.07863121,0.51324636
1000.0,0.6534,3.0,2.08333,8.43226,299.5921,0.030702705,0.24047323,0.059412792,0.091143444,0.08162159,0.53260636
1000.0,0.6534,3.0,2.16667,8.43226,297.3464,0.00027443896,0.24581966,0.061503828,0.09423525,0.08446626,0.55101764
1000.0,0.6534,3.0,2.25,8.43226,295.98102,-0.02807505,0.25047842,0.063487336,0.0971641,0.087163635,0.56847036
1000.0,0.6534,3.0,2.33333,8.43226,295.4111,-0.05440394,0.25448075,0.06536404,0.09993152,0.0897148,0.5849722
1000.0,0.6534,3.0,2.41667,8.43226,295.56512,-0.078781515,0.2578608,0.06713565,0.10254043,0.09212218,0.6005393
1000.0,0.6534,3.0,2.5,8.43226,296.38242,-0.101277694,0.26065367,0.06880401,0.10499399,0.09438841,0.6151894
