M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
4000.0,0.6534,3.0,-2.5,11.24302,1550.4989,0.27102387,0.25607404,0.03948823,0.0590761,0.05884908,0.35459366
4000.0,0.6534,3.0,-2.41667,11.24302,1493.6027,0.2606475,0.24733502,0.041082256,0.061467256,0.06122676,0.36892685
4000.0,0.6534,3.0,-2.33333,11.24302,1439.4436,0.25005993,0.23826557,0.042721376,0.06392628,0.06367177,0.38366616
4000.0,0.6534,3.0,-2.25,11.24302,1387.9348,0.23926914,0.22887748,0.04440393,0.0664507,0.06618165,0.3987968
4000.0,0.6534,3.0,-2.16667,11.24302,1338.978,0.22828245,0.21918222,0.04612835,0.06903819,0.06875407,0.41430464
4000.0,0.6534,3.0,-2.08333,11.24302,1292.4834,0.21711046,0.20919445,0.047892526,0.071685575,0.07138587,0.43017074
4000.0,0.6534,3.0,-2.0,11.24302,1248.3845,0.20577158,0.1989362,0.04969307,0.07438783,0.07407202,0.4463648
4000.0,0.6534,3.0,-1.91667,11.24302,1206.6046,0.1942843,0.18843003,0.051526558,0.07713982,0.07680741,0.46285602
4000.0,0.6534,3.0,-1.83333,11.24302,1167.073,0.18267147,0.17770283,0.05338883,0.079935335,0.07958586,0.47960714
4000.0,0.6534,3.0,-1.75,11.24302,1129.739,0.17096482,0.16679026,0.055274267,0.08276595,0.082398966,0.49656758
4000.0,0.6534,3.0,-1.66667,11.24302,1094.5417,0.15919694,0.15572917,0.057177063,0.085622996,0.0852381,0.5136853
4000.0,0.6534,3.0,-1.58333,11.24302,1061.4261,0.1474056,0.1445618,0.059090547,0.08849648,0.08809331,0.5309003
4000.0,0.6534,3.0,-1.5,11.24302,1030.3529,0.13563813,0.13333984,0.061006457,0.09137401,0.09095226,0.5481384
4000.0,0.6534,3.0,-1.41667,11.24302,1001.2745,0.123943,0.12211657,0.062916294,0.09424287,0.09380231,0.5653231
4000.0,0.6534,3.0,-1.33333,11.24302,974.14777,0.112373985,0.11095076,0.06481067,0.09708899,0.09662945,0.5823703
4000.0,0.6534,3.0,-1.25,11.24302,948.9426,0.10099409,0.09991042,0.066678666,0.099896,0.09941738,0.59918153
4000.0,0.6534,3.0,-1.16667,11.24302,925.62213,0.08986678,0.08906439,0.06850924,0.10264733,0.10214964,0.6156577
4000.0,0.6534,3.0,-1.08333,11.24302,904.15326,0.079059735,0.07848584,0.07029065,0.10532537,0.10480872,0.6316931
4000.0,0.6534,3.0,-1.0,11.24302,884.51324,0.06864786,0.068255186,0.072009936,0.1079107,0.107375294,0.6471714
4000.0,0.6534,3.0,-0.91667,11.24302,866.67413,0.05870451,0.058451492,0.07365439,0.11038423,0.1098304,0.6619782
4000.0,0.6534,3.0,-0.83333,11.24302,850.6112,0.049304515,0.049155254,0.07521108,0.112726554,0.11215473,0.6759971
4000.0,0.6534,3.0,-0.75,11.24302,836.308,0.04052602,0.040450193,0.07666649,0.11491739,0.114328146,0.6891067
4000.0,0.6534,3.0,-0.66667,11.24302,823.74414,0.032442246,0.032414995,0.07800798,0.11693773,0.116331756,0.7011931
4000.0,0.6534,3.0,-0.58333,11.24302,812.9024,0.025123717,0.025125405,0.07922336,0.118769266,0.11814738,0.7121466
4000.0,0.6534,3.0,-0.5,11.24302,803.7715,0.018638931,0.018654794,0.0803008,0.12039422,0.11975737,0.7218609
4000.0,0.6534,3.0,-0.41667,11.24302,796.33795,0.013047492,0.013067227,0.081230015,0.12179712,0.12114635,0.73024315
4000.0,0.6534,3.0,-0.33333,11.24302,790.59125,0.008401732,0.008418977,0.082001954,0.12296435,0.122300826,0.73721206
4000.0,0.6534,3.0,-0.25,11.24302,786.52454,0.004746536,0.0047582677,0.08260887,0.12388424,0.123209216,0.74269766
4000.0,0.6534,3.0,-0.16667,11.24302,784.1309,0.0021148357,0.0021206946,0.08304507,0.12454818,0.12386302,0.7466487
4000.0,0.6534,3.0,-0.08333,11.24302,783.4058,0.00052894605,0.000530506,0.0833067,0.12495033,0.12425644,0.7490302
4000.0,0.6534,3.0,0.0,11.24302,784.347,0.0,0.0,0.08339181,0.12508772,0.12438657,0.7498246
4000.0,0.6534,3.0,0.08333,11.24302,786.9532,0.00052656187,0.0005281146,0.083300635,0.12496063,0.12425375,0.74903375
4000.0,0.6534,3.0,0.16667,11.24302,791.22614,0.0020958704,0.002101676,0.08303536,0.12457229,0.12386119,0.74667716
4000.0,0.6534,3.0,0.25,11.24302,797.16736,0.0046831504,0.0046947296,0.08260021,0.12392902,0.123215236,0.7427928
4000.0,0.6534,3.0,0.33333,11.24302,804.78186,0.008253509,0.00827048,0.08200122,0.12303974,0.1223248,0.73743445
4000.0,0.6534,3.0,0.41667,11.24302,814.0771,0.012762932,0.012782345,0.08124594,0.121915765,0.12120116,0.7306701
4000.0,0.6534,3.0,0.5,11.24302,825.0589,0.018157389,0.018173132,0.08034365,0.120571,0.11985815,0.72258306
4000.0,0.6534,3.0,0.58333,11.24302,837.73816,0.024377503,0.024379794,0.07930458,0.11902073,0.11831102,0.7132651
4000.0,0.6534,3.0,0.66667,11.24302,852.1285,0.03135887,0.03133383,0.078139834,0.11728156,0.1165763,0.702816
4000.0,0.6534,3.0,0.75,11.24302,868.2401,0.03903066,0.038959984,0.07686159,0.11537176,0.11467216,0.6913452
4000.0,0.6534,3.0,0.83333,11.24302,886.09033,0.047322135,0.047182858,0.07548205,0.1133096,0.112616785,0.67896235
4000.0,0.6534,3.0,0.91667,11.24302,905.6993,0.056161914,0.05592623,0.074013524,0.111113526,0.11042854,0.66577804
4000.0,0.6534,3.0,1.0,11.24302,927.0819,0.06547576,0.06511098,0.0724688,0.10880271,0.108126506,0.6519073
4000.0,0.6534,3.0,1.08333,11.24302,950.2625,0.07519411,0.07466264,0.0708599,0.10639519,0.10572859,0.6374582
4000.0,0.6534,3.0,1.16667,11.24302,975.2684,0.085250095,0.08450945,0.069198385,0.10390829,0.10325204,0.62253463
