M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
4000.0,0.6534,1.0,-7.5,1.40538,923.163,0.45429015,0.42965922,0.009710382,0.014467491,0.0144517105,0.08701759
4000.0,0.6534,1.0,-7.25,1.40538,864.9585,0.4492782,0.42671207,0.010375002,0.015461721,0.015442169,0.0929855
4000.0,0.6534,1.0,-7.0,1.40538,809.4627,0.44396588,0.42336282,0.011098235,0.016543776,0.016520023,0.09948015
4000.0,0.6534,1.0,-6.75,1.40538,756.5797,0.43831193,0.4195732,0.011886717,0.01772361,0.01769517,0.10656121
4000.0,0.6534,1.0,-6.5,1.40538,706.2215,0.43227005,0.41529948,0.012747946,0.019012472,0.018978797,0.1142961
4000.0,0.6534,1.0,-6.25,1.40538,658.3069,0.42578825,0.41049206,0.013690398,0.020423075,0.020383544,0.12276103
4000.0,0.6534,1.0,-6.0,1.40538,612.76117,0.41880807,0.40509456,0.014723648,0.021969788,0.021923697,0.13204212
4000.0,0.6534,1.0,-5.75,1.40538,569.5153,0.4112638,0.399043,0.015858507,0.023668835,0.023615383,0.14223662
4000.0,0.6534,1.0,-5.5,1.40538,528.50586,0.4030816,0.39226502,0.017107164,0.025538512,0.025476787,0.15345412
4000.0,0.6534,1.0,-5.25,1.40538,489.67398,0.39417866,0.3846791,0.018483318,0.027599383,0.027528347,0.16581787
4000.0,0.6534,1.0,-5.0,1.40538,452.9656,0.3844625,0.37619373,0.020002306,0.029874476,0.029792948,0.17946585
4000.0,0.6534,1.0,-4.75,1.40538,418.33075,0.37383044,0.36670688,0.021681182,0.03238941,0.032296043,0.1945515
4000.0,0.6534,1.0,-4.5,1.40538,385.7234,0.3621694,0.35610595,0.023538757,0.03517244,0.035065696,0.21124408
4000.0,0.6534,1.0,-4.25,1.40538,355.10104,0.34935644,0.34426817,0.0255955,0.038254328,0.03813246,0.2297278
4000.0,0.6534,1.0,-4.0,1.40538,326.4247,0.3352603,0.33106235,0.02787327,0.04166795,0.041528974,0.2501995
