M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
1000.0,0.6534,3.0,-2.5,2.81075,19.978256,-2.2405696,2.7107556,0.036328476,0.04778927,0.048064675,0.30325297
1000.0,0.6534,3.0,-2.41667,2.81075,23.965668,-1.7060355,2.2608364,0.03041114,0.03987337,0.04019377,0.25341755
1000.0,0.6534,3.0,-2.33333,2.81075,28.382694,-1.288357,1.9095604,0.025781149,0.033683304,0.03403632,0.214436
1000.0,0.6534,3.0,-2.25,2.81075,33.289604,-0.95349723,1.6282104,0.022064064,0.028717335,0.029094003,0.18315196
1000.0,0.6534,3.0,-2.16667,2.81075,38.759254,-0.6794002,1.3981804,0.019017305,0.024650443,0.025043981,0.15752074
1000.0,0.6534,3.0,-2.08333,2.81075,44.87819,-0.45122272,1.2069527,0.016477713,0.021264028,0.021669118,0.13616703
1000.0,0.6534,3.0,-2.0,2.81075,51.747074,-0.25867224,1.045852,0.014332261,0.018406663,0.018818993,0.11813819
1000.0,0.6534,3.0,-1.91667,2.81075,59.48879,-0.09427426,0.90858495,0.012498985,0.015968557,0.016384533,0.10274335
1000.0,0.6534,3.0,-1.83333,2.81075,68.25125,0.047483794,0.7905201,0.010917598,0.013868963,0.014285507,0.08947445
1000.0,0.6534,3.0,-1.75,2.81075,78.209404,0.17072074,0.68821025,0.009543298,0.01204787,0.012462288,0.07795382
1000.0,0.6534,3.0,-1.66667,2.81075,89.57812,0.2786606,0.59898055,0.008341347,0.01045876,0.010868645,0.067888714
1000.0,0.6534,3.0,-1.58333,2.81075,102.61686,0.37384892,0.52075994,0.0072849095,0.009065682,0.009468856,0.059052866
1000.0,0.6534,3.0,-1.5,2.81075,117.62887,0.4583406,0.45196134,0.0063535194,0.007841167,0.008235654,0.051273525
1000.0,0.6534,3.0,-1.41667,2.81075,134.95694,0.5340074,0.39136237,0.005531553,0.0067641097,0.0071481713,0.0444183
1000.0,0.6534,3.0,-1.33333,2.81075,154.78085,0.60341245,0.33842492,0.004812884,0.0058252467,0.00619788,0.038431797
1000.0,0.6534,3.0,-1.25,2.81075,99.171104,0.54148245,0.3708229,0.007949829,0.010269505,0.010419712,0.06550045
1000.0,0.6534,3.0,-1.16667,2.81075,75.362015,0.49787048,0.38144913,0.010789799,0.014344167,0.014253852,0.09015156
1000.0,0.6534,3.0,-1.08333,2.81075,60.685833,0.46377754,0.38138762,0.013718088,0.018582966,0.018215902,0.11567482
1000.0,0.6534,3.0,-1.0,2.81075,50.06641,0.43252984,0.37459707,0.016968774,0.023320554,0.022621732,0.14409946
1000.0,0.6534,3.0,-0.91667,2.81075,41.85371,0.4015472,0.3620697,0.020676503,0.028756253,0.027654665,0.1766122
1000.0,0.6534,3.0,-0.83333,2.81075,35.2804,0.36930323,0.34396273,0.024955815,0.035064336,0.033471767,0.21423608
1000.0,0.6534,3.0,-0.75,2.81075,29.924284,0.33471212,0.32011518,0.02990969,0.042405583,0.040215258,0.25790274
1000.0,0.6534,3.0,-0.66667,2.81075,25.524931,0.29696316,0.29028353,0.035623584,0.05091839,0.048004378,0.3083997
1000.0,0.6534,3.0,-0.58333,2.81075,21.911936,0.25558612,0.25437978,0.04213972,0.0606807,0.056900404,0.366144
1000.0,0.6534,3.0,-0.5,2.81075,18.969692,0.21066603,0.21279193,0.049411956,0.07164234,0.066845044,0.430782
1000.0,0.6534,3.0,-0.41667,2.81075,16.61565,0.16312961,0.16675529,0.057250775,0.08354122,0.07758498,0.500698
1000.0,0.6534,3.0,-0.33333,2.81075,14.790943,0.11511612,0.11878771,0.06525657,0.09579965,0.088579856,0.57241195
1000.0,0.6534,3.0,-0.25,2.81075,13.454125,0.07019483,0.072950184,0.07278169,0.10746023,0.098948725,0.64022255
1000.0,0.6534,3.0,-0.16667,2.81075,12.575743,0.033052295,0.034520414,0.07898731,0.11726213,0.10754543,0.6966846
1000.0,0.6534,3.0,-0.08333,2.81075,12.136642,0.008511611,0.008915686,0.08301924,0.12389747,0.113196895,0.7341468
1000.0,0.6534,3.0,0.0,2.81075,12.126288,0.0,0.0,0.08427955,0.12641934,0.11507422,0.74716175
1000.0,0.6534,3.0,0.08333,2.81075,12.541551,0.008236969,0.008627792,0.082655676,0.124598004,0.11300863,0.7345541
1000.0,0.6534,3.0,0.16667,2.81075,13.38676,0.031048924,0.032427583,0.078548424,0.11898068,0.107534155,0.69972056
1000.0,0.6534,3.0,0.25,2.81075,14.673328,0.064348094,0.06687844,0.072694376,0.11063852,0.09964834,0.64909375
1000.0,0.6534,3.0,0.33333,2.81075,16.421028,0.10362283,0.10695585,0.06590042,0.10077189,0.09045062,0.5897991
1000.0,0.6534,3.0,0.41667,2.81075,18.659224,0.1450647,0.14838059,0.058845483,0.090407126,0.08087013,0.52787966
1000.0,0.6534,3.0,0.5,2.81075,21.427921,0.18602479,0.18812712,0.052002035,0.08027025,0.071556345,0.46757504
1000.0,0.6534,3.0,0.58333,2.81075,24.782671,0.22500855,0.22441214,0.045639757,0.070785634,0.06288247,0.41133428
1000.0,0.6534,3.0,0.66667,2.81075,28.79925,0.26139557,0.25637737,0.03987728,0.062149353,0.055014964,0.36026198
1000.0,0.6534,3.0,0.75,2.81075,33.58018,0.29513875,0.2837439,0.034737192,0.054410122,0.047988355,0.3146016
1000.0,0.6534,3.0,0.83333,2.81075,39.27142,0.3265684,0.30656183,0.030183734,0.047525533,0.04175657,0.2740688
1000.0,0.6534,3.0,0.91667,2.81075,46.085777,0.35624528,0.3249999,0.026152797,0.041407414,0.036234032,0.23811835
1000.0,0.6534,3.0,1.0,2.81075,54.34648,0.38490686,0.3391998,0.022568539,0.035947345,0.03131848,0.20609328
1000.0,0.6534,3.0,1.08333,2.81075,64.59084,0.41354716,0.3491604,0.019346317,0.031021357,0.026895039,0.17725171
1000.0,0.6534,3.0,1.16667,2.81075,77.815155,0.44365564,0.35453144,0.016389938,0.026485782,0.02283247,0.15074232
1000.0,0.6534,3.0,1.25,2.81075,96.26478,0.47807565,0.3540742,0.013565256,0.022136264,0.018946726,0.12536606
1000.0,0.6534,3.0,1.33333,2.81075,127.97653,0.5259334,0.34276274,0.010532445,0.017446196,0.014769295,0.09805907
1000.0,0.6534,3.0,1.41667,2.81075,175.59001,0.5606167,0.3296772,0.007991855,0.01350094,0.011266082,0.075137906
1000.0,0.6534,3.0,1.5,2.81075,156.8855,0.49770886,0.3737646,0.008948247,0.015010101,0.012593,0.083849736
1000.0,0.6534,3.0,1.58333,2.81075,140.36046,0.43051076,0.42257798,0.010014175,0.01669066,0.014071298,0.09355371
1000.0,0.6534,3.0,1.66667,2.81075,125.83791,0.3576989,0.4762216,0.0111919455,0.018544866,0.015703876,0.10426704
1000.0,0.6534,3.0,1.75,2.81075,113.04896,0.2784378,0.5350724,0.0124906525,0.020586405,0.017503193,0.11607067
1000.0,0.6534,3.0,1.83333,2.81075,101.74302,0.19188975,0.59964645,0.013922769,0.022834405,0.01948641,0.12907657
1000.0,0.6534,3.0,1.91667,2.81075,91.706085,0.09714148,0.6705676,0.015503379,0.025312118,0.021674309,0.14342044
1000.0,0.6534,3.0,2.0,2.81075,82.76127,-0.006806268,0.7485474,0.017249746,0.028046202,0.024090676,0.15925777
1000.0,0.6534,3.0,2.08333,2.81075,74.7569,-0.12114689,0.83445543,0.019182913,0.031069186,0.026764516,0.17677808
1000.0,0.6534,3.0,2.16667,2.81075,67.56584,-0.24728258,0.9293255,0.021327877,0.03441974,0.02973029,0.19620664
1000.0,0.6534,3.0,2.25,2.81075,61.08347,-0.3868249,1.0343529,0.023713589,0.03814265,0.03302791,0.21780437
1000.0,0.6534,3.0,2.33333,2.81075,55.218975,-0.5417504,1.1510097,0.026375633,0.042292986,0.036706425,0.24189195
1000.0,0.6534,3.0,2.41667,2.81075,49.895454,-0.7144476,1.281079,0.029357098,0.046937425,0.04082525,0.26885775
1000.0,0.6534,3.0,2.5,2.81075,45.049175,-0.90775776,1.4266851,0.03270936,0.052155465,0.045455206,0.29916477
