M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
2000.0,0.6534,1.0,-7.5,-1.87384,746.077,0.49066952,0.35381487,0.012851533,0.019713826,0.018979792,0.11652451
2000.0,0.6534,1.0,-7.25,-1.87384,668.3703,0.47284335,0.35479224,0.0142543,0.021833712,0.021041695,0.12914927
2000.0,0.6534,1.0,-7.0,-1.87384,604.0979,0.4564961,0.35408577,0.01567453,0.02397878,0.023128888,0.14192757
2000.0,0.6534,1.0,-6.75,-1.87384,549.3176,0.4410516,0.3519913,0.017135559,0.026184304,0.025275674,0.15506947
2000.0,0.6534,1.0,-6.5,-1.87384,501.67892,0.42614502,0.34867167,0.018654224,0.028475672,0.027506785,0.16872633
2000.0,0.6534,1.0,-6.25,-1.87384,459.6547,0.4115207,0.34421852,0.02024421,0.030873468,0.029842304,0.18302102
2000.0,0.6534,1.0,-6.0,-1.87384,422.1911,0.39698568,0.3386808,0.02191755,0.033395745,0.032299884,0.19806147
2000.0,0.6534,1.0,-5.75,-1.87384,388.5276,0.38238555,0.33207992,0.023685379,0.036059156,0.03489583,0.21394734
2000.0,0.6534,1.0,-5.5,-1.87384,358.0959,0.36759108,0.32441875,0.025558276,0.0388795,0.037645634,0.2307733
2000.0,0.6534,1.0,-5.25,-1.87384,330.45947,0.3524908,0.3156875,0.027546411,0.04187191,0.040564183,0.2486302
2000.0,0.6534,1.0,-5.0,-1.87384,305.2755,0.33698675,0.3058682,0.029659532,0.045050852,0.043665707,0.26760492
2000.0,0.6534,1.0,-4.75,-1.87384,282.26974,0.32099247,0.29493847,0.03190679,0.048429873,0.04696358,0.28777903
2000.0,0.6534,1.0,-4.5,-1.87384,261.2193,0.30443275,0.28287533,0.034296475,0.05202116,0.050469875,0.30922613
2000.0,0.6534,1.0,-4.25,-1.87384,241.94087,0.2872448,0.26965922,0.036835555,0.05583489,0.054194726,0.3320078
2000.0,0.6534,1.0,-4.0,-1.87384,224.282,0.26938078,0.25527892,0.039529085,0.059878305,0.058145437,0.35616842
2000.0,0.6534,1.0,-3.75,-1.87384,208.11473,0.25081155,0.2397371,0.0423794,0.06415452,0.06232532,0.38172778
2000.0,0.6534,1.0,-3.5,-1.87384,193.3309,0.23153208,0.22305718,0.045385115,0.06866101,0.0667322,0.4086721
2000.0,0.6534,1.0,-3.25,-1.87384,179.83858,0.21156812,0.2052914,0.04853988,0.07338774,0.07135661,0.43694296
2000.0,0.6534,1.0,-3.0,-1.87384,167.5592,0.19098422,0.18653019,0.05183093,0.07831502,0.07617965,0.46642423
2000.0,0.6534,1.0,-2.75,-1.87384,156.42552,0.16989303,0.16691238,0.055237442,0.08341102,0.08117062,0.49692747
2000.0,0.6534,1.0,-2.5,-1.87384,146.37979,0.14846481,0.14663608,0.05872884,0.088629246,0.086284466,0.52817667
2000.0,0.6534,1.0,-2.25,-1.87384,137.37248,0.12693687,0.12596884,0.062263146,0.09390612,0.09145946,0.55979353
2000.0,0.6534,1.0,-2.0,-1.87384,129.3612,0.10562072,0.105255626,0.065785676,0.099159054,0.09661523,0.5912862
2000.0,0.6534,1.0,-1.75,-1.87384,122.309784,0.08490558,0.08492269,0.06922845,0.104285605,0.10165195,0.62204355
2000.0,0.6534,1.0,-1.5,-1.87384,116.18762,0.065255456,0.06547457,0.07251063,0.1091642,0.106450975,0.6513399
2000.0,0.6534,1.0,-1.25,-1.87384,110.969124,0.047197524,0.047481615,0.07554052,0.11365723,0.110877834,0.67835295
2000.0,0.6534,1.0,-1.0,-1.87384,106.63323,0.031299826,0.03155622,0.07821941,0.117616825,0.11478784,0.7021981
2000.0,0.6534,1.0,-0.75,-1.87384,103.16313,0.018137833,0.018317016,0.08044733,0.12089358,0.11803456,0.7219807
2000.0,0.6534,1.0,-0.5,-1.87384,100.54592,0.008251467,0.008342926,0.08213047,0.12334772,0.12048072,0.7368623
2000.0,0.6534,1.0,-0.25,-1.87384,98.77248,0.0020969142,0.0021216748,0.08318952,0.12486157,0.12201045,0.74613565
2000.0,0.6534,1.0,0.0,-1.87384,97.8373,0.0,0.0,0.083567746,0.12535162,0.122541025,0.74929684
2000.0,0.6534,1.0,0.25,-1.87384,97.738464,0.0021190927,0.0021441223,0.08323743,0.124778084,0.12203237,0.74610263
2000.0,0.6534,1.0,0.5,-1.87384,98.4776,0.008424799,0.0085182,0.08220339,0.123150095,0.12049214,0.7366019
2000.0,0.6534,1.0,0.75,-1.87384,100.059944,0.018700834,0.018885447,0.0805029,0.12052534,0.11797553,0.7211341
2000.0,0.6534,1.0,1.0,-1.87384,102.494484,0.032566156,0.032831956,0.07820184,0.11700427,0.11457968,0.700295
2000.0,0.6534,1.0,1.25,-1.87384,105.79413,0.04951408,0.04980866,0.075388014,0.11271988,0.11043373,0.67487544
2000.0,0.6534,1.0,1.5,-1.87384,109.97595,0.068961054,0.06918347,0.0721627,0.107825026,0.105686486,0.64578646
2000.0,0.6534,1.0,1.75,-1.87384,115.06155,0.090296745,0.09029487,0.068632,0.1024794,0.1004937,0.61398107
2000.0,0.6534,1.0,2.0,-1.87384,121.07746,0.11292853,0.11249922,0.06489916,0.096838064,0.09500684,0.5803855
2000.0,0.6534,1.0,2.25,-1.87384,128.05577,0.13631558,0.1352071,0.061058674,0.091042645,0.08936442,0.5458467
2000.0,0.6534,1.0,2.5,-1.87384,136.03474,0.15999101,0.1579066,0.057192456,0.08521565,0.08368644,0.5110981
2000.0,0.6534,1.0,2.75,-1.87384,145.05978,0.18357252,0.18017444,0.053367995,0.07945781,0.07807173,0.4767433
2000.0,0.6534,1.0,3.0,-1.87384,155.18448,0.20676386,0.20167702,0.04963813,0.07384775,0.07259756,0.44325423
2000.0,0.6534,1.0,3.25,-1.87384,166.472,0.2293497,0.22216445,0.046041958,0.068443455,0.06732107,0.41097948
2000.0,0.6534,1.0,3.5,-1.87384,178.99695,0.25118652,0.24146032,0.042606443,0.06328471,0.06228158,0.3801588
2000.0,0.6534,1.0,3.75,-1.87384,192.84752,0.27219182,0.25944933,0.039348323,0.058395974,0.057503436,0.3509404
2000.0,0.6534,1.0,4.0,-1.87384,208.12848,0.29233316,0.27606487,0.036276072,0.053789385,0.05299888,0.32339853
2000.0,0.6534,1.0,4.25,-1.87384,224.96504,0.31161815,0.29127705,0.033391718,0.049467452,0.048770733,0.29754978
2000.0,0.6534,1.0,4.5,-1.87384,243.50793,0.33008602,0.30508226,0.030692447,0.045425493,0.044814717,0.27336755
2000.0,0.6534,1.0,4.75,-1.87384,263.94028,0.34780076,0.31749403,0.028171914,0.041653592,0.041121405,0.25079378
