M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
2000.0,0.6534,3.0,-2.5,-7.02689,808.2518,0.44666696,0.32434133,0.018971039,0.028955236,0.027972702,0.17157993
2000.0,0.6534,3.0,-2.41667,-7.02689,732.25726,0.42703265,0.3221293,0.020792294,0.03170028,0.030647464,0.18794933
2000.0,0.6534,3.0,-2.33333,-7.02689,668.81757,0.40889075,0.31849128,0.02260844,0.034436338,0.03331432,0.20426898
2000.0,0.6534,3.0,-2.25,-7.02689,614.4028,0.39170086,0.3136555,0.02444549,0.037202656,0.036011487,0.22077279
2000.0,0.6534,3.0,-2.16667,-7.02689,566.84607,0.3751164,0.3077543,0.02632131,0.040026125,0.038765192,0.23762122
2000.0,0.6534,3.0,-2.08333,-7.02689,524.71954,0.3588991,0.300869,0.028249018,0.04292645,0.041594677,0.254932
2000.0,0.6534,3.0,-2.0,-7.02689,487.0407,0.34288096,0.29305387,0.030238114,0.045917846,0.044513866,0.27279016
2000.0,0.6534,3.0,-1.91667,-7.02689,453.08176,0.32693025,0.28434336,0.032296762,0.049012497,0.04753471,0.2912688
2000.0,0.6534,3.0,-1.83333,-7.02689,422.29572,0.3109446,0.2747612,0.034431558,0.052220207,0.050666854,0.3104267
2000.0,0.6534,3.0,-1.75,-7.02689,394.27026,0.29484978,0.2643295,0.0366469,0.055547435,0.0539167,0.33030295
2000.0,0.6534,3.0,-1.66667,-7.02689,368.67032,0.27858442,0.25306585,0.0389465,0.0589996,0.057289656,0.35093042
2000.0,0.6534,3.0,-1.58333,-7.02689,345.2272,0.26210347,0.2409897,0.041332558,0.06257983,0.06078888,0.37232822
2000.0,0.6534,3.0,-1.5,-7.02689,323.72964,0.24538384,0.22813031,0.04380462,0.066287234,0.06441365,0.39449173
2000.0,0.6534,3.0,-1.41667,-7.02689,303.9958,0.22841299,0.2145214,0.046360996,0.07011905,0.06816143,0.41740513
2000.0,0.6534,3.0,-1.33333,-7.02689,285.87433,0.21119577,0.20020825,0.04899758,0.07406887,0.07202609,0.4410308
2000.0,0.6534,3.0,-1.25,-7.02689,269.24405,0.19376272,0.18525676,0.051706407,0.078124456,0.075995885,0.4652965
2000.0,0.6534,3.0,-1.16667,-7.02689,253.99637,0.17615975,0.16974667,0.05447707,0.08226993,0.08005546,0.4901081
2000.0,0.6534,3.0,-1.08333,-7.02689,240.0391,0.15845671,0.15377979,0.057295322,0.08648361,0.084183834,0.515337
2000.0,0.6534,3.0,-1.0,-7.02689,227.29805,0.1407563,0.13748959,0.06014153,0.09073575,0.088352114,0.5408062
2000.0,0.6534,3.0,-0.91667,-7.02689,215.70496,0.123183444,0.12103238,0.06299228,0.09499095,0.09252589,0.56630486
2000.0,0.6534,3.0,-0.83333,-7.02689,205.20148,0.10589337,0.10459513,0.06581908,0.09920617,0.09666329,0.5915768
2000.0,0.6534,3.0,-0.75,-7.02689,195.74097,0.08907815,0.08840225,0.06858719,0.10332911,0.1007133,0.61630976
2000.0,0.6534,3.0,-0.66667,-7.02689,187.28001,0.07295322,0.07270278,0.07125785,0.107301444,0.10461904,0.64015585
2000.0,0.6534,3.0,-0.58333,-7.02689,179.78178,0.057760917,0.05777336,0.073787734,0.11105807,0.10831693,0.66272616
2000.0,0.6534,3.0,-0.5,-7.02689,173.2176,0.043770183,0.043917447,0.07612899,0.11452726,0.11173682,0.6835917
2000.0,0.6534,3.0,-0.41667,-7.02689,167.56097,0.031257413,0.031445634,0.07823253,0.117635496,0.114806764,0.70231277
2000.0,0.6534,3.0,-0.33333,-7.02689,162.79036,0.02050202,0.020669973,0.08004884,0.12030876,0.11745424,0.7184461
2000.0,0.6534,3.0,-0.25,-7.02689,158.89005,0.011776425,0.011892761,0.081529744,0.12247523,0.11960873,0.73156106
2000.0,0.6534,3.0,-0.16667,-7.02689,155.84651,0.005323731,0.00538274,0.08263229,0.12407102,0.12120743,0.7412742
2000.0,0.6534,3.0,-0.08333,-7.02689,153.65033,0.00134787,0.0013637871,0.0833205,0.12504284,0.12219779,0.74726486
2000.0,0.6534,3.0,0.0,-7.02689,152.29651,0.0,0.0,0.083567746,0.12535162,0.122541025,0.74929684
2000.0,0.6534,3.0,0.08333,-7.02689,151.78271,0.0013644503,0.0013805692,0.08335924,0.12497603,0.122215725,0.7472402
2000.0,0.6534,3.0,0.16667,-7.02689,152.11063,0.0054545044,0.0055149803,0.08269276,0.12391369,0.12121893,0.7410778
2000.0,0.6534,3.0,0.25,-7.02689,153.28537,0.01220741,0.012327897,0.08157953,0.12218239,0.11956739,0.7309131
