M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
4000.0,0.6534,3.0,-2.5,-1.40538,827.9691,0.50578433,0.4787091,0.0012808425,0.001958235,0.0019225326,0.011627037
4000.0,0.6534,3.0,-2.41667,-1.40538,769.77344,0.5041793,0.47916594,0.0013761639,0.0021025126,0.0020651382,0.0124880085
4000.0,0.6534,3.0,-2.33333,-1.40538,714.2567,0.50256115,0.47951522,0.0014815159,0.00226192,0.0022227326,0.013439422
4000.0,0.6534,3.0,-2.25,-1.40538,661.33966,0.50092,0.47974968,0.0015983351,0.0024386204,0.0023974618,0.01449422
4000.0,0.6534,3.0,-2.16667,-1.40538,610.9302,0.4992437,0.47986034,0.0017283692,0.0026352454,0.0025919357,0.015668146
4000.0,0.6534,3.0,-2.08333,-1.40538,562.94385,0.49751842,0.47983605,0.0018737095,0.002854944,0.0028092775,0.016980043
4000.0,0.6534,3.0,-2.0,-1.40538,517.31964,0.49572828,0.47966307,0.002036813,0.0031014134,0.0030531564,0.018452035
4000.0,0.6534,3.0,-1.91667,-1.40538,473.98444,0.4938539,0.4793244,0.0022207107,0.0033792157,0.0033280982,0.020111425
4000.0,0.6534,3.0,-1.83333,-1.40538,432.8715,0.49187192,0.47879896,0.0024291037,0.0036939192,0.0036396284,0.02199154
4000.0,0.6534,3.0,-1.75,-1.40538,393.93338,0.48975486,0.4780607,0.002666454,0.0040522367,0.00399441,0.024132563
4000.0,0.6534,3.0,-1.66667,-1.40538,357.11206,0.487468,0.47707683,0.0029383725,0.0044626077,0.0044008186,0.026585007
4000.0,0.6534,3.0,-1.58333,-1.40538,322.35464,0.48496842,0.4758061,0.003251879,0.0049355887,0.004869335,0.02941208
4000.0,0.6534,3.0,-1.5,-1.40538,289.62427,0.48220322,0.47419658,0.0036157023,0.005484304,0.005412988,0.032692354
4000.0,0.6534,3.0,-1.41667,-1.40538,258.875,0.4791041,0.47218147,0.0040410934,0.006125667,0.0060485727,0.03652711
4000.0,0.6534,3.0,-1.33333,-1.40538,230.06516,0.4755835,0.46967417,0.004542569,0.0068814964,0.0067977556,0.041047003
4000.0,0.6534,3.0,-1.25,-1.40538,203.16635,0.4715287,0.4665626,0.00513885,0.0077799223,0.007688476,0.046420503
4000.0,0.6534,3.0,-1.16667,-1.40538,178.14262,0.46678987,0.4626975,0.0058548646,0.008858399,0.008757939,0.052871954
4000.0,0.6534,3.0,-1.08333,-1.40538,154.96164,0.46116632,0.45787862,0.0067240205,0.010167104,0.010055996,0.060701936
4000.0,0.6534,3.0,-1.0,-1.40538,133.6019,0.4543883,0.45183587,0.0077913133,0.011773609,0.011649786,0.070315264
4000.0,0.6534,3.0,-0.91667,-1.40538,114.03589,0.44608188,0.4441948,0.009119124,0.013771568,0.013632386,0.08227309
4000.0,0.6534,3.0,-0.83333,-1.40538,96.23932,0.43572372,0.4344309,0.010794801,0.016292091,0.01613411,0.09736107
4000.0,0.6534,3.0,-0.75,-1.40538,80.19644,0.4225763,0.42180434,0.012941532,0.019520022,0.019338727,0.11668706
4000.0,0.6534,3.0,-0.66667,-1.40538,65.88717,0.40557754,0.40524957,0.01573673,0.023721488,0.023510868,0.1418463
4000.0,0.6534,3.0,-0.58333,-1.40538,53.29429,0.38319707,0.38323087,0.019436141,0.029279958,0.02903195,0.17513789
4000.0,0.6534,3.0,-0.5,-1.40538,42.407063,0.35326687,0.35357216,0.024402183,0.03673858,0.036442395,0.21981913
4000.0,0.6534,3.0,-0.41667,-1.40538,33.21204,0.31283948,0.31331497,0.031127775,0.046835486,0.046477035,0.2803184
4000.0,0.6534,3.0,-0.33333,-1.40538,25.698494,0.25846952,0.25900093,0.040189546,0.060432885,0.059995063,0.36181235
4000.0,0.6534,3.0,-0.25,-1.40538,19.860163,0.187977,0.18844178,0.05195359,0.07807446,0.07754076,0.46757638
4000.0,0.6534,3.0,-0.16667,-1.40538,15.6898,0.105693325,0.10598609,0.06569902,0.09867003,0.09803595,0.59110206
4000.0,0.6534,3.0,-0.08333,-1.40538,13.18276,0.031433456,0.031526133,0.07811743,0.11724841,0.116543025,0.70261586
4000.0,0.6534,3.0,0.0,-1.40538,12.336985,0.0,0.0,0.08339181,0.12508772,0.12438657,0.7498246
4000.0,0.6534,3.0,0.08333,-1.40538,13.151183,0.03150893,0.03160183,0.07815301,0.117157124,0.11654868,0.7025026
4000.0,0.6534,3.0,0.16667,-1.40538,15.626633,0.10612057,0.10641453,0.06570871,0.09844124,0.09797066,0.5904606
4000.0,0.6534,3.0,0.25,-1.40538,19.765394,0.18887837,0.18934536,0.051899184,0.07770432,0.07736504,0.46622318
4000.0,0.6534,3.0,0.33333,-1.40538,25.572104,0.2597473,0.26028123,0.040075302,0.059964072,0.059727173,0.35989445
4000.0,0.6534,3.0,0.41667,-1.40538,33.054005,0.31433594,0.3148134,0.030973902,0.046316847,0.046153184,0.27807298
4000.0,0.6534,3.0,0.5,-1.40538,42.21738,0.35485566,0.3551616,0.024227295,0.036205605,0.036092833,0.2174362
4000.0,0.6534,3.0,0.58333,-1.40538,53.072964,0.38479784,0.38483047,0.019252995,0.028753841,0.028676376,0.17273834
4000.0,0.6534,3.0,0.66667,-1.40538,65.63423,0.407145,0.40681362,0.015553061,0.023213409,0.023160681,0.1394984
4000.0,0.6534,3.0,0.75,-1.40538,79.91197,0.4240873,0.42330933,0.012761688,0.019035108,0.01899996,0.11442573
4000.0,0.6534,3.0,0.83333,-1.40538,95.92343,0.43716815,0.43586642,0.010621061,0.015832078,0.015809607,0.095201775
4000.0,0.6534,3.0,0.91667,-1.40538,113.68879,0.4474569,0.44555762,0.008952541,0.013336368,0.013323173,0.080220304
4000.0,0.6534,3.0,1.0,-1.40538,133.22388,0.4556951,0.4531268,0.0076322407,0.011362211,0.011355883,0.06836754
4000.0,0.6534,3.0,1.08333,-1.40538,154.55312,0.46240807,0.4591004,0.0065724165,0.009778082,0.009776895,0.05885483
4000.0,0.6534,3.0,1.16667,-1.40538,177.70413,0.46797067,0.4638538,0.0057104775,0.008490181,0.008492873,0.051119618
4000.0,0.6534,3.0,1.25,-1.40538,202.6986,0.4726531,0.46765742,0.00500132,0.007430928,0.007436568,0.044756588
4000.0,0.6534,3.0,1.33333,-1.40538,229.56906,0.47665593,0.47071144,0.0044114934,0.006550218,0.0065581077,0.039465174
4000.0,0.6534,3.0,1.41667,-1.40538,258.3517,0.48012897,0.47316492,0.0039160587,0.005810703,0.0058203125,0.03502132
4000.0,0.6534,3.0,1.5,-1.40538,289.07523,0.48318458,0.4751297,0.0034963035,0.0051843654,0.0051952885,0.031256918
4000.0,0.6534,3.0,1.58333,-1.40538,321.78162,0.48591018,0.47669196,0.0031377324,0.004649506,0.0046614283,0.028041767
4000.0,0.6534,3.0,1.66667,-1.40538,356.51724,0.48837367,0.4779183,0.002829119,0.004189322,0.004202,0.025275037
4000.0,0.6534,3.0,1.75,-1.40538,393.3193,0.4906278,0.4788602,0.0025617606,0.00379079,0.0038040308,0.022878561
4000.0,0.6534,3.0,1.83333,-1.40538,432.24133,0.49271527,0.47955874,0.0023286638,0.0034434483,0.0034570997,0.020789545
4000.0,0.6534,3.0,1.91667,-1.40538,473.34186,0.4946705,0.48004633,0.0021242436,0.0031389426,0.0031528843,0.018957844
4000.0,0.6534,3.0,2.0,-1.40538,516.66907,0.49652088,0.48034883,0.0019440607,0.0028706333,0.0028847686,0.017343597
4000.0,0.6534,3.0,2.08333,-1.40538,562.29047,0.49828953,0.48048702,0.0017844368,0.0026330203,0.0026472718,0.01591378
4000.0,0.6534,3.0,2.16667,-1.40538,610.28,0.4999958,0.4804777,0.0016423612,0.0024216028,0.0024359084,0.0146413725
4000.0,0.6534,3.0,2.25,-1.40538,660.6999,0.5016553,0.4803344,0.0015153944,0.002232734,0.0022470441,0.013504474
4000.0,0.6534,3.0,2.33333,-1.40538,713.6356,0.50328195,0.4800681,0.0014014622,0.0020633147,0.002077588,0.012484469
4000.0,0.6534,3.0,2.41667,-1.40538,769.18066,0.5048877,0.47968748,0.0012988322,0.0019107558,0.00192496,0.011565812
4000.0,0.6534,3.0,2.5,-1.40538,827.41595,0.5064824,0.47919977,0.001206081,0.0017729305,0.0017870392,0.010735727
