M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
3000.0,0.6534,1.0,-7.5,1.40538,744.4482,0.47197303,0.42324096,0.008800095,0.013029215,0.013013079,0.07855665
3000.0,0.6534,1.0,-7.25,1.40538,692.4945,0.46570972,0.42138442,0.009479312,0.014042874,0.014020084,0.08464402
3000.0,0.6534,1.0,-7.0,1.40538,643.7559,0.45923465,0.4190359,0.0102173,0.015144532,0.015114317,0.091258965
3000.0,0.6534,1.0,-6.75,1.40538,597.99677,0.45249772,0.4161637,0.01102088,0.016344424,0.016305909,0.09846282
3000.0,0.6534,1.0,-6.5,1.40538,555.0118,0.4454449,0.41272965,0.01189775,0.017654093,0.017606288,0.1063247
3000.0,0.6534,1.0,-6.25,1.40538,514.62146,0.43801725,0.40868866,0.012856592,0.019086564,0.019028349,0.11492264
3000.0,0.6534,1.0,-6.0,1.40538,476.66776,0.43015003,0.4039879,0.013907204,0.020656545,0.020586647,0.12434471
3000.0,0.6534,1.0,-5.75,1.40538,441.01123,0.42177176,0.3985664,0.015060641,0.022380628,0.022297602,0.13469025
3000.0,0.6534,1.0,-5.5,1.40538,407.52817,0.41280335,0.39235392,0.016329352,0.024277508,0.02417971,0.14607121
3000.0,0.6534,1.0,-5.25,1.40538,376.1086,0.40315706,0.38527045,0.017727323,0.026368197,0.02625375,0.15861332
3000.0,0.6534,1.0,-5.0,1.40538,346.65445,0.3927358,0.37722537,0.0192702,0.028676206,0.02854297,0.17245731
3000.0,0.6534,1.0,-4.75,1.40538,319.07794,0.38143253,0.36811712,0.020975376,0.031227678,0.031073216,0.18775961
3000.0,0.6534,1.0,-4.5,1.40538,293.30057,0.36913,0.35783297,0.022862008,0.034051437,0.03387297,0.2046926
3000.0,0.6534,1.0,-4.25,1.40538,269.25192,0.3557013,0.3462497,0.024950929,0.037178833,0.036973197,0.2234438
3000.0,0.6534,1.0,-4.0,1.40538,246.86876,0.34101155,0.33323526,0.027264366,0.040643346,0.040406954,0.24421328
3000.0,0.6534,1.0,-3.75,1.40538,226.09431,0.3249212,0.31865233,0.029825365,0.044479728,0.04420853,0.26720873
3000.0,0.6534,1.0,-3.5,1.40538,206.87766,0.30729166,0.3023641,0.03265682,0.048722547,0.048411984,0.29263645
