M0,g,gv,ch,cl,GammaTot,BRWW,BRhZ,BRll,BRnunu,BRtt,BRjets
3000.0,0.6534,1.0,-7.5,0.46846,673.5909,0.5201658,0.46710944,0.0010824894,0.0015617389,0.0015872407,0.009539262
3000.0,0.6534,1.0,-7.25,0.46846,621.75574,0.51742196,0.4687497,0.0011753745,0.0016986468,0.0017243988,0.010366613
3000.0,0.6534,1.0,-7.0,0.46846,573.08777,0.51475215,0.47019982,0.0012779968,0.0018500162,0.0018759706,0.011281021
3000.0,0.6534,1.0,-6.75,0.46846,527.3599,0.51213866,0.47146013,0.0013918079,0.002018008,0.0020441064,0.012295479
3000.0,0.6534,1.0,-6.5,0.46846,484.37402,0.5095634,0.47252825,0.0015185304,0.002205188,0.0022313583,0.013425412
3000.0,0.6534,1.0,-6.25,0.46846,443.9561,0.507007,0.4733988,0.0016602218,0.0024146214,0.002440775,0.014689243
3000.0,0.6534,1.0,-6.0,0.46846,405.95288,0.50444865,0.4740632,0.0018193555,0.002649995,0.0026760225,0.016109126
3000.0,0.6534,1.0,-5.75,0.46846,370.22873,0.50186497,0.47450897,0.0019989256,0.002915773,0.0029415379,0.017711883
3000.0,0.6534,1.0,-5.5,0.46846,336.66312,0.49922934,0.47471917,0.002202583,0.003217401,0.003242734,0.019530227
3000.0,0.6534,1.0,-5.25,0.46846,305.14868,0.49651057,0.47467127,0.0024348155,0.0035615743,0.0035862622,0.021604368
3000.0,0.6534,1.0,-5.0,0.46846,275.5895,0.49367157,0.47433594,0.0027011835,0.003956592,0.003980368,0.02398415
3000.0,0.6534,1.0,-4.75,0.46846,247.89969,0.49066734,0.47367495,0.0030086408,0.0044128364,0.004435362,0.026731899
3000.0,0.6534,1.0,-4.5,0.46846,222.00223,0.48744243,0.4726389,0.0033659656,0.0049434183,0.0049642613,0.029926324
3000.0,0.6534,1.0,-4.25,0.46846,197.82793,0.48392713,0.47116345,0.0037843552,0.005565067,0.005583674,0.033667836
3000.0,0.6534,1.0,-4.0,0.46846,175.31462,0.48003277,0.46916452,0.004278252,0.0062993667,0.0063150222,0.03808596
3000.0,0.6534,1.0,-3.75,0.46846,154.40643,0.4756446,0.46653137,0.0048665055,0.007174501,0.0071862685,0.04334979
